Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1994,9,DET,Detroit Pistons,Terry Mills,26,80,74,2773,10.8,21.2,0.51,0.4,1.3,0.33,10.4,19.8,0.52,3.3,4.2,0.8,3.5,8.8,12.4,3.3,1.2,1.1,2.8,5.7,25.4,,110,109
1994,9,DET,Detroit Pistons,Joe Dumars,30,69,69,2591,9.9,22.0,0.45,2.4,6.3,0.39,7.5,15.7,0.48,5.4,6.5,0.84,0.7,2.3,3.0,5.1,1.2,0.1,3.1,2.3,27.7,,110,115
1994,9,DET,Detroit Pistons,Sean Elliott,25,73,73,2409,7.6,16.7,0.46,0.6,1.8,0.3,7.1,14.9,0.47,2.9,3.7,0.8,1.4,4.1,5.6,4.2,1.1,0.6,2.7,3.7,18.7,,102,114
1994,9,DET,Detroit Pistons,Lindsey Hunter,23,82,26,2172,7.9,21.0,0.38,1.6,4.9,0.33,6.2,16.1,0.39,2.4,3.3,0.73,1.1,3.3,4.4,9.2,2.8,0.2,4.3,4.1,19.8,,92,111
1994,9,DET,Detroit Pistons,Isiah Thomas,32,58,56,1750,9.3,22.2,0.42,1.1,3.7,0.31,8.1,18.6,0.44,5.3,7.5,0.7,1.3,3.3,4.6,11.6,2.0,0.2,5.9,3.7,24.9,,97,113
1994,9,DET,Detroit Pistons,Greg Anderson,29,77,47,1624,6.3,11.6,0.54,0.0,0.1,0.33,6.3,11.5,0.55,2.8,4.8,0.57,5.7,12.2,17.9,1.6,1.7,2.1,3.0,7.3,15.4,,107,105
1994,9,DET,Detroit Pistons,Allan Houston,22,79,20,1519,9.1,22.5,0.4,1.2,3.9,0.3,8.0,18.6,0.43,3.0,3.6,0.82,0.6,3.4,4.0,3.4,1.1,0.4,3.3,5.5,22.4,,91,114
1994,9,DET,Detroit Pistons,Olden Polynice,29,37,36,1350,8.4,15.3,0.55,0.0,0.0,0.0,8.4,15.3,0.55,1.6,3.5,0.46,5.6,11.6,17.2,0.8,0.9,1.4,1.9,4.1,18.4,,111,108
1994,9,DET,Detroit Pistons,David Wood,29,78,3,1182,5.1,11.2,0.46,0.9,2.1,0.45,4.2,9.1,0.46,2.7,3.5,0.76,4.5,5.8,10.3,2.2,1.7,0.8,1.5,8.7,13.9,,117,111
1994,9,DET,Detroit Pistons,Charles Jones,36,42,0,877,2.1,4.5,0.46,0.0,0.1,0.0,2.1,4.5,0.47,1.1,2.0,0.56,5.2,8.5,13.7,1.7,0.8,2.5,0.7,7.9,5.3,,123,109
1994,9,DET,Detroit Pistons,Pete Chilcutt,25,30,0,391,6.6,15.6,0.42,0.4,1.8,0.21,6.3,13.8,0.45,1.3,1.7,0.77,3.8,9.3,13.0,2.0,1.3,1.4,2.3,6.3,15.0,,95,108
1994,9,DET,Detroit Pistons,Mark Macon,24,35,1,370,7.6,19.1,0.4,0.3,1.0,0.29,7.3,18.2,0.4,2.1,3.3,0.62,2.1,2.6,4.7,5.5,4.5,0.0,3.6,7.7,17.5,,88,108
1994,9,DET,Detroit Pistons,Marcus Liberty,25,35,0,274,6.7,21.6,0.31,1.9,5.0,0.37,4.8,16.6,0.29,3.3,6.9,0.49,4.8,5.6,10.4,2.8,2.0,0.7,4.1,5.4,18.6,,81,110
1994,9,DET,Detroit Pistons,Bill Laimbeer,36,11,5,248,9.7,18.5,0.52,0.6,1.8,0.33,9.0,16.6,0.54,2.3,2.7,0.85,1.8,9.7,11.5,2.9,1.2,0.8,2.1,6.2,22.2,,111,109
1994,9,DET,Detroit Pistons,Ben Coleman,32,9,0,77,7.9,16.6,0.48,0.0,0.0,,7.9,16.6,0.48,2.6,5.3,0.5,6.6,10.6,17.2,0.0,1.3,1.3,4.6,6.0,18.5,,90,107
1994,9,DET,Detroit Pistons,Tod Murphy,30,7,0,57,5.4,10.7,0.5,0.0,0.0,,5.4,10.7,0.5,2.7,5.4,0.5,3.6,4.5,8.0,2.7,1.8,0.0,0.9,7.2,13.4,,115,112
1994,9,DET,Detroit Pistons,Dan O'Sullivan,25,13,0,56,3.6,10.9,0.33,0.0,0.0,,3.6,10.9,0.33,8.2,10.9,0.75,1.8,7.3,9.1,2.7,0.0,0.0,2.7,9.1,15.5,,100,114
1994,9,DET,Detroit Pistons,Tracy Moore,28,3,0,10,10.2,15.3,0.67,0.0,0.0,,10.2,15.3,0.67,10.2,10.2,1.0,0.0,5.1,5.1,0.0,10.2,0.0,0.0,0.0,30.6,,164,95
