Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",18.0,NBA,PF,21,0,7.6,0.9,2.7,0.321,0.0,0.2,0.0,0.9,2.4,0.353,0.321,0.4,0.7,0.6,1.0,0.9,1.9,0.2,0.2,0.1,0.5,1.2,2.1
2000,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",19.0,NBA,PF,50,0,17.1,2.4,5.3,0.458,0.2,0.7,0.235,2.3,4.6,0.491,0.473,1.6,2.2,0.703,0.9,2.2,3.2,0.8,0.5,0.2,1.3,2.6,6.6
2001,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",20.0,NBA,PF,78,38,24.3,3.1,7.0,0.444,0.0,0.1,0.143,3.1,6.9,0.448,0.445,1.3,2.0,0.656,1.5,3.4,4.9,1.7,0.8,0.2,1.9,2.9,7.5
2002,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",21.0,NBA,PF,44,1,29.8,5.2,11.0,0.475,0.0,0.1,0.333,5.2,10.9,0.476,0.476,2.6,3.3,0.799,2.2,4.1,6.3,1.2,0.9,0.5,1.8,3.8,13.1
2003,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",22.0,NBA,SF,82,37,30.1,4.7,10.9,0.434,0.2,0.6,0.283,4.6,10.4,0.442,0.441,2.6,3.3,0.77,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4,12.2
2004,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",23.0,NBA,PF,79,15,30.9,5.3,11.5,0.463,0.3,1.0,0.273,5.1,10.5,0.481,0.475,2.3,3.2,0.734,2.1,4.4,6.4,1.7,1.0,0.3,2.1,3.2,13.3
2005,1.0,1196,ATL,Atlanta Hawks,Al Harrington,"February 17, 1980",24.0,NBA,SF,66,66,38.6,6.9,14.9,0.459,0.2,1.1,0.216,6.6,13.8,0.479,0.468,3.6,5.3,0.672,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5
2006,1.0,1196,ATL,Atlanta Hawks,Al Harrington,"February 17, 1980",25.0,NBA,PF,76,76,36.6,7.3,16.1,0.452,0.9,2.5,0.346,6.4,13.5,0.471,0.479,3.2,4.6,0.694,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0,18.6
2007,31.0,1196,TOT,Total After Trade,Al Harrington,"February 17, 1980",26.0,NBA,PF,78,78,32.9,6.3,13.9,0.457,1.6,3.8,0.433,4.7,10.1,0.466,0.516,2.2,3.1,0.694,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5
2007,12.0,1196,IND,Indiana Pacers,Al Harrington,"February 17, 1980",26.0,NBA,PF,36,36,33.6,6.2,13.5,0.458,1.5,3.3,0.458,4.7,10.3,0.458,0.513,2.0,2.8,0.713,2.0,4.3,6.3,1.4,0.7,0.3,2.5,3.2,15.9
2007,10.0,1196,GSW,Golden State Warriors,Al Harrington,"February 17, 1980",26.0,NBA,PF,42,42,32.3,6.5,14.2,0.456,1.7,4.2,0.417,4.7,10.0,0.473,0.518,2.3,3.4,0.681,1.9,4.5,6.4,2.3,1.0,0.3,1.9,3.6,17.0
2008,10.0,1196,GSW,Golden State Warriors,Al Harrington,"February 17, 1980",27.0,NBA,C,81,59,27.0,5.0,11.4,0.434,1.9,5.0,0.375,3.1,6.4,0.482,0.517,1.8,2.3,0.774,1.3,4.1,5.4,1.6,0.9,0.2,1.1,3.3,13.6
2009,31.0,1196,TOT,Total After Trade,Al Harrington,"February 17, 1980",28.0,NBA,PF,73,56,34.9,7.3,16.6,0.439,2.3,6.4,0.364,4.9,10.2,0.487,0.509,3.2,4.0,0.793,1.4,4.9,6.2,1.4,1.2,0.3,2.2,3.1,20.1
2009,10.0,1196,GSW,Golden State Warriors,Al Harrington,"February 17, 1980",28.0,NBA,PF,5,5,33.2,4.6,14.0,0.329,2.2,5.6,0.393,2.4,8.4,0.286,0.407,1.0,2.0,0.5,2.0,3.6,5.6,2.0,1.4,0.0,1.4,2.8,12.4
2009,20.0,1196,NYK,New York Knicks,Al Harrington,"February 17, 1980",28.0,NBA,PF,68,51,35.0,7.5,16.8,0.446,2.4,6.5,0.362,5.1,10.3,0.499,0.516,3.4,4.2,0.804,1.3,5.0,6.3,1.4,1.2,0.3,2.3,3.1,20.7
2010,20.0,1196,NYK,New York Knicks,Al Harrington,"February 17, 1980",29.0,NBA,PF,72,15,30.5,6.2,14.3,0.435,1.9,5.7,0.342,4.3,8.6,0.496,0.503,3.3,4.4,0.757,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,17.7
2011,8.0,1196,DEN,Denver Nuggets,Al Harrington,"February 17, 1980",30.0,NBA,PF,73,3,22.8,3.8,9.2,0.416,1.6,4.5,0.357,2.2,4.8,0.473,0.503,1.2,1.6,0.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5
2012,8.0,1196,DEN,Denver Nuggets,Al Harrington,"February 17, 1980",31.0,NBA,PF,64,1,27.5,5.4,12.1,0.446,1.6,4.7,0.333,3.8,7.3,0.519,0.512,1.9,2.8,0.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2
2013,22.0,1196,ORL,Orlando Magic,Al Harrington,"February 17, 1980",32.0,NBA,C,10,0,11.9,2.0,5.7,0.351,0.8,3.0,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1
2014,30.0,1196,WAS,Washington Wizards,Al Harrington,"February 17, 1980",33.0,NBA,PF,34,0,15.0,2.4,6.1,0.396,1.0,2.9,0.34,1.4,3.1,0.449,0.478,0.8,1.0,0.771,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1,6.6
