Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,23.0,ORL,NBA,C,8.0,48.0,10.6,0.833,0.0,0.0,5.0,14.4,9.8,0.0,0.0,6.2,33.3,8.9,,0.0,0.0,0.1,0.065,,-2.2,2.7,0.5,0.0
2009,24.0,ORL,NBA,PF,24.0,271.0,15.6,0.661,0.0,0.308,8.4,26.7,17.6,1.9,1.8,4.4,15.7,12.5,,0.4,0.5,0.9,0.165,,-1.1,3.4,2.3,0.3
2010,25.0,ORL,NBA,C,14.0,212.0,14.8,0.681,0.0,0.423,14.6,21.6,18.2,7.1,0.8,1.6,8.9,7.9,,0.6,0.4,1.1,0.24,,1.2,1.8,3.0,0.3
2014,29.0,WAS,NBA,C,11.0,382.0,16.3,0.526,0.0,0.347,10.9,22.2,16.5,7.5,0.7,3.0,12.8,19.3,,0.3,0.8,1.0,0.13,,1.1,-0.4,0.7,0.3
2015,30.0,WAS,NBA,C,10.0,307.0,19.4,0.642,0.0,0.279,9.9,20.9,15.6,12.1,1.0,2.8,14.2,16.3,,0.8,0.5,1.3,0.202,,0.5,2.1,2.6,0.4
2017,32.0,WAS,NBA,C,13.0,409.0,14.0,0.52,0.0,0.194,14.6,25.8,20.2,8.2,0.6,4.4,14.4,12.4,,0.4,0.5,0.9,0.107,,-0.6,-0.5,-1.1,0.1
2018,33.0,WAS,NBA,C,6.0,160.0,11.6,0.564,0.0,0.163,9.7,18.6,14.2,5.5,0.0,1.1,11.5,14.3,,0.2,0.0,0.2,0.06,,-1.5,-1.2,-2.7,0.0
