Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,7,DAL,Dallas Mavericks,Wesley Matthews,29,5,5,173,4.2,12.5,0.33,2.1,7.3,0.29,2.1,5.2,0.4,3.1,4.0,0.79,0.8,2.9,3.7,1.2,1.2,0.0,0.8,2.9,13.5,1874
2016,7,DAL,Dallas Mavericks,Raymond Felton,31,5,4,172,6.7,14.4,0.46,0.8,2.9,0.29,5.9,11.5,0.51,1.5,2.3,0.64,0.4,4.4,4.8,4.8,1.3,0.0,2.5,2.9,15.7,903
2016,7,DAL,Dallas Mavericks,Dirk Nowitzki,37,5,5,170,8.7,17.6,0.49,0.8,2.3,0.36,7.8,15.2,0.51,3.4,3.6,0.94,0.6,4.4,5.1,1.7,0.4,0.6,1.5,1.9,21.6,2161
2016,7,DAL,Dallas Mavericks,Devin Harris,32,5,0,121,4.5,8.9,0.5,1.2,3.9,0.31,3.3,5.1,0.65,1.5,3.0,0.5,0.3,3.9,4.2,2.4,0.9,0.0,0.9,4.8,11.6,1199
2016,7,DAL,Dallas Mavericks,Zaza Pachulia,31,5,4,112,2.9,7.7,0.38,0.0,0.0,,2.9,7.7,0.38,4.8,5.5,0.88,3.2,5.5,8.7,5.1,1.0,0.3,0.6,4.2,10.6,2231
2016,7,DAL,Dallas Mavericks,J.J. Barea,31,4,2,100,4.0,12.2,0.32,0.4,2.9,0.12,3.6,9.4,0.38,0.7,0.7,1.0,0.0,2.2,2.2,7.2,0.0,0.0,4.0,2.9,9.0,163
2016,7,DAL,Dallas Mavericks,Justin Anderson,22,5,1,95,6.4,14.0,0.46,1.5,4.9,0.31,4.9,9.1,0.54,3.4,5.3,0.64,3.4,4.2,7.6,2.7,1.5,1.1,1.9,4.5,17.8,76
2016,7,DAL,Dallas Mavericks,Salah Mejri,29,4,1,76,3.3,4.7,0.7,0.0,0.0,,3.3,4.7,0.7,2.4,5.7,0.42,2.4,3.8,6.2,0.5,1.4,2.4,0.0,5.2,9.0,1964
2016,7,DAL,Dallas Mavericks,Dwight Powell,24,4,0,64,5.1,10.7,0.47,0.0,0.6,0.0,5.1,10.1,0.5,3.4,6.2,0.55,5.1,4.5,9.6,2.3,0.6,0.0,0.6,2.8,13.5,2348
2016,7,DAL,Dallas Mavericks,Deron Williams,31,3,3,49,4.4,13.2,0.33,2.2,5.1,0.43,2.2,8.1,0.27,0.0,0.0,,0.0,1.5,1.5,5.9,0.7,0.0,5.1,4.4,11.0,3132
2016,7,DAL,Dallas Mavericks,David Lee,32,2,0,33,6.5,8.7,0.75,0.0,0.0,,6.5,8.7,0.75,0.0,0.0,,1.1,5.5,6.5,1.1,0.0,0.0,0.0,7.6,13.1,1720
2016,7,DAL,Dallas Mavericks,Charlie Villanueva,31,4,0,20,5.4,21.6,0.25,1.8,9.0,0.2,3.6,12.6,0.29,3.6,3.6,1.0,0.0,3.6,3.6,1.8,0.0,0.0,1.8,3.6,16.2,2970
2016,7,DAL,Dallas Mavericks,JaVale McGee,28,2,0,14,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,5.1,15.4,0.33,5.1,2.6,7.7,0.0,2.6,0.0,7.7,7.7,10.3,1930
