Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,17,1759,MIL,Milwaukee Bucks,Alton Lister,1958-10-01,23.0,NBA,C,6.0,,112.0,4.5,7.7,0.58,0.0,0.0,,4.5,7.7,0.58,1.6,2.3,0.71,1.9,6.8,8.7,1.6,0.6,4.8,2.9,7.4,10.6
1983,17,1759,MIL,Milwaukee Bucks,Alton Lister,1958-10-01,24.0,NBA,PF,9.0,,206.0,4.7,11.0,0.43,0.0,0.2,0.0,4.7,10.8,0.44,0.7,0.9,0.8,3.7,7.0,10.7,1.9,1.6,2.6,3.0,5.2,10.1
1984,17,1759,MIL,Milwaukee Bucks,Alton Lister,1958-10-01,25.0,NBA,PF,16.0,,368.0,3.8,7.6,0.5,0.0,0.0,,3.8,7.6,0.5,2.9,4.7,0.62,2.5,6.8,9.4,1.0,0.5,2.3,2.6,6.2,10.6
1985,17,1759,MIL,Milwaukee Bucks,Alton Lister,1958-10-01,26.0,NBA,C,8.0,8.0,203.0,4.8,10.6,0.45,0.0,0.0,,4.8,10.6,0.45,2.7,5.7,0.47,4.8,6.2,11.0,2.7,1.1,2.7,2.8,6.4,12.2
1986,17,1759,MIL,Milwaukee Bucks,Alton Lister,1958-10-01,27.0,NBA,C,14.0,1.0,335.0,7.1,11.1,0.64,0.0,0.1,0.0,7.1,11.0,0.65,3.8,6.2,0.6,4.0,6.3,10.3,1.3,0.8,2.4,2.3,6.0,17.9
1987,21,1759,SEA,Seattle Supersonics,Alton Lister,1958-10-01,28.0,NBA,C,9.0,7.0,206.0,3.5,8.7,0.4,0.0,0.0,,3.5,8.7,0.4,2.4,3.5,0.7,5.1,4.7,9.8,1.2,1.2,2.3,1.7,6.5,9.4
1988,21,1759,SEA,Seattle Supersonics,Alton Lister,1958-10-01,29.0,NBA,C,5.0,5.0,77.0,5.6,7.9,0.71,0.0,0.0,,5.6,7.9,0.71,1.9,2.3,0.8,4.2,9.4,13.6,2.3,0.5,2.3,1.9,7.9,13.1
1989,21,1759,SEA,Seattle Supersonics,Alton Lister,1958-10-01,30.0,NBA,C,8.0,8.0,160.0,3.8,8.8,0.44,0.0,0.0,,3.8,8.8,0.44,5.0,5.9,0.85,2.9,5.6,8.6,0.5,0.5,4.7,2.0,6.3,12.6
1991,10,1759,GSW,Golden State Warriors,Alton Lister,1958-10-01,32.0,NBA,C,6.0,5.0,72.0,6.0,12.5,0.48,0.0,0.0,,6.0,12.5,0.48,1.0,2.5,0.4,3.5,10.5,14.0,1.0,0.0,3.5,4.0,7.5,13.0
1992,10,1759,GSW,Golden State Warriors,Alton Lister,1958-10-01,33.0,NBA,C,4.0,3.0,47.0,4.6,11.5,0.4,0.0,0.0,,4.6,11.5,0.4,3.1,3.8,0.8,2.3,6.1,8.4,0.8,0.0,3.1,2.3,6.9,12.3
1998,25,1759,POR,Portland Trail Blazers,Alton Lister,1958-10-01,39.0,NBA,C,2.0,0.0,11.0,3.3,9.8,0.33,0.0,0.0,,3.3,9.8,0.33,0.0,0.0,,3.3,3.3,6.5,0.0,0.0,3.3,6.5,16.4,6.5
