PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Tayshaun Prince,25,18,18,745,8.0,17.5,0.45899999999999996,1.6,3.5,0.457,6.4,14.0,0.45899999999999996,4.8,5.8,0.8290000000000001,3.3,4.5,7.7,4.1,0.9,1.1,2.4,1.7,22.5,,116,107
Chauncey Billups,29,18,18,705,7.5,18.4,0.406,2.6,7.5,0.34,4.9,10.8,0.452,8.4,9.3,0.905,0.6,4.3,4.9,9.4,1.8,0.2,3.4,3.4,25.9,,118,106
Richard Hamilton,27,18,18,690,10.5,25.4,0.413,1.1,3.3,0.35,9.3,22.1,0.42200000000000004,7.9,9.3,0.851,1.3,2.9,4.3,3.9,1.4,0.4,3.2,4.8,30.1,,104,107
Ben Wallace,31,18,18,642,2.9,6.2,0.465,0.0,0.1,0.0,2.9,6.2,0.47100000000000003,1.6,5.8,0.273,5.3,11.4,16.6,2.7,2.1,1.9,1.3,3.6,7.4,,104,99
Rasheed Wallace,31,18,18,628,8.6,20.1,0.43,2.9,7.1,0.405,5.8,13.0,0.444,2.6,4.9,0.527,1.5,8.7,10.3,2.9,0.9,1.3,2.2,5.8,22.8,,103,104
Antonio McDyess,31,18,0,370,8.7,15.6,0.5589999999999999,0.0,0.2,0.0,8.7,15.4,0.564,3.5,6.4,0.5479999999999999,6.0,10.7,16.6,1.7,1.2,2.0,2.1,8.2,20.9,,116,101
Lindsey Hunter,35,18,0,217,6.8,20.3,0.33299999999999996,3.6,11.5,0.318,3.1,8.9,0.353,2.6,2.6,1.0,2.1,2.9,4.9,7.6,3.9,0.3,3.6,10.7,19.8,,98,102
Tony Delk,32,16,0,138,7.8,19.2,0.40399999999999997,1.2,6.1,0.2,6.6,13.1,0.5,2.9,4.1,0.7,1.6,5.7,7.4,3.3,2.5,0.0,1.6,5.7,19.7,,100,104
Maurice Evans,27,16,0,101,9.0,16.8,0.5329999999999999,3.9,6.2,0.636,5.0,10.6,0.474,7.8,9.0,0.875,3.4,4.5,7.8,1.7,0.6,0.6,1.1,5.6,29.7,,146,108
Dale Davis,36,8,0,36,0.0,9.4,0.0,0.0,0.0,,0.0,9.4,0.0,3.1,6.3,0.5,1.6,12.6,14.1,1.6,0.0,0.0,4.7,17.3,3.1,,32,104
Carlos Delfino,23,8,0,32,1.8,10.6,0.16699999999999998,1.8,3.5,0.5,0.0,7.1,0.0,3.5,3.5,1.0,0.0,7.1,7.1,3.5,1.8,0.0,10.6,7.1,8.8,,47,104
Kelvin Cato,31,4,0,15,11.3,18.8,0.6,0.0,0.0,,11.3,18.8,0.6,0.0,0.0,,11.3,15.1,26.4,0.0,0.0,0.0,0.0,7.5,22.6,,139,103
