PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allan Houston,25,9,9,40.0,6.4,14.8,0.436,2.9,5.8,0.5,3.6,9.0,0.395,0.534,3.4,3.9,0.8859999999999999,0.3,2.2,2.6,2.3,0.7,0.3,2.7,1.6,19.2
Patrick Ewing,34,9,9,39.7,9.8,18.6,0.527,0.0,0.1,0.0,9.8,18.4,0.53,0.527,3.0,4.7,0.643,2.9,7.7,10.6,1.9,0.3,2.4,3.0,3.3,22.6
Charles Oakley,33,10,10,35.8,3.8,8.6,0.442,0.0,0.1,0.0,3.8,8.5,0.447,0.442,2.2,2.9,0.759,2.3,6.5,8.8,1.6,2.2,0.3,1.8,3.7,9.8
Chris Childs,29,10,10,32.8,3.8,8.7,0.43700000000000006,0.9,2.6,0.34600000000000003,2.9,6.1,0.475,0.489,1.9,2.3,0.826,0.9,4.0,4.9,5.9,2.0,0.0,2.8,3.9,10.4
Larry Johnson,27,9,9,32.8,4.8,8.6,0.5579999999999999,0.7,1.9,0.353,4.1,6.7,0.617,0.597,3.6,4.2,0.8420000000000001,1.2,2.8,4.0,2.6,0.8,0.1,1.7,3.0,13.8
John Starks,31,9,1,28.1,4.9,11.0,0.444,1.4,4.6,0.317,3.4,6.4,0.534,0.51,2.8,3.4,0.8059999999999999,0.8,2.7,3.4,2.8,1.1,0.0,2.2,2.8,14.0
Charlie Ward,26,9,0,20.2,0.9,3.0,0.29600000000000004,0.1,1.0,0.111,0.8,2.0,0.389,0.315,0.3,0.4,0.75,0.3,2.4,2.8,4.3,1.4,0.0,1.7,2.0,2.2
Buck Williams,36,10,1,19.3,1.7,3.5,0.486,0.0,0.0,,1.7,3.5,0.486,0.486,0.9,1.7,0.529,1.3,2.7,4.0,0.6,0.3,0.4,0.4,3.4,4.3
John Wallace,22,4,1,10.0,1.0,3.8,0.267,0.0,0.3,0.0,1.0,3.5,0.28600000000000003,0.267,0.5,0.5,1.0,0.5,1.3,1.8,1.3,0.3,0.5,0.5,1.5,2.5
Herb Williams,38,3,0,7.7,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.3,1.3
Walter McCarty,22,2,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0
Scott Brooks,31,4,0,1.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
