Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,22.0,MIL,NBA,SG,7.0,182.0,17.9,0.673,0.0,0.608,10.7,8.5,9.6,9.2,1.4,0.3,17.8,18.1,,0.5,0.2,0.7,0.19,,4.6,-0.9,3.7,0.3
1981,23.0,MIL,NBA,SG,7.0,277.0,12.6,0.536,0.0,0.739,7.9,12.2,10.0,9.5,2.2,0.7,17.9,16.4,,0.3,0.2,0.5,0.085,,0.9,-0.4,0.5,0.2
1982,24.0,MIL,NBA,SG,6.0,252.0,13.1,0.507,0.014,0.514,6.9,8.4,7.6,14.0,1.8,0.5,11.7,17.3,,0.4,0.0,0.4,0.076,,0.6,-0.2,0.4,0.2
1983,25.0,MIL,NBA,SG,9.0,377.0,15.4,0.503,0.007,0.43,8.0,9.8,8.9,13.0,2.4,0.5,13.8,21.8,,0.4,0.5,0.9,0.116,,3.1,-0.3,2.8,0.5
1984,26.0,MIL,NBA,SG,16.0,618.0,18.0,0.61,0.021,0.702,8.8,11.4,10.2,17.5,2.2,0.9,19.6,21.7,,1.0,1.0,2.0,0.155,,3.7,0.4,4.1,1.0
1985,27.0,MIL,NBA,PG,8.0,319.0,19.9,0.697,0.101,0.758,3.9,8.6,6.3,18.5,0.8,0.7,13.2,19.7,,1.3,0.1,1.4,0.217,,5.4,0.6,5.9,0.6
1986,28.0,MIL,NBA,PG,9.0,327.0,13.0,0.508,0.115,0.516,5.3,9.4,7.4,18.8,0.7,0.9,12.3,21.6,,0.2,0.1,0.4,0.054,,1.7,-1.6,0.1,0.2
1987,29.0,MIL,NBA,SG,12.0,426.0,16.1,0.569,0.085,0.545,5.5,9.6,7.5,12.0,1.5,0.9,10.5,22.1,,0.7,0.2,0.9,0.103,,1.9,-0.4,1.5,0.4
1988,30.0,MIL,NBA,SG,5.0,173.0,15.5,0.606,0.02,0.54,3.8,8.9,6.3,21.8,0.9,0.4,15.1,17.7,,0.4,0.0,0.4,0.122,,1.6,0.1,1.7,0.2
1989,31.0,MIL,NBA,PG,9.0,184.0,9.7,0.5,0.146,0.333,5.4,12.1,8.7,11.1,1.5,0.8,16.7,17.4,,-0.1,0.1,0.0,0.002,,-1.9,-1.0,-2.9,0.0
1991,33.0,ATL,NBA,SG,5.0,91.0,13.5,0.62,0.273,0.727,6.9,11.2,9.1,3.9,1.7,0.0,9.4,15.5,,0.2,0.1,0.3,0.142,,-3.1,0.0,-3.1,0.0
