PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Antoine Walker,25.0,81,81.0,3406,666,1689,0.39399999999999996,222,645,0.344,444,1044,0.425,0.46,240,324,0.741,150,564,714,407,122,38,251,237,1794
Paul Pierce,24.0,82,82.0,3302,707,1598,0.442,210,520,0.40399999999999997,497,1078,0.461,0.508,520,643,0.809,81,485,566,261,154,86,241,237,2144
Kenny Anderson,31.0,76,76.0,2430,312,716,0.436,9,33,0.273,303,683,0.444,0.442,98,132,0.742,57,218,275,403,141,10,119,210,731
Tony Battie,25.0,74,73.0,1819,211,390,0.541,0,2,0.0,211,388,0.544,0.541,88,130,0.677,184,297,481,35,60,67,51,219,510
Eric Williams,29.0,74,30.0,1747,144,385,0.374,24,86,0.27899999999999997,120,299,0.401,0.405,160,219,0.731,58,163,221,109,77,8,95,179,472
Erick Strickland,28.0,79,4.0,1643,190,488,0.389,95,247,0.385,95,241,0.39399999999999996,0.48700000000000004,131,155,0.845,22,191,213,184,56,1,94,145,606
Vitaly Potapenko,26.0,79,9.0,1343,137,301,0.455,0,0,,137,301,0.455,0.455,89,120,0.742,167,180,347,30,37,18,63,174,363
Joe Johnson,20.0,48,33.0,1003,130,296,0.439,24,88,0.273,106,208,0.51,0.48,20,26,0.769,40,99,139,74,33,9,28,59,304
Walter McCarty,27.0,56,0.0,718,80,180,0.444,39,99,0.39399999999999996,41,81,0.506,0.5529999999999999,13,19,0.684,32,96,128,41,18,7,22,83,212
Rodney Rogers,30.0,27,1.0,626,107,222,0.48200000000000004,39,95,0.41100000000000003,68,127,0.535,0.57,35,50,0.7,34,73,107,40,16,12,42,78,288
Tony Delk,28.0,22,16.0,570,60,172,0.349,20,67,0.299,40,105,0.381,0.40700000000000003,22,30,0.733,20,59,79,51,22,6,19,38,162
Milt Palacio,23.0,41,0.0,518,52,135,0.385,12,34,0.353,40,101,0.396,0.43,36,51,0.706,8,42,50,54,21,3,24,38,152
Mark Blount,26.0,44,0.0,415,32,76,0.42100000000000004,0,0,,32,76,0.42100000000000004,0.42100000000000004,30,37,0.8109999999999999,26,59,85,10,16,19,23,59,94
Kedrick Brown,20.0,29,5.0,245,23,70,0.32899999999999996,5,27,0.185,18,43,0.419,0.364,12,20,0.6,11,39,50,15,18,7,7,18,63
Joseph Forte,20.0,8,0.0,39,1,12,0.083,0,3,0.0,1,9,0.111,0.083,4,4,1.0,1,5,6,6,2,0,3,1,6
Randy Brown,33.0,1,0.0,6,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,2,0,1,0,1,0
Team Totals,,82,,19830,2852,6731,0.424,699,1946,0.359,2153,4785,0.45,0.47600000000000003,1498,1960,0.764,891,2570,3461,1722,793,292,1114,1776,7901
