PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Latrell Sprewell,31.0,81,81.0,3326,573,1419,0.40399999999999997,145,403,0.36,428,1016,0.42100000000000004,0.455,284,346,0.821,59,239,298,313,94,14,223,161,1575
Allan Houston,30.0,77,77.0,2914,568,1301,0.43700000000000006,136,346,0.39299999999999996,432,955,0.452,0.489,295,339,0.87,37,215,252,190,54,10,170,182,1567
Kurt Thomas,29.0,82,82.0,2771,463,938,0.494,1,6,0.16699999999999998,462,932,0.496,0.494,216,265,0.815,214,533,747,87,71,79,153,341,1143
Mark Jackson,36.0,82,82.0,2367,260,592,0.439,79,195,0.405,181,397,0.456,0.506,87,110,0.7909999999999999,56,253,309,605,74,1,150,162,686
Clarence Weatherspoon,31.0,56,41.0,1728,189,452,0.418,0,0,,189,452,0.418,0.418,116,146,0.795,149,311,460,60,37,48,47,132,494
Shandon Anderson,28.0,82,6.0,1596,149,373,0.39899999999999997,39,141,0.27699999999999997,110,232,0.474,0.452,74,107,0.6920000000000001,57,192,249,76,48,15,97,134,411
Othella Harrington,28.0,77,4.0,1563,237,450,0.527,0,2,0.0,237,448,0.529,0.527,122,172,0.7090000000000001,125,224,349,37,30,36,95,250,596
Charlie Ward,31.0,63,0.0,1058,113,303,0.373,53,164,0.32299999999999995,60,139,0.43200000000000005,0.46,47,58,0.81,15,112,127,203,68,14,75,100,326
Marcus Camby,27.0,29,29.0,1007,130,290,0.44799999999999995,0,1,0.0,130,289,0.45,0.44799999999999995,62,99,0.626,89,233,322,33,34,50,42,107,322
Howard Eisley,29.0,39,0.0,609,59,175,0.337,14,58,0.24100000000000002,45,117,0.385,0.377,39,49,0.7959999999999999,9,40,49,100,24,3,53,55,171
Travis Knight,27.0,49,0.0,429,41,113,0.363,0,0,,41,113,0.363,0.363,16,21,0.762,48,56,104,8,11,10,27,95,98
Felton Spencer,34.0,32,8.0,248,6,26,0.231,0,0,,6,26,0.231,0.231,17,33,0.515,16,34,50,3,7,8,12,73,29
Lavor Postell,23.0,23,0.0,179,28,84,0.33299999999999996,6,26,0.231,22,58,0.379,0.369,31,41,0.7559999999999999,2,14,16,5,6,0,11,7,93
Larry Robinson,34.0,2,0.0,10,1,4,0.25,1,2,0.5,0,2,0.0,0.375,0,0,,0,2,2,0,0,0,0,1,3
Team Totals,,82,,19805,2817,6520,0.43200000000000005,474,1344,0.353,2343,5176,0.45299999999999996,0.46799999999999997,1406,1786,0.787,876,2458,3334,1720,558,288,1192,1800,7514
