PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dirk Nowitzki,23.0,76,76.0,2891,600,1258,0.47700000000000004,139,350,0.397,461,908,0.508,0.532,440,516,0.853,120,635,755,186,83,77,145,222,1779
Steve Nash,27.0,82,82.0,2837,525,1088,0.483,156,343,0.455,369,745,0.495,0.5539999999999999,260,293,0.887,50,204,254,634,53,4,229,164,1466
Michael Finley,28.0,69,69.0,2754,569,1228,0.46299999999999997,76,224,0.33899999999999997,493,1004,0.491,0.494,210,251,0.8370000000000001,90,270,360,230,65,25,117,144,1424
Juwan Howard,28.0,53,44.0,1659,270,585,0.462,0,1,0.0,270,584,0.462,0.462,144,191,0.754,138,252,390,93,28,30,78,170,684
Adrian Griffin,27.0,58,34.0,1383,179,359,0.499,16,54,0.29600000000000004,163,305,0.534,0.521,41,49,0.8370000000000001,68,161,229,106,75,12,42,142,415
Eduardo Nájera,25.0,62,11.0,1357,150,300,0.5,0,2,0.0,150,298,0.503,0.5,100,148,0.6759999999999999,149,193,342,38,56,30,40,156,400
Tim Hardaway,35.0,54,2.0,1276,179,494,0.36200000000000004,95,279,0.341,84,215,0.391,0.45899999999999996,65,78,0.833,13,84,97,201,40,8,73,84,518
Greg Buckner,25.0,44,16.0,885,104,198,0.525,5,16,0.313,99,182,0.544,0.5379999999999999,40,58,0.69,67,106,173,48,31,19,27,124,253
Raef LaFrentz,25.0,27,25.0,787,114,261,0.43700000000000006,29,95,0.305,85,166,0.512,0.49200000000000005,35,46,0.7609999999999999,59,141,200,29,24,60,34,108,292
Shawn Bradley,29.0,53,16.0,757,78,163,0.479,0,1,0.0,78,162,0.48100000000000004,0.479,59,64,0.922,53,123,176,20,28,64,25,128,215
Nick Van Exel,30.0,27,2.0,757,129,314,0.41100000000000003,34,98,0.34700000000000003,95,216,0.44,0.465,65,77,0.8440000000000001,9,76,85,113,14,4,40,35,357
Johnny Newman,38.0,47,17.0,724,67,148,0.45299999999999996,22,57,0.386,45,91,0.495,0.527,42,58,0.7240000000000001,9,40,49,14,29,4,21,88,198
Wang Zhizhi,24.0,55,0.0,600,109,248,0.44,48,116,0.414,61,132,0.462,0.536,42,57,0.737,19,92,111,22,11,18,25,84,308
Danny Manning,35.0,41,10.0,552,71,149,0.47700000000000004,1,7,0.14300000000000002,70,142,0.493,0.48,22,33,0.667,25,83,108,30,21,21,25,80,165
Evan Eschmeyer,26.0,31,6.0,299,21,50,0.42,0,0,,21,50,0.42,0.42,20,33,0.606,35,63,98,9,10,9,16,60,62
Donnell Harvey,21.0,18,0.0,162,14,26,0.5379999999999999,0,0,,14,26,0.5379999999999999,0.5379999999999999,10,22,0.455,12,34,46,5,4,5,8,27,38
Avery Johnson,36.0,17,0.0,152,21,49,0.429,0,0,,21,49,0.429,0.429,12,17,0.706,0,5,5,28,5,1,9,17,54
Tariq Abdul-Wahad,27.0,4,0.0,24,0,2,0.0,0,0,,0,2,0.0,0.0,0,1,0.0,2,4,6,2,2,1,3,5,0
Darrick Martin,30.0,3,0.0,22,0,10,0.0,0,2,0.0,0,8,0.0,0.0,1,2,0.5,0,1,1,3,2,0,1,4,1
Charlie Bell,22.0,2,0.0,2,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
Team Totals,,82,,19880,3200,6930,0.462,621,1645,0.37799999999999995,2579,5285,0.488,0.507,1608,1994,0.8059999999999999,918,2568,3486,1811,581,392,992,1842,8629
