Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,7,2249,DAL,Dallas Mavericks,Cherokee Parks,"October 11, 1972",23.0,NBA,C,64.0,3.0,869.0,5.8,14.3,0.41,0.4,1.5,0.27,5.4,12.8,0.42,2.4,3.6,0.66,3.8,8.7,12.5,1.7,1.4,1.9,1.8,5.8,14.5,101.0,109.0
1997,18,2249,MIN,Minnesota Timberwolves,Cherokee Parks,"October 11, 1972",24.0,NBA,PF,76.0,0.0,961.0,5.7,11.1,0.51,0.0,0.1,0.0,5.7,11.1,0.51,2.5,4.2,0.6,4.6,6.2,10.7,1.9,2.3,2.6,1.8,8.3,13.9,111.0,105.0
1998,18,2249,MIN,Minnesota Timberwolves,Cherokee Parks,"October 11, 1972",25.0,NBA,C,79.0,43.0,1703.0,6.8,13.7,0.5,0.0,0.0,0.0,6.8,13.6,0.5,3.3,5.1,0.65,4.3,9.0,13.3,1.6,1.1,2.6,2.0,7.2,17.0,109.0,105.0
1999,15,2249,VAN,Vancouver Grizzlies,Cherokee Parks,"October 11, 1972",26.0,NBA,C,48.0,41.0,1118.0,5.7,13.3,0.43,0.0,0.0,0.0,5.7,13.2,0.43,1.4,2.7,0.55,3.6,8.1,11.7,1.7,1.3,1.3,2.4,5.5,12.8,92.0,107.0
2000,15,2249,VAN,Vancouver Grizzlies,Cherokee Parks,"October 11, 1972",27.0,NBA,C,56.0,14.0,808.0,4.7,9.5,0.5,0.0,0.1,0.0,4.7,9.4,0.5,1.6,2.4,0.65,3.6,8.4,12.0,2.3,1.9,2.9,1.8,7.5,11.0,107.0,104.0
2001,31,2249,TOT,Total After Trade,Cherokee Parks,"October 11, 1972",28.0,NBA,C,65.0,31.0,1054.0,6.8,13.8,0.49,0.0,0.3,0.0,6.8,13.5,0.5,1.6,2.2,0.7,3.6,8.0,11.6,2.3,1.3,1.8,2.1,6.2,15.1,104.0,104.0
2001,30,2249,WAS,Washington Wizards,Cherokee Parks,"October 11, 1972",28.0,NBA,C,13.0,0.0,178.0,5.2,11.1,0.47,0.0,0.0,,5.2,11.1,0.47,3.5,4.9,0.71,3.8,7.9,11.6,2.0,1.7,3.2,2.9,5.8,14.0,102.0,104.0
2001,13,2249,LAC,Los Angeles Clippers,Cherokee Parks,"October 11, 1972",28.0,NBA,C,52.0,31.0,876.0,7.1,14.4,0.49,0.0,0.4,0.0,7.1,14.1,0.5,1.2,1.7,0.7,3.5,8.0,11.6,2.4,1.2,1.5,1.9,6.2,15.3,105.0,104.0
2002,27,2249,SAS,San Antonio Spurs,Cherokee Parks,"October 11, 1972",29.0,NBA,C,42.0,1.0,234.0,6.8,18.9,0.36,0.0,0.0,,6.8,18.9,0.36,0.7,1.8,0.38,5.5,7.7,13.2,2.3,1.6,1.8,3.2,7.7,14.4,82.0,99.0
2003,13,2249,LAC,Los Angeles Clippers,Cherokee Parks,"October 11, 1972",30.0,NBA,PF,30.0,18.0,648.0,6.7,13.2,0.5,0.1,0.2,0.5,6.6,13.1,0.5,1.9,3.1,0.6,3.7,7.0,10.7,1.7,1.3,1.6,1.5,4.2,15.2,110.0,107.0
2004,10,2249,GSW,Golden State Warriors,Cherokee Parks,"October 11, 1972",31.0,NBA,C,12.0,0.0,64.0,3.3,8.4,0.4,0.0,0.0,,3.3,8.4,0.4,3.3,5.0,0.67,3.3,5.0,8.4,0.8,0.0,2.5,1.7,5.8,10.0,100.0,107.0
