Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,20.0,BOS,NBA,PF,7.0,0.0,136.0,4.5,10.9,0.415,0.0,0.0,,4.5,10.9,0.415,2.4,3.2,0.75,4.5,7.4,11.9,0.5,1.1,2.1,1.1,4.2,11.4
2012,27.0,UTA,NBA,C,4.0,4.0,141.0,9.2,17.4,0.529,0.0,0.3,0.0,9.2,17.1,0.537,0.3,1.0,0.25,1.8,6.9,8.7,2.6,1.3,0.8,1.3,2.6,18.6
2014,29.0,CHA,NBA,C,3.0,3.0,106.0,8.8,18.0,0.491,0.0,0.0,,8.8,18.0,0.491,1.4,1.7,0.8,2.0,7.5,9.5,0.7,0.3,1.7,0.3,2.4,19.0
2016,31.0,CHO,NBA,C,7.0,5.0,168.0,9.0,17.8,0.506,0.0,0.0,,9.0,17.8,0.506,1.9,2.8,0.692,3.0,6.2,9.2,1.7,0.9,0.6,1.3,2.6,19.9
