Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,22.0,CLE,NBA,SF,41.0,3.0,427.0,4.4,10.9,0.403,1.8,3.7,0.477,2.6,7.2,0.365,1.7,2.0,0.833,1.6,3.0,4.6,1.2,1.1,0.2,1.8,3.5,12.2
2005,23.0,CHA,NBA,SF,81.0,14.0,1491.0,6.5,16.2,0.401,1.9,4.7,0.412,4.6,11.5,0.396,1.7,2.1,0.824,0.8,3.2,4.0,1.5,1.0,0.1,1.1,3.2,16.6
2006,24.0,MIA,NBA,SF,51.0,2.0,665.0,4.3,9.6,0.446,1.1,2.9,0.396,3.1,6.7,0.468,1.5,1.8,0.848,0.6,3.2,3.8,2.0,0.4,0.2,1.1,4.8,11.2
2007,25.0,MIA,NBA,SF,67.0,35.0,1767.0,5.7,11.5,0.494,2.2,4.3,0.514,3.5,7.2,0.482,1.3,1.5,0.892,0.5,3.1,3.7,1.7,0.8,0.0,1.4,2.8,14.9
2008,26.0,TOR,NBA,SF,81.0,7.0,1530.0,5.7,11.7,0.488,1.3,2.8,0.483,4.4,8.9,0.489,0.9,1.0,0.86,0.7,2.1,2.8,1.5,0.8,0.0,1.4,3.1,13.6
2009,27.0,TOR,NBA,SG,80.0,12.0,1831.0,5.1,11.9,0.432,1.9,4.5,0.428,3.2,7.4,0.435,0.7,0.8,0.81,0.5,2.7,3.2,2.1,0.4,0.1,1.4,2.8,12.9
2010,28.0,PHI,NBA,SF,57.0,12.0,976.0,4.6,11.1,0.419,2.3,6.3,0.368,2.3,4.8,0.485,0.3,0.6,0.6,0.5,1.9,2.4,1.4,0.8,0.2,1.3,3.0,12.0
2011,29.0,PHI,NBA,SF,24.0,2.0,112.0,2.3,9.0,0.25,0.3,2.6,0.125,1.9,6.4,0.3,0.3,0.6,0.5,1.0,2.6,3.5,1.3,0.6,0.3,0.6,1.3,5.1
2012,30.0,LAL,NBA,SG,27.0,0.0,269.0,2.8,7.4,0.382,1.1,3.6,0.296,1.7,3.7,0.464,0.5,0.5,1.0,0.3,1.6,1.9,1.5,0.4,0.0,0.8,2.8,7.2
