Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,22.0,SEA,NBA,PG,64.0,0.0,15.1,1.5,3.3,0.453,0.3,0.7,0.364,1.3,2.6,0.476,0.491,0.4,0.6,0.639,0.5,0.8,1.3,2.0,0.9,0.1,0.8,1.5,3.6
2002-03,23.0,MEM,NBA,PG,79.0,2.0,17.3,2.2,4.9,0.435,0.4,1.2,0.341,1.8,3.8,0.463,0.474,0.8,1.1,0.721,0.6,1.5,2.1,2.8,1.1,0.2,1.1,1.7,5.5
2003-04,24.0,MEM,NBA,PG,81.0,14.0,20.6,2.1,5.7,0.371,0.3,1.3,0.245,1.8,4.4,0.408,0.399,1.1,1.7,0.652,0.6,1.6,2.2,5.0,1.1,0.2,1.8,2.2,5.7
2004-05,25.0,MEM,NBA,PG,80.0,14.0,22.6,3.0,6.9,0.426,0.7,2.0,0.319,2.3,4.9,0.471,0.473,1.1,1.7,0.659,0.4,1.6,2.1,4.5,1.0,0.2,2.1,2.3,7.7
2005-06,26.0,TOT,NBA,PG,70.0,10.0,22.5,3.1,7.3,0.43,1.6,3.9,0.404,1.6,3.4,0.46,0.538,1.1,1.6,0.676,0.3,1.9,2.3,4.1,1.0,0.1,1.9,2.3,8.9
2005-06,26.0,DEN,NBA,PG,46.0,10.0,21.2,2.6,6.1,0.429,1.5,3.7,0.395,1.2,2.4,0.482,0.55,0.8,1.3,0.627,0.4,1.5,1.9,3.5,0.8,0.2,1.6,2.1,7.5
2005-06,26.0,SEA,NBA,PG,24.0,0.0,25.1,4.1,9.5,0.432,1.8,4.2,0.42,2.3,5.3,0.441,0.524,1.6,2.2,0.731,0.3,2.7,3.0,5.4,1.3,0.1,2.5,2.7,11.5
2006-07,27.0,SEA,NBA,PG,77.0,25.0,27.9,3.4,8.9,0.383,1.2,3.6,0.329,2.2,5.3,0.42,0.45,1.4,1.9,0.735,0.4,2.0,2.4,5.7,1.3,0.3,2.2,2.0,9.4
2007-08,28.0,SEA,NBA,PG,78.0,73.0,29.1,4.3,9.6,0.454,0.6,1.7,0.371,3.7,7.9,0.472,0.487,1.4,1.9,0.766,0.6,2.3,2.9,6.8,0.9,0.1,2.2,2.0,10.7
2008-09,29.0,OKC,NBA,PG,68.0,18.0,26.1,2.6,6.7,0.384,0.3,1.3,0.235,2.3,5.4,0.418,0.406,1.2,1.6,0.755,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2.0,6.6
2009-10,30.0,IND,NBA,PG,79.0,52.0,29.4,2.8,6.6,0.426,0.7,2.3,0.288,2.2,4.3,0.5,0.476,1.5,2.1,0.71,0.7,2.4,3.0,5.1,1.3,0.2,2.2,2.3,7.8
2010-11,31.0,UTA,NBA,PG,80.0,13.0,19.6,1.6,3.8,0.41,0.5,1.3,0.336,1.1,2.5,0.45,0.469,0.7,1.0,0.671,0.7,1.6,2.3,3.5,0.8,0.2,1.5,1.8,4.3
2011-12,32.0,UTA,NBA,PG,50.0,2.0,20.7,1.1,3.2,0.338,0.2,1.0,0.192,0.9,2.2,0.407,0.369,0.6,0.9,0.674,0.6,1.8,2.4,4.3,1.1,0.4,1.7,2.1,3.0
2012-13,33.0,UTA,NBA,PG,48.0,4.0,17.3,0.8,2.5,0.308,0.1,0.6,0.179,0.7,1.9,0.348,0.329,0.4,0.5,0.68,0.5,1.3,1.8,4.0,0.8,0.2,1.4,2.0,2.0
2013-14,34.0,POR,NBA,PG,24.0,0.0,6.7,0.1,0.5,0.273,0.1,0.3,0.286,0.0,0.2,0.25,0.364,0.2,0.2,1.0,0.2,0.4,0.6,1.2,0.2,0.0,0.7,1.4,0.5
