PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Terry Cummings,27,80,78,2824,9.3,19.9,0.467,0.1,0.2,0.467,9.2,19.7,0.467,4.6,5.9,0.787,3.6,4.7,8.3,2.5,1.4,0.9,2.6,3.4,23.3
Jack Sikma,33,80,80,2587,5.0,11.6,0.431,1.1,3.0,0.38,3.9,8.6,0.449,3.7,4.1,0.905,2.0,6.7,8.7,4.0,1.2,0.8,2.0,4.2,14.9
Larry Krystkowiak,24,80,77,2472,5.3,11.2,0.473,0.1,0.2,0.33299999999999996,5.2,11.0,0.475,4.2,5.1,0.823,2.9,6.0,8.9,1.6,1.4,0.1,2.1,3.2,14.8
Jay Humphries,26,73,50,2220,5.6,11.6,0.483,0.4,1.5,0.266,5.2,10.1,0.516,2.1,2.6,0.816,1.1,1.9,3.1,6.6,2.3,0.1,2.6,3.0,13.7
Paul Pressey,30,67,62,2170,5.1,10.8,0.474,0.2,0.9,0.218,4.9,9.8,0.49700000000000005,3.1,4.0,0.7759999999999999,1.2,3.1,4.3,7.3,2.0,0.7,3.1,3.7,13.5
Ricky Pierce,29,75,4,2078,9.1,17.6,0.518,0.1,0.6,0.222,9.0,17.0,0.529,4.4,5.1,0.8590000000000001,1.4,2.0,3.4,2.7,1.3,0.3,1.9,3.3,22.8
Sidney Moncrief,31,62,50,1594,5.9,12.0,0.491,0.6,1.6,0.342,5.3,10.4,0.514,4.6,5.4,0.865,1.0,2.8,3.9,4.2,1.5,0.3,2.1,2.6,17.0
Fred Roberts,28,71,3,1251,4.5,9.2,0.486,0.1,0.4,0.214,4.4,8.8,0.498,3.0,3.7,0.8059999999999999,2.0,4.1,6.0,1.9,1.0,0.7,2.3,3.6,12.0
Paul Mokeski,32,74,0,690,3.1,8.6,0.36,0.4,1.4,0.26899999999999996,2.7,7.2,0.377,2.1,2.7,0.784,3.3,6.5,9.8,1.9,1.5,1.1,1.8,8.0,8.6
Randy Breuer,28,48,4,513,6.0,12.6,0.48,0.0,0.0,,6.0,12.6,0.48,2.0,3.6,0.5489999999999999,3.6,5.9,9.5,1.5,0.6,2.6,2.0,4.1,14.0
Rickey Green,34,30,0,501,5.2,9.5,0.545,0.1,0.4,0.33299999999999996,5.0,9.1,0.556,1.2,1.4,0.895,0.5,2.8,3.3,7.5,1.6,0.1,2.4,1.4,11.7
Tony Brown,28,29,0,274,4.7,9.6,0.493,0.3,0.9,0.28600000000000003,4.5,8.7,0.515,2.4,3.0,0.7829999999999999,2.0,1.8,3.8,2.8,1.6,0.5,1.3,3.7,12.1
Mark Davis,25,31,0,251,6.9,13.9,0.495,0.1,1.3,0.111,6.7,12.6,0.534,3.7,4.6,0.813,2.2,3.0,5.2,2.0,1.9,0.7,1.7,5.5,17.6
Jeff Grayer,23,11,2,200,5.8,13.1,0.43799999999999994,0.0,0.4,0.0,5.8,12.8,0.451,3.1,3.6,0.85,2.5,3.8,6.3,4.0,1.8,0.2,3.4,2.7,14.6
Tito Horford,23,25,0,112,4.8,14.8,0.326,0.0,0.0,,4.8,14.8,0.326,3.9,6.1,0.632,2.9,4.2,7.1,1.0,0.3,2.3,4.8,4.5,13.5
Andre Turner,24,4,0,13,8.3,16.6,0.5,0.0,0.0,,8.3,16.6,0.5,0.0,0.0,,0.0,8.3,8.3,0.0,5.5,0.0,11.1,5.5,16.6
Mike Dunleavy,34,2,0,5,7.2,14.4,0.5,7.2,14.4,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6
