Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",18.0,NBA,PF,45.0,458.0,13.7,0.49,0.01,0.51,10.4,21.4,16.0,2.9,0.2,4.4,12.6,21.1,0.1,0.7,0.8,0.09,-2.5,-0.9,-3.5,-0.2
1998,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",19.0,NBA,PF,60.0,808.0,12.7,0.5,0.01,0.38,11.9,16.8,14.5,3.6,1.0,5.2,16.9,18.2,-0.1,1.3,1.2,0.07,-3.6,0.5,-3.0,-0.2
1999,25,2176,POR,Portland Trail Blazers,Jermaine O'Neal,"October 13, 1978",20.0,NBA,PF,36.0,311.0,13.6,0.46,0.01,0.42,16.2,19.7,18.0,6.9,0.7,3.4,12.5,16.5,0.3,0.5,0.8,0.12,-2.1,-0.1,-2.1,0.0
2001,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",22.0,NBA,C,81.0,2641.0,17.5,0.5,0.01,0.45,11.0,22.7,17.0,6.7,1.0,6.2,13.4,21.2,1.7,4.7,6.4,0.12,-0.8,1.0,0.3,1.5
2002,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",23.0,NBA,PF,72.0,2707.0,18.1,0.52,0.01,0.36,8.0,23.1,15.8,8.1,0.9,4.4,11.7,24.9,2.3,4.1,6.4,0.11,-0.1,0.2,0.2,1.5
2003,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",24.0,NBA,PF,77.0,2864.0,21.4,0.54,0.02,0.4,8.1,22.8,15.6,10.4,1.2,4.5,10.8,26.2,5.3,5.2,10.5,0.18,2.0,0.9,2.9,3.5
2004,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",25.0,NBA,PF,78.0,2788.0,21.1,0.49,0.01,0.33,8.1,25.0,16.5,12.3,1.2,5.5,10.1,30.2,2.7,6.3,9.0,0.16,1.1,1.3,2.4,3.1
2005,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",26.0,NBA,PF,44.0,1530.0,22.9,0.52,0.01,0.46,6.7,23.3,15.1,12.8,0.9,4.4,11.3,36.2,1.3,2.5,3.8,0.12,1.5,0.2,1.8,1.5
2006,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",27.0,NBA,PF,51.0,1802.0,20.4,0.53,0.01,0.46,6.7,23.2,15.2,14.9,0.8,4.7,13.5,28.9,1.4,3.5,4.9,0.13,0.6,1.7,2.3,2.0
2007,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",28.0,NBA,C,69.0,2459.0,18.8,0.5,0.01,0.39,7.1,24.4,15.5,13.0,1.1,5.6,13.2,28.1,0.5,4.1,4.7,0.09,-0.4,1.2,0.8,1.7
2008,12,2176,IND,Indiana Pacers,Jermaine O'Neal,"October 13, 1978",29.0,NBA,C,42.0,1206.0,14.4,0.49,0.01,0.32,7.3,18.5,12.8,12.9,0.8,5.4,15.4,24.8,-0.7,1.6,0.9,0.04,-2.7,0.9,-1.8,0.1
2009,31,2176,TOT,Total After Trade,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,68.0,2027.0,15.4,0.52,0.0,0.29,7.4,17.8,12.6,10.3,0.8,5.3,14.2,23.2,0.2,2.3,2.6,0.06,-1.8,0.3,-1.5,0.3
2009,28,2176,TOR,Toronto Raptors,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,41.0,1216.0,15.4,0.53,0.0,0.3,6.9,20.7,13.9,9.3,0.8,5.2,14.9,23.5,-0.1,1.4,1.4,0.06,-2.1,0.7,-1.3,0.2
2009,16,2176,MIA,Miami Heat,Jermaine O'Neal,"October 13, 1978",30.0,NBA,C,27.0,811.0,15.5,0.51,0.0,0.26,8.0,13.4,10.7,11.7,0.7,5.4,13.3,22.7,0.3,0.9,1.2,0.07,-1.4,-0.3,-1.7,0.1
2010,16,2176,MIA,Miami Heat,Jermaine O'Neal,"October 13, 1978",31.0,NBA,C,70.0,1991.0,17.9,0.56,0.0,0.3,7.4,21.2,14.3,8.4,0.7,3.9,12.9,22.9,2.4,3.2,5.6,0.14,-0.5,0.4,-0.1,1.0
2011,2,2176,BOS,Boston Celtics,Jermaine O'Neal,"October 13, 1978",32.0,NBA,C,24.0,431.0,9.2,0.5,0.01,0.39,7.6,17.0,12.6,4.3,0.2,5.4,17.4,17.2,-0.2,0.8,0.6,0.06,-5.4,1.3,-4.2,-0.2
2012,2,2176,BOS,Boston Celtics,Jermaine O'Neal,"October 13, 1978",33.0,NBA,C,25.0,570.0,9.4,0.47,0.0,0.26,8.0,19.4,14.0,2.7,0.7,5.8,13.6,13.0,-0.1,1.2,1.1,0.09,-4.6,2.1,-2.5,-0.1
2013,24,2176,PHO,Phoenix Suns,Jermaine O'Neal,"October 13, 1978",34.0,NBA,C,55.0,1029.0,16.7,0.54,0.0,0.31,8.9,23.8,16.2,6.8,0.9,5.7,14.8,21.4,0.7,1.3,2.0,0.09,-1.9,0.6,-1.3,0.2
2014,10,2176,GSW,Golden State Warriors,Jermaine O'Neal,"October 13, 1978",35.0,NBA,PF,44.0,883.0,15.3,0.57,0.0,0.53,10.7,19.1,15.0,4.2,0.8,3.4,14.5,17.8,1.3,1.4,2.7,0.15,-1.6,0.2,-1.4,0.1
