Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,19.0,SAC,NBA,C,71.0,8.0,931.0,146.0,318.0,0.459,4.0,21.0,0.19,142.0,297.0,0.478,0.465,38.0,58.0,0.655,68.0,162.0,230.0,44.0,14.0,40.0,56.0,128.0,334.0
2009,20.0,SAC,NBA,C,77.0,51.0,2259.0,373.0,800.0,0.466,40.0,115.0,0.348,333.0,685.0,0.486,0.491,90.0,136.0,0.662,148.0,401.0,549.0,149.0,44.0,93.0,160.0,249.0,876.0
2010,21.0,SAC,NBA,C,72.0,59.0,1904.0,312.0,666.0,0.468,26.0,87.0,0.299,286.0,579.0,0.494,0.488,73.0,106.0,0.689,145.0,291.0,436.0,158.0,32.0,83.0,131.0,200.0,723.0
2011,22.0,PHI,NBA,C,81.0,81.0,1718.0,264.0,568.0,0.465,9.0,37.0,0.243,255.0,531.0,0.48,0.473,47.0,88.0,0.534,129.0,336.0,465.0,121.0,29.0,71.0,97.0,201.0,584.0
2012,23.0,PHI,NBA,C,37.0,29.0,920.0,156.0,319.0,0.489,3.0,12.0,0.25,153.0,307.0,0.498,0.494,40.0,55.0,0.727,78.0,192.0,270.0,98.0,16.0,48.0,55.0,100.0,355.0
2013,24.0,PHI,NBA,C,82.0,40.0,2233.0,376.0,811.0,0.464,31.0,87.0,0.356,345.0,724.0,0.477,0.483,122.0,157.0,0.777,173.0,417.0,590.0,183.0,24.0,113.0,131.0,233.0,905.0
2014,25.0,TOT,NBA,C,80.0,78.0,2470.0,403.0,883.0,0.456,128.0,308.0,0.416,275.0,575.0,0.478,0.529,119.0,152.0,0.783,131.0,529.0,660.0,240.0,44.0,94.0,173.0,237.0,1053.0
2014,25.0,PHI,NBA,C,53.0,53.0,1666.0,264.0,586.0,0.451,81.0,203.0,0.399,183.0,383.0,0.478,0.52,79.0,101.0,0.782,88.0,364.0,452.0,176.0,31.0,67.0,119.0,154.0,688.0
2014,25.0,CLE,NBA,C,27.0,25.0,804.0,139.0,297.0,0.468,47.0,105.0,0.448,92.0,192.0,0.479,0.547,40.0,51.0,0.784,43.0,165.0,208.0,64.0,13.0,27.0,54.0,83.0,365.0
2015,26.0,LAC,NBA,PF,73.0,15.0,1274.0,163.0,415.0,0.393,55.0,176.0,0.313,108.0,239.0,0.452,0.459,44.0,68.0,0.647,30.0,228.0,258.0,88.0,24.0,53.0,61.0,173.0,425.0
2016,27.0,CHO,NBA,PF,57.0,6.0,1035.0,124.0,306.0,0.405,38.0,102.0,0.373,86.0,204.0,0.422,0.467,54.0,65.0,0.831,51.0,193.0,244.0,109.0,22.0,27.0,58.0,111.0,340.0
2017,28.0,TOT,NBA,PF,54.0,1.0,797.0,134.0,277.0,0.484,25.0,81.0,0.309,109.0,196.0,0.556,0.529,44.0,52.0,0.846,38.0,153.0,191.0,81.0,15.0,30.0,49.0,77.0,337.0
2017,28.0,CHO,NBA,PF,35.0,1.0,626.0,104.0,218.0,0.477,16.0,55.0,0.291,88.0,163.0,0.54,0.514,30.0,34.0,0.882,32.0,114.0,146.0,62.0,13.0,26.0,40.0,61.0,254.0
2017,28.0,MIL,NBA,PF,19.0,0.0,171.0,30.0,59.0,0.508,9.0,26.0,0.346,21.0,33.0,0.636,0.585,14.0,18.0,0.778,6.0,39.0,45.0,19.0,2.0,4.0,9.0,16.0,83.0
