Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1989,23,366,PHI,Philadelphia 76Ers,Scott Brooks,"July 31, 1965",23.0,NBA,PG,82.0,6.0,1372.0,5.5,13.2,0.42,2.0,5.4,0.36,3.6,7.7,0.46,2.2,2.4,0.88,0.7,2.7,3.3,10.9,2.4,0.1,2.3,4.1,15.2,118.0,113.0
1990,23,366,PHI,Philadelphia 76Ers,Scott Brooks,"July 31, 1965",24.0,NBA,PG,72.0,1.0,975.0,6.1,14.1,0.43,1.6,4.0,0.39,4.5,10.0,0.45,2.6,2.9,0.88,0.8,2.5,3.3,10.6,2.4,0.0,1.9,5.4,16.3,120.0,110.0
1991,18,366,MIN,Minnesota Timberwolves,Scott Brooks,"July 31, 1965",25.0,NBA,PG,80.0,0.0,980.0,8.4,19.6,0.43,2.4,7.2,0.33,6.0,12.5,0.48,3.2,3.8,0.85,1.5,2.3,3.8,10.8,2.8,0.3,2.7,6.5,22.5,116.0,112.0
1992,18,366,MIN,Minnesota Timberwolves,Scott Brooks,"July 31, 1965",26.0,NBA,PG,82.0,0.0,1082.0,7.8,17.5,0.45,1.5,4.2,0.36,6.3,13.3,0.48,2.4,2.9,0.81,1.3,3.4,4.6,9.6,3.1,0.3,2.4,3.8,19.5,112.0,112.0
1993,11,366,HOU,Houston Rockets,Scott Brooks,"July 31, 1965",27.0,NBA,PG,82.0,0.0,1516.0,6.1,12.9,0.48,1.4,3.3,0.41,4.8,9.6,0.5,3.8,4.5,0.83,0.7,2.6,3.3,8.1,2.6,0.1,2.4,4.6,17.4,120.0,107.0
1994,11,366,HOU,Houston Rockets,Scott Brooks,"July 31, 1965",28.0,NBA,PG,73.0,0.0,1225.0,5.9,11.9,0.49,0.9,2.5,0.38,4.9,9.4,0.52,3.1,3.5,0.87,0.4,3.8,4.2,6.1,2.1,0.1,2.3,4.0,15.7,115.0,104.0
1995,31,366,TOT,Total After Trade,Scott Brooks,"July 31, 1965",29.0,NBA,PG,59.0,0.0,808.0,7.9,17.3,0.46,1.6,4.3,0.36,6.3,12.9,0.49,4.0,5.0,0.81,0.9,3.3,4.1,7.3,2.1,0.3,3.0,3.5,21.4,115.0,111.0
1995,11,366,HOU,Houston Rockets,Scott Brooks,"July 31, 1965",29.0,NBA,PG,28.0,0.0,186.0,9.6,17.8,0.54,2.2,4.7,0.47,7.4,13.2,0.56,4.9,5.8,0.86,0.3,3.3,3.6,6.0,2.2,0.3,3.8,3.8,26.3,117.0,110.0
1995,7,366,DAL,Dallas Mavericks,Scott Brooks,"July 31, 1965",29.0,NBA,PG,31.0,0.0,622.0,7.4,17.1,0.43,1.4,4.2,0.33,6.0,12.9,0.47,3.7,4.7,0.79,1.1,3.3,4.3,7.7,2.1,0.2,2.7,3.4,20.0,114.0,112.0
1996,7,366,DAL,Dallas Mavericks,Scott Brooks,"July 31, 1965",30.0,NBA,PG,69.0,0.0,716.0,9.4,20.6,0.46,1.8,4.4,0.4,7.7,16.2,0.47,4.1,4.8,0.86,0.8,2.1,2.9,7.0,3.0,0.2,3.0,3.7,24.7,113.0,112.0
1997,20,366,NYK,New York Knicks,Scott Brooks,"July 31, 1965",31.0,NBA,PG,38.0,0.0,251.0,4.0,8.2,0.49,1.1,2.5,0.42,3.0,5.7,0.52,3.0,3.2,0.93,1.3,2.5,3.8,6.1,4.4,0.0,3.6,7.4,12.0,109.0,99.0
1998,6,366,CLE,Cleveland Cavaliers,Scott Brooks,"July 31, 1965",32.0,NBA,PG,43.0,0.0,312.0,4.8,11.3,0.42,0.9,1.9,0.46,3.9,9.4,0.42,3.1,3.4,0.9,1.0,4.1,5.1,8.4,3.1,0.5,2.1,4.3,13.5,115.0,100.0
