Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1982,21.0,NJN,NBA,PF,82.0,82.0,2825.0,8.5,14.5,0.582,0.0,0.0,0.0,8.5,14.5,0.583,4.0,6.4,0.624,5.7,10.8,16.6,1.8,1.4,1.4,3.9,4.7,20.9,,110.0,100.0
1983,22.0,NJN,NBA,PF,82.0,82.0,2961.0,8.4,14.2,0.588,0.0,0.1,0.0,8.4,14.2,0.59,5.1,8.2,0.62,5.7,10.3,16.0,1.9,1.4,1.7,3.8,4.2,21.8,,112.0,97.0
1984,23.0,NJN,NBA,PF,81.0,81.0,3003.0,7.7,14.4,0.535,0.0,0.1,0.0,7.7,14.3,0.537,4.4,7.7,0.57,5.5,10.0,15.5,2.0,1.3,1.9,3.7,4.6,19.8,,106.0,103.0
1985,24.0,NJN,NBA,PF,82.0,82.0,3182.0,8.6,16.3,0.53,0.0,0.1,0.25,8.6,16.2,0.531,5.0,8.0,0.625,4.8,10.2,15.0,2.5,0.9,1.6,3.6,4.4,22.3,,109.0,106.0
1986,25.0,NJN,NBA,PF,82.0,82.0,3070.0,7.6,14.5,0.523,0.0,0.0,0.0,7.6,14.4,0.524,4.6,6.7,0.676,5.0,9.9,14.9,2.0,1.1,1.5,3.7,4.4,19.7,,107.0,105.0
1987,26.0,NJN,NBA,PF,82.0,82.0,2976.0,8.3,14.8,0.557,0.0,0.0,0.0,8.3,14.8,0.557,6.8,9.3,0.731,5.1,11.1,16.2,2.0,1.2,1.4,4.4,5.0,23.3,,112.0,107.0
1988,27.0,NJN,NBA,PF,70.0,70.0,2637.0,8.6,15.4,0.56,0.0,0.0,1.0,8.6,15.3,0.56,6.4,9.6,0.668,5.5,9.9,15.4,2.0,1.3,0.8,3.5,4.9,23.6,,115.0,108.0
1989,28.0,NJN,NBA,PF,74.0,72.0,2446.0,7.3,13.8,0.531,0.0,0.1,0.0,7.3,13.7,0.534,4.2,6.3,0.666,4.9,8.8,13.6,1.5,1.2,0.7,2.8,4.4,18.8,,112.0,109.0
1990,29.0,POR,NBA,PF,82.0,82.0,2801.0,6.9,12.6,0.548,0.0,0.0,0.0,6.9,12.6,0.548,4.8,6.8,0.706,4.2,9.2,13.4,1.9,1.2,0.7,2.8,4.8,18.7,,116.0,104.0
1991,30.0,POR,NBA,PF,80.0,80.0,2582.0,6.6,11.0,0.602,0.0,0.0,,6.6,11.0,0.602,4.0,5.7,0.705,4.2,9.7,13.9,1.8,0.9,0.9,2.5,4.6,17.3,,121.0,104.0
1992,31.0,POR,NBA,PF,80.0,80.0,2519.0,6.5,10.8,0.604,0.0,0.0,0.0,6.5,10.8,0.605,4.3,5.6,0.754,5.0,8.5,13.6,2.1,1.2,0.8,2.5,4.7,17.3,,125.0,104.0
1993,32.0,POR,NBA,PF,82.0,82.0,2498.0,5.2,10.2,0.511,0.0,0.0,0.0,5.2,10.2,0.512,2.7,4.2,0.645,4.5,8.9,13.4,1.5,1.6,1.2,2.0,5.2,13.2,,112.0,104.0
1994,33.0,POR,NBA,PF,81.0,81.0,2636.0,5.4,9.7,0.555,0.0,0.0,0.0,5.4,9.6,0.556,3.7,5.5,0.679,5.8,9.7,15.5,1.5,1.1,0.9,2.0,4.4,14.4,,121.0,105.0
1995,34.0,POR,NBA,PF,82.0,82.0,2422.0,6.5,12.8,0.512,0.0,0.0,0.5,6.5,12.7,0.512,2.9,4.3,0.673,5.3,8.8,14.1,1.6,1.4,1.5,2.5,5.4,16.0,,112.0,105.0
1996,35.0,POR,NBA,PF,70.0,10.0,1672.0,6.0,11.9,0.5,0.1,0.1,0.667,5.9,11.8,0.499,3.9,5.8,0.668,4.9,7.6,12.5,1.3,1.2,1.5,2.8,5.8,15.8,,108.0,103.0
1997,36.0,NYK,NBA,PF,74.0,4.0,1496.0,6.2,11.6,0.537,0.0,0.0,0.0,6.2,11.5,0.538,4.1,6.3,0.642,5.9,8.2,14.1,1.9,1.4,1.3,2.8,7.2,16.5,,113.0,100.0
1998,37.0,NYK,NBA,PF,41.0,6.0,738.0,5.5,11.0,0.503,0.0,0.0,,5.5,11.0,0.503,3.8,5.2,0.732,5.8,7.7,13.5,1.5,1.3,1.1,2.8,6.9,14.9,,110.0,100.0
