PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Terry Mills,26,80,2773,17.7,0.552,0.063,0.19699999999999998,7.6,19.4,13.4,10.8,1.2,1.5,10.9,22.2,,4.5,1.8,6.3,0.11,,1.0,-0.5,0.5,1.7
Joe Dumars,30,69,2591,16.2,0.5579999999999999,0.28600000000000003,0.295,1.5,5.0,3.2,16.6,1.2,0.1,11.2,24.0,,4.6,-0.1,4.4,0.08199999999999999,,2.3,-2.0,0.3,1.5
Sean Elliott,25,73,2409,11.3,0.51,0.11,0.21899999999999997,3.1,9.1,6.0,12.5,1.1,0.7,13.0,18.1,,1.0,0.4,1.4,0.027999999999999997,,-1.4,-1.0,-2.4,-0.2
Lindsey Hunter,23,82,2172,12.0,0.441,0.23199999999999998,0.159,2.4,7.3,4.8,27.7,2.8,0.3,16.1,23.0,,-1.8,1.0,-0.8,-0.017,,-1.6,-0.6,-2.2,-0.1
Isiah Thomas,32,58,1750,15.2,0.488,0.165,0.33799999999999997,2.9,7.3,5.0,36.7,2.0,0.2,18.7,27.0,,-0.2,0.4,0.2,0.006999999999999999,,1.3,-2.2,-1.0,0.5
Greg Anderson,29,77,1624,14.6,0.561,0.008,0.41600000000000004,12.3,26.9,19.5,4.6,1.7,2.7,17.7,14.3,,1.4,2.0,3.4,0.10099999999999999,,-1.7,0.1,-1.6,0.2
Allan Houston,22,79,1519,9.0,0.465,0.174,0.161,1.4,7.5,4.4,10.5,1.1,0.6,12.1,23.6,,-1.3,0.1,-1.2,-0.038,,-3.8,-2.1,-5.8,-1.5
Olden Polynice,29,37,1350,15.9,0.544,0.002,0.22699999999999998,12.0,25.6,18.7,2.6,0.9,1.7,9.9,16.1,,1.7,1.2,2.9,0.102,,0.5,-1.0,-0.6,0.5
David Wood,29,78,1182,11.1,0.546,0.18899999999999997,0.317,9.6,12.8,11.2,6.1,1.7,1.0,10.6,12.2,,1.7,0.6,2.3,0.095,,-2.2,-0.2,-2.4,-0.1
Charles Jones,36,42,877,8.7,0.489,0.013000000000000001,0.436,11.1,18.7,14.8,4.3,0.8,3.2,11.4,5.2,,0.9,0.6,1.5,0.083,,-3.3,0.3,-3.0,-0.2
Pete Chilcutt,25,30,391,10.5,0.457,0.11699999999999999,0.10800000000000001,8.1,20.4,14.2,5.7,1.3,1.8,12.5,16.1,,-0.1,0.3,0.2,0.025,,-3.8,-0.8,-4.6,-0.3
Mark Macon,24,35,370,10.0,0.425,0.05,0.17300000000000001,4.4,5.8,5.1,16.5,4.5,0.0,14.8,20.8,,-0.5,0.3,-0.1,-0.019,,-5.5,2.1,-3.5,-0.1
Marcus Liberty,25,35,274,7.6,0.37799999999999995,0.233,0.319,10.4,12.3,11.3,8.2,2.0,1.0,14.3,24.7,,-0.7,0.1,-0.5,-0.096,,-4.9,-2.4,-7.3,-0.4
Bill Laimbeer,36,11,248,15.6,0.564,0.1,0.14400000000000002,4.0,21.3,12.5,9.2,1.2,1.0,9.5,18.7,,0.4,0.2,0.5,0.106,,-0.5,0.4,-0.1,0.1
Ben Coleman,32,9,77,11.6,0.491,0.0,0.32,14.2,23.4,18.7,0.0,1.3,1.7,19.7,20.2,,-0.1,0.1,0.0,-0.004,,-3.9,-3.0,-6.9,-0.1
Tod Murphy,30,7,57,10.3,0.512,0.0,0.5,7.7,9.9,8.7,7.5,1.8,0.0,6.4,12.0,,0.1,0.0,0.1,0.077,,-2.1,-0.4,-2.5,0.0
Dan O'Sullivan,25,13,56,6.6,0.49200000000000005,0.0,1.0,3.9,16.1,9.9,7.3,0.0,0.0,14.8,15.9,,0.0,0.0,0.0,0.017,,-5.8,-2.0,-7.8,-0.1
Tracy Moore,28,3,10,33.0,0.773,0.0,0.667,0.0,11.2,5.5,0.0,10.2,0.0,0.0,17.0,,0.1,0.0,0.1,0.395,,6.0,10.8,16.8,0.0
