Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997.0,9.0,1942,DET,Detroit Pistons,Aaron McKie,24.0,5.0,0.0,19.4,1.4,4.0,0.35,0.2,1.0,0.2,1.2,3.0,0.4,0.38,0.0,0.0,,0.2,1.8,2.0,2.0,1.2,0.4,0.6,2.4,3.0
1997.0,9.0,2420,DET,Detroit Pistons,Don Reid,23.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1997.0,9.0,1289,DET,Detroit Pistons,Grant Hill,24.0,5.0,5.0,40.6,9.0,20.6,0.44,0.0,0.0,,9.0,20.6,0.44,0.44,5.6,7.8,0.72,2.6,4.2,6.8,5.4,0.8,1.0,3.8,2.8,23.6
1997.0,9.0,1769,DET,Detroit Pistons,Grant Long,30.0,5.0,0.0,17.2,1.6,3.6,0.44,0.0,0.4,0.0,1.6,3.2,0.5,0.44,1.8,2.2,0.82,0.8,1.4,2.2,0.6,0.8,0.0,0.0,2.2,5.0
1997.0,9.0,3148,DET,Detroit Pistons,Jerome Williams,23.0,1.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0
1997.0,9.0,797,DET,Detroit Pistons,Joe Dumars,33.0,5.0,5.0,42.8,4.4,12.2,0.36,1.2,4.6,0.26,3.2,7.6,0.42,0.41,3.8,4.0,0.95,0.4,1.4,1.8,2.0,1.0,0.0,1.2,1.8,13.8
1997.0,9.0,1366,DET,Detroit Pistons,Lindsey Hunter,26.0,5.0,5.0,40.2,5.8,13.2,0.44,2.4,5.8,0.41,3.4,7.4,0.46,0.53,1.0,1.4,0.71,0.8,2.8,3.6,1.2,1.2,0.2,0.2,1.8,15.0
1997.0,9.0,655,DET,Detroit Pistons,Michael Curry,28.0,2.0,0.0,3.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0
1997.0,9.0,2881,DET,Detroit Pistons,Otis Thorpe,34.0,5.0,5.0,30.4,4.2,8.2,0.51,0.0,0.0,,4.2,8.2,0.51,0.51,1.4,1.8,0.78,2.4,4.0,6.4,0.8,0.4,0.0,1.8,4.2,9.8
1997.0,9.0,1816,DET,Detroit Pistons,Rick Mahorn,38.0,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0
1997.0,9.0,2000,DET,Detroit Pistons,Terry Mills,29.0,5.0,4.0,39.2,4.8,11.0,0.44,1.8,5.2,0.35,3.0,5.8,0.52,0.52,0.4,0.8,0.5,0.8,6.2,7.0,1.4,1.2,0.0,0.8,2.8,11.8
1997.0,9.0,2400,DET,Detroit Pistons,Theo Ratliff,23.0,3.0,0.0,6.0,1.0,1.3,0.75,0.0,0.0,,1.0,1.3,0.75,0.75,0.7,1.3,0.5,0.7,0.7,1.3,0.3,0.3,1.3,1.0,1.7,2.7
