PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DeMar DeRozan,24.0,79,79.0,3017,604,1407,0.429,64,210,0.305,540,1197,0.451,0.452,519,630,0.8240000000000001,51,292,343,313,86,28,176,197,1791
Kyle Lowry,27.0,79,79.0,2862,457,1080,0.423,190,500,0.38,267,580,0.46,0.511,313,385,0.813,88,281,369,586,121,15,194,267,1417
Jonas Valančiūnas,21.0,81,81.0,2282,359,676,0.531,0,1,0.0,359,675,0.532,0.531,198,260,0.762,226,488,714,57,24,71,136,249,916
Amir Johnson,26.0,77,72.0,2214,344,612,0.562,20,66,0.303,324,546,0.593,0.578,91,143,0.636,172,333,505,115,56,88,123,271,799
Terrence Ross,22.0,81,62.0,2159,318,751,0.423,161,408,0.395,157,343,0.45799999999999996,0.531,82,98,0.8370000000000001,43,209,252,79,64,27,88,183,879
Greivis Vásquez,27.0,61,5.0,1314,212,508,0.41700000000000004,93,239,0.389,119,269,0.442,0.509,65,76,0.855,15,124,139,228,25,4,101,105,582
John Salmons,34.0,60,0.0,1281,109,296,0.368,47,121,0.38799999999999996,62,175,0.354,0.44799999999999995,33,45,0.733,12,105,117,103,35,11,40,92,298
Patrick Patterson,24.0,48,7.0,1118,175,367,0.47700000000000004,46,112,0.41100000000000003,129,255,0.506,0.54,41,55,0.745,83,160,243,63,42,34,49,120,437
Tyler Hansbrough,28.0,64,4.0,978,93,196,0.474,0,2,0.0,93,194,0.479,0.474,126,185,0.6809999999999999,120,167,287,17,28,19,47,132,312
Rudy Gay,27.0,18,18.0,639,130,335,0.38799999999999996,22,59,0.373,108,276,0.391,0.42100000000000004,68,88,0.773,29,104,133,40,28,23,59,47,350
Chuck Hayes,30.0,45,0.0,575,42,98,0.429,0,1,0.0,42,97,0.433,0.429,15,18,0.833,49,114,163,29,23,10,26,77,99
Steve Novak,30.0,54,1.0,540,60,146,0.41100000000000003,52,122,0.426,8,24,0.33299999999999996,0.589,6,6,1.0,8,50,58,13,12,4,5,44,178
Landry Fields,25.0,30,2.0,322,27,67,0.40299999999999997,0,5,0.0,27,62,0.435,0.40299999999999997,14,22,0.636,15,44,59,20,10,3,11,25,68
Nando De Colo,26.0,21,0.0,193,22,60,0.36700000000000005,8,22,0.364,14,38,0.368,0.433,13,13,1.0,8,20,28,33,7,3,14,23,65
Dwight Buycks,24.0,14,0.0,146,15,48,0.313,5,17,0.294,10,31,0.32299999999999995,0.365,8,9,0.889,4,19,23,10,8,0,10,11,43
Julyan Stone,25.0,21,0.0,120,7,17,0.41200000000000003,2,8,0.25,5,9,0.556,0.47100000000000003,2,3,0.667,2,18,20,12,3,0,5,13,18
D.J. Augustin,26.0,10,0.0,82,7,24,0.292,1,11,0.091,6,13,0.462,0.313,6,6,1.0,0,4,4,10,1,0,9,7,21
Quincy Acy,23.0,7,0.0,61,6,14,0.429,2,5,0.4,4,9,0.444,0.5,5,8,0.625,5,10,15,4,4,3,2,8,19
Austin Daye,25.0,8,0.0,33,3,13,0.231,0,8,0.0,3,5,0.6,0.231,2,3,0.667,2,5,7,2,0,0,0,4,8
Aaron Gray,29.0,4,0.0,20,2,3,0.667,0,0,,2,3,0.667,0.667,1,2,0.5,3,5,8,3,0,0,4,7,5
Team Totals,,82,,19955,2992,6718,0.445,713,1917,0.37200000000000005,2279,4801,0.475,0.498,1608,2055,0.782,935,2552,3487,1737,577,343,1159,1882,8305
