Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,24,1837,PHO,Phoenix Suns,Shawn Marion,"May 7, 1978",22.0,NBA,SF,4.0,4.0,139.0,6.0,16.1,0.37,0.3,0.3,1.0,5.7,15.8,0.36,3.1,3.6,0.86,2.6,6.0,8.5,0.8,1.6,1.6,1.6,3.4,15.3
2003,24,1837,PHO,Phoenix Suns,Shawn Marion,"May 7, 1978",24.0,NBA,SF,6.0,6.0,282.0,5.1,13.7,0.37,1.1,3.6,0.32,4.0,10.1,0.39,2.8,3.3,0.85,2.7,6.3,8.9,1.5,1.4,1.4,1.7,2.2,14.2
2005,24,1837,PHO,Phoenix Suns,Shawn Marion,"May 7, 1978",26.0,NBA,PF,15.0,15.0,635.0,6.1,12.6,0.48,1.0,2.4,0.42,5.1,10.2,0.5,1.7,2.2,0.77,2.6,7.4,10.0,1.3,1.2,1.5,1.2,2.7,15.0
2006,24,1837,PHO,Phoenix Suns,Shawn Marion,"May 7, 1978",27.0,NBA,PF,20.0,20.0,849.0,6.9,14.1,0.49,0.9,3.0,0.31,6.0,11.2,0.54,2.5,2.8,0.88,2.4,7.5,9.9,1.3,1.6,1.0,0.9,2.8,17.3
2007,24,1837,PHO,Phoenix Suns,Shawn Marion,"May 7, 1978",28.0,NBA,SF,11.0,11.0,455.0,6.0,12.0,0.5,0.9,2.7,0.35,5.1,9.3,0.54,1.7,2.6,0.67,2.1,6.9,9.0,1.0,1.3,1.5,0.9,2.1,14.7
2010,7,1837,DAL,Dallas Mavericks,Shawn Marion,"May 7, 1978",31.0,NBA,SF,6.0,6.0,148.0,5.8,14.4,0.41,0.0,1.0,0.0,5.8,13.4,0.44,1.0,1.2,0.8,1.7,4.4,6.1,1.5,0.2,0.7,1.9,2.9,12.6
2011,7,1837,DAL,Dallas Mavericks,Shawn Marion,"May 7, 1978",32.0,NBA,SF,21.0,21.0,690.0,5.5,11.7,0.47,0.0,0.3,0.0,5.5,11.5,0.48,2.1,2.5,0.85,2.4,4.5,6.9,2.3,1.1,1.0,1.9,2.8,13.0
2012,7,1837,DAL,Dallas Mavericks,Shawn Marion,"May 7, 1978",33.0,NBA,SF,4.0,4.0,140.0,4.4,10.3,0.42,1.0,3.6,0.29,3.3,6.7,0.5,2.3,2.6,0.9,2.3,5.9,8.2,1.0,0.3,1.3,2.6,3.6,12.1
2014,7,1837,DAL,Dallas Mavericks,Shawn Marion,"May 7, 1978",35.0,NBA,SF,7.0,7.0,193.0,4.5,11.0,0.41,0.7,3.4,0.22,3.7,7.6,0.49,1.3,2.1,0.64,2.6,4.3,6.9,2.4,1.1,0.2,0.9,2.1,11.0
2015,6,1837,CLE,Cleveland Cavaliers,Shawn Marion,"May 7, 1978",36.0,NBA,SF,6.0,0.0,25.0,1.4,8.6,0.17,0.0,0.0,,1.4,8.6,0.17,0.0,0.0,,2.9,5.8,8.6,1.4,2.9,0.0,0.0,1.4,2.9
