Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,3,316,NJN,New Jersey Nets,7,Earl Boykins,PG,5-5,135,1976-06-02,US,R,Eastern Michigan
1999,3,430,NJN,New Jersey Nets,24,Scott Burrell,SF,6-7,218,1971-01-12,US,5,UConn
1999,3,476,NJN,New Jersey Nets,43,Chris Carr,SG,6-5,207,1974-03-12,US,3,Southern Illinois
1999,3,497,NJN,New Jersey Nets,10,Sam Cassell,PG,6-3,185,1969-11-18,US,5,Florida State
1999,3,648,NJN,New Jersey Nets,51,William Cunningham,C,6-11,250,1974-03-25,US,1,Temple
1999,3,875,NJN,New Jersey Nets,11,Brian Evans,SF,6-8,220,1973-09-13,US,2,Indiana
1999,3,899,NJN,New Jersey Nets,14,Jamie Feick,PF,6-9,255,1974-07-03,US,2,Michigan State
1999,3,1011,NJN,New Jersey Nets,15,Chris Gatling,C,6-10,220,1967-09-03,US,7,Old Dominion
1999,3,1038,NJN,New Jersey Nets,13,Kendall Gill,SF,6-5,195,1968-05-25,US,8,Illinois
1999,3,1207,NJN,New Jersey Nets,12,Lucious Harris,SG,6-5,190,1970-12-18,US,5,Cal State Long Beach
1999,3,1260,NJN,New Jersey Nets,42,Mark Hendrickson,PF,6-9,220,1974-06-23,US,2,Washington State
1999,3,1537,NJN,New Jersey Nets,9,Damon Jones,PG,6-3,185,1976-08-25,US,R,Houston
1999,3,1633,NJN,New Jersey Nets,30,Kerry Kittles,SG,6-5,179,1974-06-12,US,2,Villanova
1999,3,1839,NJN,New Jersey Nets,33,Stephon Marbury,PG,6-2,180,1977-02-20,US,2,Georgia Tech
1999,3,1942,NJN,New Jersey Nets,22,Jim McIlvaine,C,7-1,240,1972-07-30,US,4,Marquette
1999,3,2084,NJN,New Jersey Nets,5,Eric Murdock,PG,6-1,190,1968-06-14,US,7,Providence
1999,3,2085,NJN,New Jersey Nets,77,Gheorghe Muresan,C,7-7,303,1971-02-14,RO,4,
1999,3,2227,NJN,New Jersey Nets,20,Doug Overton,PG,6-3,190,1969-08-03,US,6,La Salle
1999,3,2293,NJN,New Jersey Nets,1,Elliot Perry,PG,6-0,150,1969-03-28,US,6,Memphis
1999,3,2598,NJN,New Jersey Nets,2,Rony Seikaly,C,6-11,230,1965-05-10,LB,10,Syracuse
1999,3,2958,NJN,New Jersey Nets,44,Keith Van Horn,PF,6-10,220,1975-10-23,US,1,Utah
1999,3,2970,NJN,New Jersey Nets,50,David Vaughn,PF,6-9,240,1973-03-23,US,3,Memphis
1999,3,3156,NJN,New Jersey Nets,55,Jayson Williams,C,6-9,240,1968-02-22,US,8,St. John's
