Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993.0,6.0,2302,CLE,Cleveland Cavaliers,Bobby Phills,23.0,2.0,0.0,9.0,4.0,12.0,0.33,0.0,0.0,,4.0,12.0,0.33,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0
1993.0,6.0,672,CLE,Cleveland Cavaliers,Brad Daugherty,27.0,9.0,9.0,356.0,6.5,11.6,0.56,0.0,0.0,,6.5,11.6,0.56,4.0,5.1,0.8,2.6,8.0,10.6,3.1,0.6,0.7,2.6,2.5,17.0
1993.0,6.0,838,CLE,Cleveland Cavaliers,Craig Ehlo,31.0,9.0,9.0,289.0,4.7,11.3,0.42,1.2,3.2,0.38,3.5,8.1,0.43,1.5,1.9,0.8,1.2,2.6,3.9,3.1,1.5,0.5,2.1,2.4,12.2
1993.0,6.0,912,CLE,Cleveland Cavaliers,Danny Ferry,26.0,8.0,0.0,118.0,4.0,10.4,0.38,1.2,2.7,0.44,2.7,7.6,0.36,2.7,3.1,0.9,1.2,6.4,7.6,4.3,1.2,0.9,2.1,4.3,11.9
1993.0,6.0,3121,CLE,Cleveland Cavaliers,Gerald Wilkins,29.0,9.0,2.0,236.0,5.8,13.3,0.44,0.6,1.8,0.33,5.2,11.4,0.45,2.0,2.6,0.76,0.9,1.5,2.4,3.7,1.4,0.3,1.7,2.4,14.2
1993.0,6.0,3143,CLE,Cleveland Cavaliers,Hot Rod Williams,30.0,9.0,0.0,237.0,4.6,11.4,0.4,0.0,0.0,,4.6,11.4,0.4,3.2,4.3,0.75,1.8,4.4,6.2,2.6,0.8,2.1,1.7,3.9,12.3
1993.0,6.0,1138,CLE,Cleveland Cavaliers,Jay Guidinger,23.0,4.0,0.0,15.0,2.4,7.2,0.33,0.0,0.0,,2.4,7.2,0.33,0.0,4.8,0.0,2.4,0.0,2.4,0.0,0.0,2.4,4.8,2.4,4.8
1993.0,6.0,190,CLE,Cleveland Cavaliers,John Battle,30.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,12.0,12.0,0.0
1993.0,6.0,2109,CLE,Cleveland Cavaliers,Larry Nance,33.0,9.0,9.0,329.0,6.7,11.8,0.56,0.0,0.0,,6.7,11.8,0.56,2.5,3.3,0.77,3.8,4.3,8.1,2.3,0.9,1.5,0.7,3.6,15.9
1993.0,6.0,2360,CLE,Cleveland Cavaliers,Mark Price,28.0,9.0,9.0,288.0,5.4,12.1,0.44,1.0,3.2,0.31,4.4,8.9,0.49,2.9,3.0,0.96,0.1,2.3,2.4,6.9,1.9,0.0,4.1,1.6,14.6
1993.0,6.0,2556,CLE,Cleveland Cavaliers,Mike Sanders,32.0,8.0,7.0,145.0,5.0,11.9,0.42,0.0,0.5,0.0,5.0,11.4,0.44,1.5,2.5,0.6,2.0,2.5,4.5,2.5,2.0,0.2,0.7,4.2,11.4
1993.0,6.0,334,CLE,Cleveland Cavaliers,Terrell Brandon,22.0,8.0,0.0,132.0,5.5,12.5,0.44,0.5,1.4,0.4,4.9,11.2,0.44,2.5,2.5,1.0,1.1,3.5,4.6,4.6,1.9,0.8,3.8,1.6,13.9
