Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,3,1604,NJN,New Jersey Nets,Jason Kidd,29,80,2989,22.2,0.53,0.3,0.32,4.2,15.1,9.6,42.2,3.1,0.6,17.2,25.9,5.5,5.8,11.3,0.18,4.8,1.8,6.6,6.5
2003,3,1444,NJN,New Jersey Nets,Richard Jefferson,22,80,2879,16.6,0.56,0.03,0.48,6.0,14.4,10.2,12.1,1.5,1.1,12.4,19.7,5.4,4.4,9.9,0.16,0.9,0.6,1.5,2.5
2003,3,1859,NJN,New Jersey Nets,Kenyon Martin,25,77,2628,16.9,0.51,0.04,0.36,7.1,20.7,13.9,13.0,2.0,2.0,13.3,24.8,1.8,5.3,7.1,0.13,-0.2,1.2,1.0,2.0
2003,3,1204,NJN,New Jersey Nets,Lucious Harris,32,77,1973,13.5,0.49,0.19,0.26,3.7,9.8,6.7,13.4,1.4,0.3,8.1,20.0,2.2,2.5,4.7,0.11,0.0,-0.1,-0.1,1.0
2003,3,1630,NJN,New Jersey Nets,Kerry Kittles,28,65,1951,18.3,0.55,0.31,0.19,3.1,11.7,7.4,15.4,2.7,1.2,6.7,19.1,4.2,3.4,7.7,0.19,2.5,2.1,4.7,3.3
2003,3,572,NJN,New Jersey Nets,Jason Collins,24,81,1900,9.9,0.52,0.01,0.7,8.2,13.9,11.1,6.9,1.3,1.7,16.1,12.5,1.7,3.0,4.7,0.12,-3.0,0.9,-2.0,0.0
2003,3,3125,NJN,New Jersey Nets,Aaron Williams,31,81,1597,11.9,0.5,0.0,0.3,9.8,13.9,11.8,9.0,0.9,2.7,14.6,16.4,1.2,2.4,3.7,0.11,-2.2,0.6,-1.6,0.2
2003,3,2499,NJN,New Jersey Nets,Rodney Rogers,31,68,1303,11.7,0.48,0.29,0.2,5.4,17.7,11.5,13.8,2.0,1.8,15.5,20.3,-0.1,2.5,2.3,0.09,-2.4,1.3,-1.1,0.3
2003,3,1464,NJN,New Jersey Nets,Anthony Johnson,28,66,842,11.3,0.51,0.15,0.32,1.8,8.8,5.3,16.7,2.3,0.4,13.5,16.3,0.6,1.3,1.8,0.1,-2.8,1.5,-1.3,0.1
2003,3,2565,NJN,New Jersey Nets,Brian Scalabrine,24,59,724,8.9,0.49,0.23,0.21,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,-0.1,1.2,1.0,0.07,-2.9,0.8,-2.1,0.0
2003,3,2097,NJN,New Jersey Nets,Dikembe Mutombo,36,24,514,11.2,0.44,0.0,0.42,12.0,22.0,17.0,5.8,0.4,5.4,18.0,16.6,-0.2,1.0,0.8,0.08,-3.7,0.3,-3.4,-0.2
2003,3,2658,NJN,New Jersey Nets,Tamar Slay,22,36,274,7.1,0.43,0.24,0.1,3.3,9.6,6.5,8.6,2.7,0.8,15.7,21.0,-0.5,0.5,0.0,-0.0,-5.4,0.7,-4.7,-0.2
2003,3,529,NJN,New Jersey Nets,Chris Childs,35,12,106,6.2,0.35,0.3,0.15,3.2,2.2,2.7,22.2,4.0,0.7,22.0,11.6,-0.1,0.2,0.1,0.04,-5.7,3.4,-2.3,0.0
2003,3,108,NJN,New Jersey Nets,Brandon Armstrong,22,17,69,3.9,0.4,0.22,0.22,0.0,6.6,3.3,4.8,2.3,1.1,14.4,22.6,-0.2,0.1,-0.1,-0.05,-7.4,-0.7,-8.1,-0.1
2003,3,1842,NJN,New Jersey Nets,Donny Marshall,30,3,6,-20.7,0.0,0.33,0.0,0.0,57.1,28.6,0.0,0.0,0.0,25.0,30.1,-0.1,0.0,-0.1,-0.64,-21.6,-7.9,-29.5,0.0
