Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,19.0,SEA,NBA,SF,20.0,145.0,4.5,0.404,0.115,0.269,10.2,9.7,9.9,4.6,3.0,0.5,25.6,24.4,,-0.5,0.1,-0.4,-0.136,,-7.5,-2.0,-9.5,-0.3
2001,21.0,SEA,NBA,PF,78.0,2720.0,17.3,0.587,0.321,0.24,6.1,16.7,11.4,7.6,1.8,1.2,11.6,18.4,,5.9,2.1,8.0,0.142,,2.4,-0.4,2.1,2.8
2002,22.0,SEA,NBA,SF,71.0,2585.0,18.5,0.564,0.325,0.206,6.5,16.1,11.4,7.8,2.2,1.2,8.4,20.8,,5.9,2.7,8.6,0.16,,3.1,-0.1,3.0,3.2
2003,23.0,SEA,NBA,SF,77.0,3044.0,16.7,0.537,0.189,0.3,5.8,13.8,9.7,7.9,1.8,0.9,9.9,22.2,,5.0,2.8,7.8,0.122,,1.2,-0.5,0.7,2.1
2004,24.0,SEA,NBA,SF,80.0,2931.0,17.5,0.527,0.314,0.22,5.4,15.4,10.4,10.7,1.8,1.4,9.1,23.4,,5.2,1.3,6.5,0.107,,2.1,-1.2,1.0,2.2
2005,25.0,SEA,NBA,SF,71.0,2697.0,19.4,0.571,0.375,0.246,5.0,12.6,8.8,6.5,1.5,1.8,8.8,24.0,,6.9,1.5,8.4,0.15,,4.5,-0.8,3.7,3.9
2006,26.0,SEA,NBA,SF,78.0,2876.0,20.0,0.585,0.321,0.372,4.6,11.9,8.2,10.7,1.9,1.3,9.5,23.1,,8.2,0.1,8.3,0.138,,4.2,-1.6,2.7,3.4
2007,27.0,SEA,NBA,SF,60.0,2348.0,20.7,0.587,0.385,0.313,4.6,15.7,10.1,10.8,1.5,1.3,9.4,24.4,,6.3,1.3,7.6,0.155,,4.8,-0.7,4.1,3.6
2008,28.0,ORL,NBA,PF,81.0,3076.0,16.7,0.591,0.487,0.229,3.8,12.2,8.2,10.5,1.7,0.9,10.1,20.7,,6.1,3.7,9.8,0.153,,2.7,0.4,3.1,4.0
2009,29.0,ORL,NBA,PF,79.0,2859.0,16.8,0.58,0.509,0.247,3.7,13.9,8.9,12.5,1.5,1.3,11.6,22.0,,4.7,4.8,9.5,0.16,,2.7,1.0,3.7,4.1
2010,30.0,ORL,NBA,PF,72.0,2369.0,14.0,0.573,0.525,0.224,3.1,12.1,7.8,7.4,1.7,0.9,10.9,19.4,,3.1,3.4,6.5,0.132,,0.9,0.8,1.8,2.3
2011,31.0,TOT,NBA,"PF,SF",57.0,1824.0,12.0,0.535,0.419,0.165,4.4,14.0,9.1,8.1,1.5,1.3,12.2,17.6,,1.2,1.9,3.0,0.079,,-0.7,0.3,-0.4,0.7
2011,31.0,ORL,NBA,PF,25.0,810.0,11.0,0.524,0.444,0.167,3.4,11.7,7.6,5.9,1.4,1.0,10.8,18.6,,0.3,1.2,1.5,0.091,,-1.0,0.6,-0.5,0.3
2011,31.0,WAS,NBA,SF,32.0,1014.0,12.8,0.544,0.397,0.163,5.2,15.9,10.4,9.9,1.5,1.5,13.5,16.8,,0.8,0.7,1.5,0.07,,-0.4,0.0,-0.3,0.4
2012,32.0,WAS,NBA,SF,28.0,729.0,9.3,0.457,0.303,0.167,5.2,11.7,8.4,5.7,1.6,1.1,11.9,16.5,,-0.2,0.4,0.3,0.018,,-2.3,-1.3,-3.5,-0.3
2013,33.0,MIA,NBA,PF,55.0,792.0,11.1,0.53,0.526,0.181,3.1,15.0,9.4,5.7,1.4,1.4,10.9,18.2,,0.3,0.9,1.2,0.071,,-1.5,-1.0,-2.5,-0.1
2014,34.0,MIA,NBA,SF,60.0,971.0,10.7,0.535,0.568,0.14,3.2,10.7,7.1,8.5,2.9,0.7,12.3,14.1,,0.5,1.1,1.7,0.083,,-1.3,1.0,-0.3,0.4
