Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1982,23.0,WSB,NBA,PF,7.0,242.0,10.9,0.467,0.0,0.192,6.3,22.4,14.2,8.4,2.1,1.2,16.8,16.5,,-0.1,0.5,0.3,0.066,,-0.7,1.1,0.4,0.1
1984,25.0,WSB,NBA,PF,4.0,154.0,12.6,0.646,0.04,0.4,6.1,29.9,18.3,5.7,0.4,2.4,16.9,11.0,,0.2,0.3,0.4,0.133,,0.4,1.0,1.4,0.1
1985,26.0,WSB,NBA,PF,4.0,41.0,9.4,0.615,0.0,0.5,5.2,14.6,9.7,0.0,0.0,4.4,9.3,11.0,,0.1,0.0,0.1,0.126,,-3.6,1.5,-2.1,0.0
1986,27.0,DET,NBA,PF,4.0,61.0,2.1,0.432,0.0,0.154,5.0,17.3,10.7,0.0,0.8,0.0,17.8,11.0,,-0.1,0.0,0.0,-0.023,,-7.1,-0.9,-7.9,-0.1
1987,28.0,DET,NBA,PF,15.0,483.0,12.2,0.587,0.009,0.321,9.8,23.0,16.5,1.3,0.6,1.4,11.4,12.3,,0.6,0.8,1.4,0.141,,-0.9,0.5,-0.4,0.2
1988,29.0,DET,NBA,PF,23.0,409.0,4.4,0.381,0.0,0.211,5.4,19.9,12.7,4.5,0.6,1.6,14.0,12.5,,-0.5,0.8,0.3,0.034,,-5.3,0.4,-4.9,-0.3
1989,30.0,DET,NBA,PF,17.0,360.0,12.4,0.603,0.0,0.377,9.8,18.6,14.2,2.9,1.4,2.6,12.0,11.6,,0.5,0.7,1.2,0.165,,-1.5,2.2,0.7,0.2
1990,31.0,PHI,NBA,PF,10.0,342.0,9.0,0.482,0.012,0.302,6.0,19.2,12.3,4.3,1.1,1.5,11.8,14.3,,0.0,0.2,0.1,0.021,,-2.9,-0.6,-3.5,-0.1
1991,32.0,PHI,NBA,C,8.0,208.0,10.3,0.605,0.0,0.389,4.3,20.2,12.5,10.4,0.5,1.2,15.9,11.4,,0.2,0.2,0.4,0.082,,-1.6,0.4,-1.2,0.0
1993,34.0,NJN,NBA,PF,4.0,63.0,6.0,0.4,0.0,0.0,7.6,16.6,12.2,6.6,0.0,2.0,9.1,8.0,,0.0,0.1,0.1,0.051,,-5.0,0.5,-4.5,0.0
1994,35.0,NJN,NBA,PF,3.0,19.0,-4.7,0.0,0.0,0.0,5.8,17.3,11.6,0.0,0.0,3.7,50.0,4.8,,0.0,0.0,0.0,-0.046,,-13.1,-0.4,-13.5,-0.1
1997,38.0,DET,NBA,C,2.0,18.0,-7.9,0.0,0.0,0.0,6.6,0.0,3.6,0.0,0.0,0.0,0.0,5.7,,0.0,0.0,0.0,-0.102,,-12.1,-1.9,-14.0,-0.1
1999,40.0,PHI,NBA,PF,5.0,29.0,5.9,0.363,0.0,0.333,7.4,23.9,15.3,5.3,1.9,0.0,12.7,12.3,,0.0,0.0,0.0,0.031,,-6.7,1.9,-4.9,0.0
