Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014,28,715,TOR,Toronto Raptors,DeMar DeRozan,24,7,282,18.2,0.55,0.15,0.68,1.3,10.8,6.3,17.0,1.5,0.6,10.6,28.3,0.6,0.2,0.8,0.14,2.3,-0.2,2.1,0.3
2014,28,1781,TOR,Toronto Raptors,Kyle Lowry,27,7,271,17.4,0.57,0.39,0.45,4.2,10.4,7.4,23.5,1.2,0.0,13.3,26.1,0.6,0.2,0.7,0.13,3.4,-1.3,2.1,0.3
2014,28,2945,TOR,Toronto Raptors,Jonas Valanciunas,21,7,200,14.8,0.65,0.0,0.45,12.0,28.7,20.7,1.9,0.0,3.2,24.5,18.2,0.1,0.2,0.3,0.08,-1.0,-0.5,-1.5,0.0
2014,28,2257,TOR,Toronto Raptors,Patrick Patterson,24,7,199,17.4,0.65,0.38,0.38,7.6,20.6,14.4,8.2,0.8,1.4,9.7,14.6,0.5,0.2,0.7,0.17,4.1,0.7,4.8,0.3
2014,28,1463,TOR,Toronto Raptors,Amir Johnson,26,7,191,16.4,0.67,0.04,0.23,10.6,15.9,13.4,7.3,0.8,1.9,17.3,17.0,0.4,0.2,0.5,0.14,0.6,0.6,1.3,0.2
2014,28,2960,TOR,Toronto Raptors,Greivis Vasquez,27,7,190,14.5,0.52,0.42,0.14,2.0,14.2,8.3,35.1,1.1,0.5,12.8,19.3,0.3,0.1,0.4,0.1,1.9,0.3,2.2,0.2
2014,28,2510,TOR,Toronto Raptors,Terrence Ross,22,7,158,0.9,0.36,0.51,0.11,0.8,9.6,5.4,2.1,2.1,1.7,14.0,17.0,-0.5,0.2,-0.3,-0.1,-6.5,-1.2,-7.7,-0.2
2014,28,2541,TOR,Toronto Raptors,John Salmons,34,6,77,3.3,0.37,0.71,0.06,0.0,9.1,4.7,10.5,1.4,0.0,5.4,11.2,-0.1,0.0,0.0,-0.0,-4.7,0.1,-4.6,-0.1
2014,28,1231,TOR,Toronto Raptors,Chuck Hayes,30,5,38,9.1,0.34,0.0,0.25,13.3,12.3,12.8,8.4,4.3,0.0,10.1,12.2,0.0,0.1,0.0,0.05,-2.8,0.8,-1.9,0.0
2014,28,1173,TOR,Toronto Raptors,Tyler Hansbrough,28,3,29,5.2,0.62,0.0,2.0,8.7,16.1,12.6,5.3,0.0,0.0,26.2,12.4,0.0,0.0,0.0,0.07,-6.7,-0.4,-7.1,0.0
2014,28,915,TOR,Toronto Raptors,Landry Fields,25,3,26,11.0,0.0,0.0,0.0,9.8,22.5,16.4,5.6,8.3,3.5,33.3,5.4,0.0,0.1,0.0,0.06,-1.2,9.1,8.0,0.1
2014,28,2159,TOR,Toronto Raptors,Steve Novak,30,4,15,-1.4,0.0,1.0,0.0,0.0,39.0,20.3,9.8,0.0,0.0,0.0,9.4,-0.1,0.0,0.0,-0.14,-6.5,-1.5,-8.0,0.0
2014,28,713,TOR,Toronto Raptors,Nando De Colo,26,1,4,-5.4,,,,0.0,29.3,15.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.05,-17.6,2.6,-15.0,0.0
