Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1987,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,22.0,NBA,PG,67.0,0.0,1217.0,6.7,16.5,0.41,0.9,2.7,0.33,5.8,13.8,0.42,3.7,4.4,0.83,1.3,3.3,4.6,7.9,1.7,0.2,4.1,2.9,18.1,100.0,109.0
1988,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,23.0,NBA,PG,80.0,79.0,2626.0,9.3,18.3,0.51,1.4,2.8,0.49,7.9,15.5,0.51,4.1,4.7,0.88,1.0,2.4,3.4,9.0,1.9,0.2,3.5,2.2,24.0,116.0,110.0
1989,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,24.0,NBA,PG,75.0,74.0,2728.0,9.5,18.1,0.53,1.7,3.8,0.44,7.8,14.3,0.55,4.7,5.2,0.9,0.9,3.2,4.1,11.3,2.1,0.1,3.8,1.8,25.4,121.0,106.0
1990,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,25.0,NBA,PG,73.0,73.0,2706.0,9.1,19.9,0.46,2.8,7.0,0.41,6.3,12.9,0.49,5.6,6.3,0.89,1.2,3.5,4.7,12.4,2.1,0.1,4.0,1.7,26.7,119.0,109.0
1991,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,26.0,NBA,PG,16.0,16.0,571.0,8.6,17.2,0.5,1.6,4.7,0.34,7.0,12.5,0.56,5.2,5.5,0.95,0.7,3.3,4.0,14.7,3.7,0.2,4.9,2.0,23.9,116.0,107.0
1992,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,27.0,NBA,PG,72.0,72.0,2138.0,10.4,21.2,0.49,2.4,6.2,0.39,8.0,15.0,0.53,6.4,6.7,0.95,0.9,3.2,4.1,12.6,2.2,0.3,3.8,2.7,29.5,123.0,110.0
1993,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,28.0,NBA,PG,75.0,74.0,2380.0,10.1,21.0,0.48,2.6,6.2,0.42,7.6,14.7,0.51,6.1,6.5,0.95,0.8,3.5,4.3,12.8,1.9,0.2,4.2,2.2,29.0,120.0,109.0
1994,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,29.0,NBA,PG,76.0,73.0,2386.0,10.5,22.1,0.48,2.6,6.5,0.4,7.9,15.5,0.51,5.2,5.9,0.89,0.9,4.1,5.0,12.9,2.3,0.2,4.1,2.0,28.9,118.0,107.0
1995,6,2367,CLE,Cleveland Cavaliers,Mark Price,1964-02-15,30.0,NBA,PG,48.0,34.0,1375.0,10.4,25.2,0.41,4.2,10.4,0.41,6.2,14.8,0.42,6.1,6.7,0.91,1.0,3.6,4.6,13.8,1.4,0.2,5.8,2.1,31.2,111.0,108.0
1996,30,2367,WSB,Washington Bullets,Mark Price,1964-02-15,31.0,NBA,PG,7.0,1.0,127.0,7.3,24.2,0.3,4.0,12.1,0.33,3.2,12.1,0.27,4.0,4.0,1.0,0.4,2.4,2.8,7.3,2.4,0.0,4.0,2.8,22.6,92.0,110.0
1997,10,2367,GSW,Golden State Warriors,Mark Price,1964-02-15,32.0,NBA,PG,70.0,49.0,1876.0,7.3,16.4,0.45,3.1,7.9,0.4,4.2,8.5,0.49,4.3,4.8,0.91,1.0,4.0,5.0,9.5,1.9,0.1,4.5,2.8,22.1,114.0,114.0
1998,22,2367,ORL,Orlando Magic,Mark Price,1964-02-15,33.0,NBA,PG,63.0,33.0,1430.0,8.8,20.5,0.43,2.0,6.0,0.34,6.8,14.5,0.47,3.4,4.0,0.84,0.9,4.0,5.0,11.4,2.0,0.2,6.2,3.5,23.0,99.0,106.0
