Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1996,3,NJN,New Jersey Nets,P.J. Brown,26,81,81,2942,6.4,14.3,0.44,0.1,0.3,0.2,6.3,14.1,0.45,3.7,4.8,0.77,3.9,6.2,10.1,3.0,1.4,1.8,2.4,4.5,16.4,,107,107
1996,3,NJN,New Jersey Nets,Armen Gilliam,31,78,76,2856,10.6,22.5,0.47,0.0,0.0,0.0,10.6,22.5,0.47,5.1,6.5,0.79,4.5,8.7,13.2,2.6,1.3,1.0,3.3,3.3,26.4,,108,106
1996,3,NJN,New Jersey Nets,Chris Childs,28,78,54,2408,7.1,17.1,0.42,2.1,5.7,0.37,5.0,11.4,0.44,5.7,6.7,0.85,1.1,4.3,5.4,12.0,2.4,0.2,5.0,5.4,22.0,,109,108
1996,3,NJN,New Jersey Nets,Shawn Bradley,23,67,57,1995,9.1,20.5,0.44,0.0,0.1,0.25,9.1,20.4,0.44,4.0,5.8,0.68,4.9,9.1,14.1,1.5,1.1,6.6,3.9,6.5,22.2,,96,101
1996,3,NJN,New Jersey Nets,Jayson Williams,27,80,6,1858,7.9,18.8,0.42,0.1,0.2,0.29,7.9,18.6,0.42,4.6,7.7,0.59,9.7,13.1,22.8,1.3,1.0,1.6,3.0,6.8,20.5,,103,103
1996,3,NJN,New Jersey Nets,Vern Fleming,33,77,3,1747,6.9,15.8,0.43,0.1,0.8,0.11,6.8,15.0,0.45,4.0,5.3,0.75,1.5,3.7,5.1,7.7,1.2,0.2,3.7,3.5,17.8,,101,111
1996,3,NJN,New Jersey Nets,Ed O'Bannon,23,64,29,1253,6.6,16.9,0.39,0.4,2.4,0.18,6.2,14.5,0.42,3.2,4.6,0.71,2.7,4.3,7.1,2.7,1.9,0.5,2.6,4.0,16.8,,95,109
1996,3,NJN,New Jersey Nets,Kenny Anderson,25,31,28,1042,7.2,19.3,0.38,1.8,5.0,0.36,5.4,14.2,0.38,7.7,9.5,0.8,1.9,3.2,5.1,12.5,2.6,0.4,2.9,3.7,24.0,,118,108
1996,3,NJN,New Jersey Nets,Kevin Edwards,30,34,33,1007,7.4,20.4,0.36,2.2,5.5,0.4,5.2,15.0,0.35,3.6,4.4,0.81,0.7,3.2,3.9,3.7,2.8,0.4,3.6,3.5,20.7,,94,108
1996,3,NJN,New Jersey Nets,Yinka Dare,23,58,23,626,5.3,12.1,0.44,0.0,0.0,,5.3,12.1,0.44,3.2,5.2,0.61,4.7,10.5,15.3,0.0,0.7,3.4,6.1,9.9,13.8,,77,104
1996,3,NJN,New Jersey Nets,Greg Graham,25,45,2,485,6.6,17.5,0.38,2.7,7.4,0.37,3.9,10.1,0.39,4.0,5.6,0.72,1.3,3.3,4.6,4.5,2.2,0.1,3.2,5.2,20.0,,103,109
1996,3,NJN,New Jersey Nets,Rick Mahorn,37,50,0,450,5.0,14.3,0.35,0.0,0.1,0.0,5.0,14.2,0.36,4.0,5.5,0.72,3.6,9.3,12.9,1.9,1.6,1.5,3.5,8.4,14.1,,87,104
1996,3,NJN,New Jersey Nets,Kendall Gill,27,11,10,418,8.5,19.2,0.44,1.1,3.2,0.36,7.3,16.0,0.46,6.2,7.5,0.83,2.0,3.4,5.4,4.4,2.8,0.3,2.7,3.8,24.3,,114,108
1996,3,NJN,New Jersey Nets,Khalid Reeves,23,31,7,415,5.2,13.9,0.38,2.2,7.0,0.31,3.1,6.9,0.44,2.3,3.9,0.58,0.9,4.1,5.0,5.9,2.7,0.3,4.2,8.8,14.9,,92,107
1996,3,NJN,New Jersey Nets,Tim Perry,30,22,1,167,7.3,14.9,0.49,0.9,2.2,0.43,6.3,12.6,0.5,0.9,1.9,0.5,4.7,6.3,11.1,1.9,0.6,3.2,2.2,3.5,16.4,,107,107
1996,3,NJN,New Jersey Nets,Robert Werdann,25,13,0,93,9.1,18.2,0.5,0.0,0.0,,9.1,18.2,0.5,4.0,7.4,0.54,2.8,10.2,13.1,1.1,2.8,1.7,3.4,9.7,22.1,,98,101
1996,3,NJN,New Jersey Nets,Rex Walters,25,11,0,87,7.3,20.0,0.36,1.8,7.3,0.25,5.5,12.7,0.43,3.6,3.6,1.0,1.2,3.0,4.2,6.7,1.8,0.0,4.2,2.4,20.0,,96,110
1996,3,NJN,New Jersey Nets,Gerald Glass,28,10,0,56,9.4,26.4,0.36,0.9,4.7,0.2,8.5,21.7,0.39,0.0,0.0,,4.7,0.9,5.7,3.8,1.9,0.9,0.0,4.7,19.8,,100,111
