Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1991.0,12.0,2290,IND,Indiana Pacers,Chuck Person,26.0,5.0,192.0,20.0,0.66,0.34,0.23,1.9,16.4,9.0,13.4,1.2,0.0,10.8,24.1,0.5,0.0,0.6,0.14,5.9,-0.8,5.1,0.3
1991.0,12.0,2575,IND,Indiana Pacers,Detlef Schrempf,28.0,5.0,179.0,12.4,0.56,0.07,0.53,6.7,18.3,12.4,8.5,0.5,0.0,13.5,18.9,0.2,0.0,0.2,0.06,0.4,-2.7,-2.3,0.0
1991.0,12.0,781,IND,Indiana Pacers,Greg Dreiling,28.0,5.0,75.0,1.9,0.4,0.0,0.4,12.8,16.8,14.8,0.0,0.0,0.0,14.5,11.4,0.0,0.0,0.0,-0.03,-5.6,-3.8,-9.4,-0.1
1991.0,12.0,3153,IND,Indiana Pacers,Kenny Williams,21.0,2.0,2.0,-25.7,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,-0.56,-22.8,-7.7,-30.4,0.0
1991.0,12.0,2871,IND,Indiana Pacers,LaSalle Thompson,29.0,5.0,126.0,11.9,0.54,0.0,0.18,5.7,25.1,15.1,8.8,1.5,3.4,19.2,17.2,0.0,0.1,0.1,0.02,-1.3,1.0,-0.3,0.1
1991.0,12.0,3162,IND,Indiana Pacers,Micheal Williams,24.0,5.0,183.0,21.7,0.6,0.02,0.74,4.6,6.2,5.4,32.5,3.6,0.0,12.2,22.3,0.6,0.1,0.7,0.19,4.0,1.4,5.4,0.3
1991.0,12.0,2556,IND,Indiana Pacers,Mike Sanders,30.0,5.0,41.0,15.4,0.64,0.2,0.4,0.0,12.3,6.0,13.5,4.6,3.0,7.8,12.9,0.1,0.0,0.1,0.14,-2.5,4.6,2.1,0.0
1991.0,12.0,3214,IND,Indiana Pacers,Randy Wittman,31.0,1.0,6.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.19,3.9,2.8,6.7,0.0
1991.0,12.0,1997,IND,Indiana Pacers,Reggie Miller,25.0,5.0,193.0,16.7,0.63,0.27,0.53,3.1,7.2,5.1,10.4,2.0,0.6,12.2,21.2,0.4,0.0,0.5,0.11,3.4,-1.1,2.2,0.2
1991.0,12.0,2710,IND,Indiana Pacers,Rik Smits,24.0,5.0,88.0,15.0,0.6,0.0,0.22,5.5,20.1,12.6,3.6,0.5,4.8,11.0,21.5,0.1,0.1,0.2,0.09,-2.4,0.6,-1.7,0.0
1991.0,12.0,922,IND,Indiana Pacers,Vern Fleming,28.0,5.0,115.0,14.7,0.51,0.02,0.35,10.4,7.7,9.1,28.0,0.4,1.6,14.8,19.6,0.2,0.0,0.1,0.06,3.1,-2.2,1.0,0.1
