PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Larry Nance,32.0,81,81.0,2880,556,1032,0.539,0,6,0.0,556,1026,0.542,0.539,263,320,0.8220000000000001,213,457,670,232,80,243,87,200,1375
Brad Daugherty,26.0,73,73.0,2643,576,1010,0.57,0,2,0.0,576,1008,0.5710000000000001,0.57,414,533,0.777,191,569,760,262,65,78,185,190,1566
Hot Rod Williams,29.0,80,12.0,2432,341,678,0.503,0,4,0.0,341,674,0.506,0.503,270,359,0.752,228,379,607,196,60,182,83,191,952
Mark Price,27.0,72,72.0,2138,438,897,0.488,101,261,0.387,337,636,0.53,0.545,270,285,0.9470000000000001,38,135,173,535,94,12,159,113,1247
Craig Ehlo,30.0,63,62.0,2016,310,684,0.45299999999999996,69,167,0.413,241,517,0.466,0.504,87,123,0.7070000000000001,94,213,307,238,78,22,104,150,776
John Battle,29.0,76,2.0,1637,316,659,0.48,2,17,0.11800000000000001,314,642,0.489,0.48100000000000004,145,171,0.848,19,93,112,159,36,5,91,116,779
Terrell Brandon,21.0,82,9.0,1605,252,601,0.419,1,23,0.043,251,578,0.434,0.42,100,124,0.8059999999999999,49,113,162,316,81,22,136,107,605
Danny Ferry,25.0,68,1.0,937,134,328,0.409,17,48,0.354,117,280,0.418,0.434,61,73,0.836,53,160,213,75,22,15,46,135,346
Henry James,26.0,65,5.0,866,164,403,0.40700000000000003,29,90,0.322,135,313,0.431,0.44299999999999995,61,76,0.8029999999999999,35,77,112,25,16,11,43,94,418
Steve Kerr,26.0,48,20.0,847,121,237,0.511,32,74,0.43200000000000005,89,163,0.546,0.578,45,54,0.833,14,64,78,110,27,10,31,29,319
Winston Bennett,26.0,52,45.0,831,79,209,0.37799999999999995,0,1,0.0,79,208,0.38,0.37799999999999995,35,50,0.7,62,99,161,38,19,9,33,121,193
Mike Sanders,31.0,21,20.0,552,81,139,0.583,1,3,0.33299999999999996,80,136,0.588,0.586,31,41,0.7559999999999999,27,61,88,42,22,9,16,75,194
Jimmy Oliver,22.0,27,8.0,252,39,98,0.39799999999999996,1,9,0.111,38,89,0.42700000000000005,0.40299999999999997,17,22,0.773,9,18,27,20,9,2,9,22,96
Bobby Phills,22.0,10,0.0,65,12,28,0.429,0,2,0.0,12,26,0.462,0.429,7,11,0.636,4,4,8,4,3,1,8,3,31
John Morton,24.0,4,0.0,54,3,12,0.25,0,1,0.0,3,11,0.273,0.25,8,9,0.889,3,4,7,5,1,0,4,3,14
Chucky Brown,23.0,6,0.0,50,5,10,0.5,0,0,,5,10,0.5,0.5,5,8,0.625,2,4,6,3,3,0,2,7,15
Team Totals,,82,,19805,3427,7025,0.488,253,708,0.35700000000000004,3174,6317,0.502,0.506,1819,2259,0.805,1041,2450,3491,2260,616,621,1073,1556,8926
