PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Hersey Hawkins,25.0,81,81.0,3013,521,1127,0.462,91,229,0.397,430,898,0.479,0.503,403,461,0.8740000000000001,53,218,271,248,157,43,189,174,1536
Charles Barkley,28.0,75,75.0,2881,622,1126,0.552,32,137,0.23399999999999999,590,989,0.597,0.5670000000000001,454,653,0.695,271,559,830,308,136,44,235,196,1730
Johnny Dawkins,28.0,82,82.0,2815,394,902,0.43700000000000006,36,101,0.35600000000000004,358,801,0.447,0.457,164,186,0.882,42,185,227,567,89,5,183,158,988
Armen Gilliam,27.0,81,81.0,2771,512,1001,0.511,0,2,0.0,512,999,0.513,0.511,343,425,0.807,234,426,660,118,51,85,166,176,1367
Ron Anderson,33.0,82,11.0,2432,469,1008,0.465,42,127,0.331,427,881,0.485,0.486,143,163,0.877,96,182,278,135,86,11,109,128,1123
Charles Shackleford,25.0,72,62.0,1399,205,422,0.486,0,1,0.0,205,421,0.48700000000000004,0.486,63,95,0.6629999999999999,145,270,415,46,38,51,62,205,473
Manute Bol,29.0,71,2.0,1267,49,128,0.38299999999999995,0,9,0.0,49,119,0.41200000000000003,0.38299999999999995,12,26,0.462,54,168,222,22,11,205,41,139,110
Greg Grant,25.0,55,0.0,834,99,217,0.456,7,18,0.389,92,199,0.462,0.47200000000000003,19,22,0.8640000000000001,13,52,65,199,37,2,41,73,224
Jayson Williams,23.0,50,8.0,646,75,206,0.364,0,0,,75,206,0.364,0.364,56,88,0.636,62,83,145,12,20,20,44,110,206
Mitchell Wiggins,32.0,49,0.0,569,88,229,0.384,0,1,0.0,88,228,0.386,0.384,35,51,0.6859999999999999,43,51,94,22,20,1,25,67,211
Kenny Payne,25.0,49,3.0,353,65,145,0.44799999999999995,5,12,0.41700000000000004,60,133,0.451,0.466,9,13,0.6920000000000001,13,41,54,17,16,8,19,34,144
Brian Oliver,23.0,34,0.0,279,33,100,0.33,0,4,0.0,33,96,0.344,0.33,15,22,0.682,10,20,30,20,10,2,24,33,81
Tharon Mayes,23.0,21,0.0,215,28,94,0.298,14,39,0.359,14,55,0.255,0.37200000000000005,20,30,0.667,3,12,15,32,14,1,28,32,90
Jeff Ruland,33.0,13,5.0,209,20,38,0.526,0,0,,20,38,0.526,0.526,11,16,0.688,16,31,47,5,7,4,20,45,51
Dave Hoppen,27.0,11,0.0,40,2,7,0.28600000000000003,0,0,,2,7,0.28600000000000003,0.28600000000000003,5,10,0.5,1,9,10,2,0,0,3,6,9
Michael Ansley,24.0,8,0.0,32,5,11,0.455,0,0,,5,11,0.455,0.455,5,6,0.833,2,2,4,2,0,0,3,6,15
Team Totals,,82,,19755,3187,6761,0.47100000000000003,227,680,0.33399999999999996,2960,6081,0.48700000000000004,0.488,1757,2267,0.775,1058,2309,3367,1755,692,482,1238,1582,8358
