Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018.0,25.0,64,POR,Portland Trail Blazers,Al-Farouq Aminu,27.0,4.0,4.0,131.0,7.4,14.3,0.52,3.6,8.2,0.43,3.8,6.0,0.64,0.5,0.5,1.0,3.3,6.6,9.9,1.4,1.1,0.5,1.6,2.2,19.0
2018.0,25.0,1905,POR,Portland Trail Blazers,CJ McCollum,26.0,4.0,4.0,155.0,9.3,17.9,0.52,2.6,6.0,0.42,6.7,11.8,0.57,2.3,3.0,0.77,0.0,1.9,1.9,3.3,1.2,0.2,2.1,2.6,23.5
2018.0,25.0,2790,POR,Portland Trail Blazers,Caleb Swanigan,20.0,1.0,0.0,8.0,0.0,9.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,13.5,18.0,0.75,0.0,9.0,9.0,4.5,0.0,0.0,4.5,4.5,13.5
2018.0,25.0,1752,POR,Portland Trail Blazers,Damian Lillard,27.0,4.0,4.0,162.0,5.6,15.8,0.35,2.0,6.7,0.3,3.6,9.1,0.39,3.3,3.8,0.88,0.7,3.3,4.0,4.2,1.1,0.0,3.6,1.8,16.4
2018.0,25.0,685,POR,Portland Trail Blazers,Ed Davis,28.0,4.0,0.0,71.0,2.5,5.1,0.5,0.0,0.0,,2.5,5.1,0.5,0.5,2.0,0.25,2.5,13.7,16.2,0.0,0.0,0.5,2.0,3.5,5.6
2018.0,25.0,2924,POR,Portland Trail Blazers,Evan Turner,29.0,3.0,3.0,87.0,5.0,13.7,0.36,0.8,2.9,0.29,4.1,10.8,0.38,0.8,0.8,1.0,2.1,2.9,5.0,4.1,1.2,0.4,2.5,3.3,11.6
2018.0,25.0,1709,POR,Portland Trail Blazers,Jake Layman,23.0,1.0,0.0,8.0,13.5,13.5,1.0,0.0,0.0,,13.5,13.5,1.0,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,0.0,27.0
2018.0,25.0,2165,POR,Portland Trail Blazers,Jusuf Nurkic,23.0,4.0,4.0,94.0,7.3,14.9,0.49,0.0,0.0,,7.3,14.9,0.49,3.4,4.2,0.82,4.6,7.7,12.3,1.5,2.3,1.9,1.1,5.4,18.0
2018.0,25.0,1185,POR,Portland Trail Blazers,Maurice Harkless,24.0,2.0,1.0,53.0,4.8,8.8,0.54,1.4,4.1,0.33,3.4,4.8,0.71,0.0,0.0,,2.0,3.4,5.4,2.7,0.0,0.7,0.7,2.7,10.9
2018.0,25.0,1734,POR,Portland Trail Blazers,Meyers Leonard,25.0,2.0,0.0,8.0,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,36.0
2018.0,25.0,587,POR,Portland Trail Blazers,Pat Connaughton,25.0,4.0,0.0,59.0,3.7,9.2,0.4,1.2,6.1,0.2,2.4,3.1,0.8,1.2,1.2,1.0,1.2,1.2,2.4,3.7,0.6,0.6,0.6,5.5,9.8
2018.0,25.0,2111,POR,Portland Trail Blazers,Shabazz Napier,26.0,2.0,0.0,35.0,5.1,11.3,0.46,0.0,4.1,0.0,5.1,7.2,0.71,1.0,2.1,0.5,0.0,2.1,2.1,3.1,3.1,0.0,6.2,1.0,11.3
2018.0,25.0,149,POR,Portland Trail Blazers,Wade Baldwin,21.0,4.0,0.0,19.0,1.9,7.6,0.25,1.9,1.9,1.0,0.0,5.7,0.0,1.9,3.8,0.5,0.0,5.7,5.7,5.7,1.9,1.9,5.7,1.9,7.6
2018.0,25.0,576,POR,Portland Trail Blazers,Zach Collins,20.0,4.0,0.0,70.0,5.7,15.4,0.37,1.5,7.2,0.21,4.1,8.2,0.5,1.5,2.1,0.75,1.5,4.6,6.2,3.1,1.5,1.0,1.0,5.1,14.4
