Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,23.0,SEA,NBA,C,82,0,13.2,1.4,3.1,.465,0.0,0.0,.000,1.4,3.1,.468,.465,1.2,1.9,.639,1.5,2.5,4.0,0.4,0.4,0.3,1.0,2.6,4.1
1988-89,24.0,SEA,NBA,C,80,0,10.4,1.1,2.3,.506,0.0,0.0,.000,1.1,2.2,.511,.506,0.6,1.1,.593,1.2,1.4,2.6,0.3,0.5,0.4,0.6,2.1,2.9
1989-90,25.0,SEA,NBA,C,79,7,13.7,2.0,3.7,.540,0.0,0.0,.500,2.0,3.6,.540,.542,0.6,1.3,.475,1.6,2.2,3.8,0.2,0.3,0.3,0.4,2.4,4.6
1990-91,26.0,TOT,NBA,C,79,30,26.5,4.0,7.1,.560,0.0,0.0,.000,4.0,7.1,.561,.560,1.8,3.2,.579,2.8,4.2,7.0,0.5,0.5,0.4,1.1,2.4,9.8
1990-91,26.0,SEA,NBA,C,48,0,20.0,3.4,6.3,.545,0.0,0.0,,3.4,6.3,.545,.545,1.4,2.4,.588,2.4,3.3,5.6,0.3,0.5,0.4,1.1,2.0,8.3
1990-91,26.0,LAC,NBA,C,31,30,36.5,4.9,8.4,.579,0.0,0.0,.000,4.9,8.4,.581,.579,2.5,4.5,.572,3.4,5.7,9.1,0.8,0.5,0.4,1.1,3.2,12.3
1991-92,27.0,LAC,NBA,C,76,65,24.1,3.2,6.2,.519,0.0,0.0,.000,3.2,6.2,.520,.519,1.6,2.6,.622,2.6,4.5,7.1,0.6,0.6,0.3,1.1,2.2,8.1
1992-93,28.0,DET,NBA,C,67,18,19.4,3.1,6.4,.490,0.0,0.0,.000,3.1,6.4,.491,.490,1.0,2.1,.465,2.7,3.5,6.2,0.4,0.5,0.3,0.8,1.9,7.3
1993-94,29.0,TOT,NBA,C,68,65,35.3,5.1,9.7,.523,0.0,0.0,.000,5.1,9.7,.524,.523,1.4,2.8,.508,4.4,7.5,11.9,0.6,0.6,1.0,1.1,2.8,11.6
1993-94,29.0,DET,NBA,C,37,36,36.5,6.0,11.0,.547,0.0,0.0,.000,6.0,10.9,.548,.547,1.1,2.5,.457,4.0,8.3,12.3,0.6,0.6,1.0,1.3,2.9,13.1
1993-94,29.0,SAC,NBA,C,31,29,33.9,4.0,8.3,.484,0.0,0.0,.000,4.0,8.2,.486,.484,1.8,3.2,.556,4.9,6.5,11.4,0.6,0.6,1.0,0.9,2.6,9.8
1994-95,30.0,SAC,NBA,C,81,81,31.3,4.6,8.5,.544,0.0,0.0,1.000,4.6,8.5,.543,.545,1.5,2.4,.639,3.4,5.5,9.0,0.8,0.6,0.6,1.4,2.9,10.8
1995-96,31.0,SAC,NBA,C,81,80,30.1,5.3,10.1,.527,0.0,0.0,.333,5.3,10.1,.528,.528,1.5,2.5,.601,3.2,6.3,9.4,0.7,0.6,0.8,1.6,3.1,12.2
1996-97,32.0,SAC,NBA,C,82,82,35.3,5.4,11.8,.457,0.0,0.1,.000,5.4,11.7,.460,.457,1.7,3.1,.562,3.3,6.1,9.4,2.2,0.6,1.0,2.0,3.6,12.5
1997-98,33.0,SAC,NBA,C,70,25,20.8,3.6,7.7,.459,0.0,0.0,.000,3.6,7.7,.460,.459,0.7,1.6,.452,2.5,3.8,6.3,1.5,0.5,0.6,1.4,2.3,7.9
1998-99,34.0,SEA,NBA,C,48,47,30.9,3.5,7.5,.472,0.0,0.0,1.000,3.5,7.4,.471,.473,0.6,2.0,.309,3.8,5.0,8.9,0.9,0.4,0.6,1.0,3.1,7.7
1999-00,35.0,UTA,NBA,C,82,79,22.2,2.5,4.9,.510,0.0,0.0,.500,2.5,4.8,.510,.511,0.3,1.1,.311,2.0,3.5,5.5,0.5,0.4,1.0,0.9,3.2,5.3
2000-01,36.0,UTA,NBA,C,81,79,20.0,2.5,5.1,.496,0.0,0.0,.000,2.5,5.1,.498,.496,0.2,0.8,.262,1.9,2.7,4.7,0.4,0.3,1.0,1.0,3.0,5.3
2001-02,37.0,Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA),Did Not Play (other pro league—ABA)
2002-03,38.0,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
2003-04,39.0,LAC,NBA,C,2,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.5,0.5,1.0,0.5,0.5,0.0,2.0,1.0,0.0
