Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,22.0,DAL,NBA,SF,78.0,16.0,1353.0,141.0,367.0,0.384,63.0,192.0,0.328,78.0,175.0,0.446,0.47,47.0,73.0,0.644,35.0,152.0,187.0,94.0,63.0,17.0,49.0,128.0,392.0
2013-14,23.0,DAL,NBA,SF,78.0,8.0,1254.0,130.0,296.0,0.439,50.0,151.0,0.331,80.0,145.0,0.552,0.524,46.0,61.0,0.754,46.0,148.0,194.0,60.0,59.0,21.0,41.0,100.0,356.0
2014-15,24.0,TOT,NBA,SF,82.0,17.0,1647.0,229.0,545.0,0.42,61.0,208.0,0.293,168.0,337.0,0.499,0.476,109.0,141.0,0.773,72.0,221.0,293.0,94.0,72.0,25.0,49.0,137.0,628.0
2014-15,24.0,DAL,NBA,SF,25.0,0.0,265.0,33.0,76.0,0.434,13.0,38.0,0.342,20.0,38.0,0.526,0.52,10.0,11.0,0.909,12.0,17.0,29.0,12.0,15.0,5.0,10.0,26.0,89.0
2014-15,24.0,BOS,NBA,SF,57.0,17.0,1382.0,196.0,469.0,0.418,48.0,170.0,0.282,148.0,299.0,0.495,0.469,99.0,130.0,0.762,60.0,204.0,264.0,82.0,57.0,20.0,39.0,111.0,539.0
2015-16,25.0,BOS,NBA,SF,73.0,73.0,2308.0,360.0,813.0,0.443,122.0,363.0,0.336,238.0,450.0,0.529,0.518,196.0,239.0,0.82,70.0,303.0,373.0,135.0,126.0,35.0,83.0,198.0,1038.0
2016-17,26.0,BOS,NBA,SF,72.0,72.0,2335.0,333.0,720.0,0.463,157.0,394.0,0.398,176.0,326.0,0.54,0.572,176.0,217.0,0.811,48.0,367.0,415.0,155.0,73.0,23.0,80.0,161.0,999.0
2017-18,27.0,TOT,NBA,SF,80.0,47.0,2090.0,271.0,671.0,0.404,110.0,341.0,0.323,161.0,330.0,0.488,0.486,121.0,148.0,0.818,59.0,216.0,275.0,99.0,64.0,21.0,74.0,187.0,773.0
2017-18,27.0,CLE,NBA,SF,53.0,47.0,1346.0,157.0,376.0,0.418,62.0,189.0,0.328,95.0,187.0,0.508,0.5,78.0,92.0,0.848,41.0,132.0,173.0,58.0,41.0,12.0,42.0,124.0,454.0
2017-18,27.0,UTA,NBA,SF,27.0,0.0,744.0,114.0,295.0,0.386,48.0,152.0,0.316,66.0,143.0,0.462,0.468,43.0,56.0,0.768,18.0,84.0,102.0,41.0,23.0,9.0,32.0,63.0,319.0
2018-19,28.0,UTA,NBA,SF,80.0,11.0,2166.0,318.0,797.0,0.399,173.0,522.0,0.331,145.0,275.0,0.527,0.508,142.0,197.0,0.721,60.0,324.0,384.0,133.0,64.0,31.0,85.0,170.0,951.0
2019-20,29.0,TOT,NBA,"PF,SF",65.0,53.0,1875.0,226.0,563.0,0.401,135.0,394.0,0.343,91.0,169.0,0.538,0.521,97.0,125.0,0.776,52.0,332.0,384.0,161.0,72.0,24.0,69.0,143.0,684.0
2019-20,29.0,MEM,NBA,SF,45.0,45.0,1322.0,147.0,399.0,0.368,78.0,266.0,0.293,69.0,133.0,0.519,0.466,75.0,95.0,0.789,40.0,237.0,277.0,125.0,47.0,14.0,54.0,85.0,447.0
2019-20,29.0,MIA,NBA,PF,20.0,8.0,553.0,79.0,164.0,0.482,57.0,128.0,0.445,22.0,36.0,0.611,0.655,22.0,30.0,0.733,12.0,95.0,107.0,36.0,25.0,10.0,15.0,58.0,237.0
2020-21,30.0,PHO,NBA,PF,11.0,11.0,317.0,36.0,89.0,0.404,25.0,71.0,0.352,11.0,18.0,0.611,0.545,12.0,14.0,0.857,4.0,50.0,54.0,25.0,7.0,1.0,7.0,26.0,109.0
