Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
,,1218,,,Antonio Harvey,,,,,,,,,,,,,,,,,,,,,,,
,,838,,,Craig Ehlo,,,,,,,,,,,,,,,,,,,,,,,
1997.0,21.0,3204,SEA,Seattle Supersonics,David Wingate,33.0,12.0,192.0,14.3,0.54,0.47,0.2,7.6,14.7,11.1,12.0,1.4,1.4,11.1,18.8,0.3,0.1,0.4,0.1,0.6,0.7,1.4,0.2
1997.0,21.0,2575,SEA,Seattle Supersonics,Detlef Schrempf,34.0,12.0,459.0,17.2,0.6,0.2,0.46,4.9,12.5,8.6,14.7,1.5,0.2,9.5,18.4,1.3,0.3,1.6,0.16,3.0,0.0,3.0,0.6
,,2727,,,Elmore Spencer,,,,,,,,,,,,,,,,,,,,,,,
1997.0,21.0,2713,SEA,Seattle Supersonics,Eric Snow,23.0,8.0,48.0,18.0,0.55,0.36,0.18,0.0,4.9,2.4,38.6,4.4,0.0,0.0,11.1,0.2,0.0,0.2,0.22,1.8,4.1,5.9,0.1
1997.0,21.0,2270,SEA,Seattle Supersonics,Gary Payton,28.0,12.0,546.0,19.8,0.51,0.29,0.24,4.1,9.7,6.8,34.0,2.5,0.7,11.0,26.0,1.1,0.4,1.5,0.14,4.5,0.2,4.7,0.9
1997.0,21.0,1069,SEA,Seattle Supersonics,Greg Graham,26.0,6.0,43.0,8.8,0.38,0.29,0.29,0.0,13.7,6.7,21.2,2.4,0.0,6.0,17.5,0.0,0.0,0.0,0.03,-4.6,1.3,-3.3,0.0
1997.0,21.0,1228,SEA,Seattle Supersonics,Hersey Hawkins,30.0,12.0,483.0,16.3,0.62,0.45,0.26,4.0,9.0,6.4,11.3,3.3,0.7,12.5,15.6,1.0,0.4,1.5,0.15,2.3,1.9,4.3,0.8
1997.0,21.0,1937,SEA,Seattle Supersonics,Jim McIlvaine,24.0,5.0,28.0,9.2,0.57,0.0,0.29,4.0,4.2,4.1,0.0,1.9,6.5,11.3,14.2,0.0,0.0,0.0,0.06,-6.6,1.6,-5.0,0.0
1997.0,21.0,2753,SEA,Seattle Supersonics,Larry Stewart,28.0,4.0,16.0,36.4,0.94,0.33,0.33,0.0,7.3,3.6,28.4,6.6,5.7,22.5,24.9,0.1,0.0,0.1,0.35,7.9,11.9,19.8,0.1
1997.0,21.0,1951,SEA,Seattle Supersonics,Nate McMillan,32.0,3.0,41.0,-3.0,0.0,1.0,0.0,2.7,11.5,7.0,9.7,1.3,0.0,50.0,4.4,-0.1,0.0,0.0,-0.05,-10.6,0.5,-10.2,-0.1
1997.0,21.0,2284,SEA,Seattle Supersonics,Sam Perkins,35.0,12.0,340.0,10.6,0.48,0.49,0.32,5.0,13.1,8.9,6.7,1.9,3.2,11.0,15.5,0.2,0.3,0.5,0.07,-0.9,0.2,-0.8,0.1
1997.0,21.0,1592,SEA,Seattle Supersonics,Shawn Kemp,27.0,12.0,442.0,23.0,0.58,0.06,0.6,13.2,25.5,19.2,14.5,1.7,3.3,17.5,27.2,1.0,0.6,1.7,0.18,2.2,1.1,3.3,0.6
,,2569,,,Steve Scheffler,,,,,,,,,,,,,,,,,,,,,,,
1997.0,21.0,644,SEA,Seattle Supersonics,Terry Cummings,35.0,12.0,292.0,14.5,0.52,0.0,0.26,10.8,17.7,14.2,8.0,2.0,1.9,12.0,17.9,0.3,0.3,0.6,0.1,-0.9,0.3,-0.6,0.1
