Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,,2421,CHH,None,21.0,NBA,C,82,82,33.6,4.4,9.9,0.44,0.0,0.1,0.0,4.4,9.9,0.443,0.44,2.3,3.5,0.664,2.4,6.0,8.4,1.2,1.1,0.7,2.1,3.6,11.1
1991,,2421,CHH,None,22.0,NBA,C,80,80,30.8,4.5,9.7,0.466,0.0,0.0,0.0,4.5,9.6,0.467,0.466,2.3,3.2,0.703,1.9,4.4,6.3,1.1,1.1,0.6,1.9,3.6,11.3
1992,,2421,CHH,None,23.0,NBA,C,51,7,24.6,4.2,8.5,0.49,0.0,0.1,0.0,4.2,8.5,0.493,0.49,2.6,3.7,0.705,1.9,4.3,6.2,1.6,1.0,0.5,1.6,3.1,11.0
1993,31.0,2421,TOT,Total After Trade,24.0,NBA,PF,83,25,22.7,3.4,7.2,0.476,0.0,0.1,0.0,3.4,7.1,0.48,0.476,2.6,3.4,0.764,1.4,4.0,5.5,1.0,0.6,0.4,1.5,3.2,9.4
1993,,2421,CHH,None,24.0,NBA,PF,17,1,17.4,2.5,5.8,0.429,0.0,0.1,0.0,2.5,5.7,0.433,0.429,2.5,3.4,0.741,1.2,2.9,4.1,1.4,0.6,0.3,1.4,2.9,7.5
1993,27.0,2421,SAS,San Antonio Spurs,24.0,NBA,PF,66,24,24.1,3.7,7.5,0.485,0.0,0.1,0.0,3.7,7.5,0.489,0.485,2.6,3.4,0.77,1.5,4.3,5.8,0.8,0.5,0.4,1.5,3.3,9.9
1994,27.0,2421,SAS,San Antonio Spurs,25.0,NBA,PF,70,11,19.2,3.7,7.6,0.491,0.0,0.0,0.0,3.7,7.5,0.493,0.491,1.5,2.2,0.699,1.3,1.8,3.1,1.0,0.6,0.4,1.2,2.4,9.0
1995,27.0,2421,SAS,San Antonio Spurs,26.0,NBA,PF,81,37,19.3,2.5,4.9,0.508,0.0,0.0,0.5,2.5,4.9,0.508,0.509,2.0,2.9,0.687,1.5,3.4,4.9,0.7,0.7,0.4,1.4,2.8,7.0
1996,31.0,2421,TOT,Total After Trade,27.0,NBA,PF,65,21,20.2,2.5,5.0,0.494,0.0,0.0,0.0,2.5,5.0,0.495,0.494,1.6,2.2,0.754,1.1,2.8,3.9,0.6,0.7,0.3,1.2,2.9,6.6
1996,27.0,2421,SAS,San Antonio Spurs,27.0,NBA,PF,32,5,20.1,2.3,5.1,0.439,0.0,0.0,0.0,2.3,5.1,0.442,0.439,2.0,2.7,0.736,1.1,2.8,3.8,0.4,0.8,0.3,1.5,3.1,6.5
1996,20.0,2421,NYK,New York Knicks,27.0,NBA,PF,33,16,20.3,2.7,4.8,0.55,0.0,0.0,,2.7,4.8,0.55,0.55,1.3,1.7,0.782,1.2,2.8,4.0,0.8,0.5,0.2,0.9,2.7,6.6
1998,,2421,CHH,None,29.0,NBA,PF,79,1,14.0,1.8,4.0,0.459,0.0,0.1,0.375,1.8,3.9,0.461,0.464,1.1,1.5,0.73,0.9,1.7,2.7,0.6,0.4,0.2,0.8,2.2,4.9
1999,31.0,2421,TOT,Total After Trade,30.0,NBA,PF,41,26,25.1,3.2,6.8,0.477,0.0,0.0,0.0,3.2,6.7,0.478,0.477,2.6,3.3,0.766,1.1,4.1,5.2,1.2,0.9,0.2,1.2,3.3,9.0
1999,,2421,CHH,None,30.0,NBA,PF,16,16,34.8,5.5,10.6,0.521,0.0,0.0,,5.5,10.6,0.521,0.521,4.2,5.3,0.798,1.3,5.8,7.1,1.6,1.4,0.6,1.8,3.9,15.2
1999,14.0,2421,LAL,Los Angeles Lakers,30.0,NBA,PF,25,10,18.9,1.8,4.3,0.407,0.0,0.0,0.0,1.8,4.3,0.411,0.407,1.5,2.1,0.717,1.0,3.0,4.0,0.9,0.6,0.0,0.9,2.9,5.0
2001,6.0,2421,CLE,Cleveland Cavaliers,32.0,NBA,PF,6,0,6.5,0.3,0.8,0.4,0.0,0.0,,0.3,0.8,0.4,0.4,1.0,1.3,0.75,0.8,0.5,1.3,0.2,0.3,0.2,0.2,0.7,1.7
