Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,24.0,1038,PHO,Phoenix Suns,Armen Gilliam,"May 28, 1964",23.0,NBA,PF,55.0,53.0,1807.0,342.0,720.0,0.48,0.0,0.0,,342.0,720.0,0.48,0.48,131.0,193.0,0.68,134.0,300.0,434.0,72.0,58.0,29.0,123.0,143.0,815.0
1989,24.0,1038,PHO,Phoenix Suns,Armen Gilliam,"May 28, 1964",24.0,NBA,PF,74.0,60.0,2120.0,468.0,930.0,0.5,0.0,0.0,,468.0,930.0,0.5,0.5,240.0,323.0,0.74,165.0,376.0,541.0,52.0,54.0,27.0,140.0,176.0,1176.0
1990,31.0,1038,TOT,Total After Trade,Armen Gilliam,"May 28, 1964",25.0,NBA,PF,76.0,66.0,2426.0,484.0,940.0,0.52,0.0,2.0,0.0,484.0,938.0,0.52,0.52,303.0,419.0,0.72,211.0,388.0,599.0,99.0,69.0,51.0,183.0,212.0,1271.0
1990,24.0,1038,PHO,Phoenix Suns,Armen Gilliam,"May 28, 1964",25.0,NBA,PF,16.0,7.0,267.0,52.0,121.0,0.43,0.0,0.0,,52.0,121.0,0.43,0.43,39.0,56.0,0.7,26.0,44.0,70.0,8.0,6.0,5.0,17.0,28.0,143.0
1990,,1038,CHH,None,Armen Gilliam,"May 28, 1964",25.0,NBA,PF,60.0,59.0,2159.0,432.0,819.0,0.53,0.0,2.0,0.0,432.0,817.0,0.53,0.53,264.0,363.0,0.73,185.0,344.0,529.0,91.0,63.0,46.0,166.0,184.0,1128.0
1991,31.0,1038,TOT,Total After Trade,Armen Gilliam,"May 28, 1964",26.0,NBA,PF,75.0,75.0,2644.0,487.0,1001.0,0.49,0.0,2.0,0.0,487.0,999.0,0.49,0.49,268.0,329.0,0.82,220.0,378.0,598.0,105.0,69.0,53.0,174.0,185.0,1242.0
1991,,1038,CHH,None,Armen Gilliam,"May 28, 1964",26.0,NBA,PF,25.0,25.0,949.0,195.0,380.0,0.51,0.0,0.0,,195.0,380.0,0.51,0.51,104.0,128.0,0.81,86.0,148.0,234.0,27.0,34.0,21.0,64.0,65.0,494.0
1991,23.0,1038,PHI,Philadelphia 76Ers,Armen Gilliam,"May 28, 1964",26.0,NBA,PF,50.0,50.0,1695.0,292.0,621.0,0.47,0.0,2.0,0.0,292.0,619.0,0.47,0.47,164.0,201.0,0.82,134.0,230.0,364.0,78.0,35.0,32.0,110.0,120.0,748.0
1992,23.0,1038,PHI,Philadelphia 76Ers,Armen Gilliam,"May 28, 1964",27.0,NBA,PF,81.0,81.0,2771.0,512.0,1001.0,0.51,0.0,2.0,0.0,512.0,999.0,0.51,0.51,343.0,425.0,0.81,234.0,426.0,660.0,118.0,51.0,85.0,166.0,176.0,1367.0
1993,23.0,1038,PHI,Philadelphia 76Ers,Armen Gilliam,"May 28, 1964",28.0,NBA,PF,80.0,26.0,1742.0,359.0,774.0,0.46,0.0,1.0,0.0,359.0,773.0,0.46,0.46,274.0,325.0,0.84,136.0,336.0,472.0,116.0,37.0,54.0,157.0,123.0,992.0
1994,3.0,1038,NJN,New Jersey Nets,Armen Gilliam,"May 28, 1964",29.0,NBA,PF,82.0,5.0,1969.0,348.0,682.0,0.51,0.0,1.0,0.0,348.0,681.0,0.51,0.51,274.0,361.0,0.76,197.0,303.0,500.0,69.0,38.0,61.0,106.0,129.0,970.0
1995,3.0,1038,NJN,New Jersey Nets,Armen Gilliam,"May 28, 1964",30.0,NBA,PF,82.0,30.0,2472.0,455.0,905.0,0.5,0.0,2.0,0.0,455.0,903.0,0.5,0.5,302.0,392.0,0.77,192.0,421.0,613.0,99.0,67.0,89.0,152.0,171.0,1212.0
1996,3.0,1038,NJN,New Jersey Nets,Armen Gilliam,"May 28, 1964",31.0,NBA,SF,78.0,76.0,2856.0,576.0,1216.0,0.47,0.0,1.0,0.0,576.0,1215.0,0.47,0.47,277.0,350.0,0.79,241.0,472.0,713.0,140.0,73.0,53.0,177.0,180.0,1429.0
1997,17.0,1038,MIL,Milwaukee Bucks,Armen Gilliam,"May 28, 1964",32.0,NBA,PF,80.0,25.0,2050.0,246.0,522.0,0.47,0.0,0.0,,246.0,522.0,0.47,0.47,199.0,259.0,0.77,136.0,361.0,497.0,53.0,61.0,40.0,105.0,206.0,691.0
1998,17.0,1038,MIL,Milwaukee Bucks,Armen Gilliam,"May 28, 1964",33.0,NBA,PF,82.0,25.0,2114.0,327.0,676.0,0.48,0.0,4.0,0.0,327.0,672.0,0.49,0.48,267.0,333.0,0.8,146.0,293.0,439.0,104.0,65.0,37.0,148.0,177.0,921.0
1999,17.0,1038,MIL,Milwaukee Bucks,Armen Gilliam,"May 28, 1964",34.0,NBA,PF,34.0,5.0,668.0,101.0,223.0,0.45,0.0,1.0,0.0,101.0,222.0,0.46,0.45,79.0,101.0,0.78,33.0,93.0,126.0,19.0,22.0,12.0,36.0,48.0,281.0
