Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1996,25,POR,Portland Trail Blazers,Rod Strickland,29,5,202,21.8,0.52,0.14,0.43,6.6,11.8,9.0,48.0,1.4,0.0,10.7,25.6,0.5,0.0,0.6,0.13,5.7,0.8,6.5,0.4
1996,25,POR,Portland Trail Blazers,Clifford Robinson,29,5,181,10.6,0.49,0.38,0.61,2.5,9.7,5.9,8.8,2.1,2.1,17.2,23.9,-0.1,0.1,-0.1,-0.02,-2.1,0.7,-1.4,0.0
1996,25,POR,Portland Trail Blazers,Arvydas Sabonis,31,5,177,24.7,0.55,0.11,0.74,7.6,27.5,17.0,12.1,1.3,1.3,8.5,30.7,0.5,0.1,0.7,0.18,6.5,1.2,7.7,0.4
1996,25,POR,Portland Trail Blazers,Harvey Grant,30,5,164,2.6,0.34,0.18,0.1,3.4,11.4,7.2,4.5,0.0,0.9,7.0,12.1,-0.2,0.0,-0.3,-0.08,-5.2,-0.9,-6.1,-0.2
1996,25,POR,Portland Trail Blazers,Aaron McKie,23,5,134,8.1,0.46,0.27,0.3,3.3,13.1,7.9,12.6,2.5,1.2,20.9,14.8,-0.1,0.1,-0.1,-0.02,-3.7,2.4,-1.3,0.0
1996,25,POR,Portland Trail Blazers,Buck Williams,35,5,133,6.9,0.46,0.09,0.3,10.9,11.3,11.1,1.4,0.4,2.3,16.1,10.8,0.0,0.0,0.0,0.0,-3.7,-0.2,-3.9,-0.1
1996,25,POR,Portland Trail Blazers,Chris Dudley,30,5,92,7.3,0.45,0.0,0.46,10.9,24.5,17.3,1.9,1.2,1.7,20.4,9.9,0.0,0.1,0.0,0.02,-5.4,0.9,-4.5,-0.1
1996,25,POR,Portland Trail Blazers,Dontonio Wingfield,21,5,62,13.5,0.51,0.48,0.29,18.0,8.1,13.3,13.2,0.0,0.0,11.3,19.9,0.1,0.0,0.1,0.06,3.7,-1.2,2.5,0.1
1996,25,POR,Portland Trail Blazers,Rumeal Robinson,29,5,43,12.0,0.51,0.47,0.21,0.0,5.8,2.7,16.2,3.9,0.0,12.6,25.6,0.0,0.0,0.0,0.0,-1.6,2.4,0.8,0.0
1996,25,POR,Portland Trail Blazers,James Robinson,25,2,26,3.7,0.4,0.6,0.0,0.0,4.8,2.3,23.0,2.1,3.0,23.1,23.1,-0.1,0.0,-0.1,-0.14,-4.3,-0.2,-4.5,0.0
1996,25,POR,Portland Trail Blazers,Gary Trent,21,2,10,-0.1,0.25,0.0,0.0,0.0,12.5,5.9,0.0,5.6,0.0,0.0,18.5,0.0,0.0,0.0,-0.12,-11.4,1.8,-9.6,0.0
1996,25,POR,Portland Trail Blazers,Elmore Spencer,26,1,1,-41.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,-1.3,-20.1,-13.5,-33.5,0.0
