Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,24.0,1081,PHO,Phoenix Suns,23.0,NBA,PG,67,3,10.1,1.2,3.2,.384,0.0,0.2,.188,1.2,3.0,.400,.391,0.6,0.9,.661,0.2,0.6,0.9,2.5,0.5,0.0,1.1,0.9,3.1
1991,20.0,1081,NYK,New York Knicks,24.0,NBA,PG,22,0,4.9,0.5,1.2,.370,0.0,0.1,.333,0.4,1.1,.375,.389,0.2,0.3,.833,0.0,0.4,0.5,0.9,0.4,0.0,0.5,0.5,1.2
1992,31.0,1081,TOT,Total After Trade,25.0,NBA,PG,68,0,13.1,1.5,3.3,.440,0.1,0.3,.389,1.4,3.0,.444,.456,0.3,0.4,.833,0.2,0.8,1.0,3.2,0.7,0.0,0.7,1.1,3.3
1992,,1081,CHH,None,25.0,NBA,PG,13,0,4.4,0.0,0.6,.000,0.0,0.0,,0.0,0.6,.000,.000,0.1,0.2,.500,0.1,0.2,0.3,1.4,0.6,0.0,0.4,0.2,0.1
1992,23.0,1081,PHI,Philadelphia 76Ers,25.0,NBA,PG,55,0,15.2,1.8,3.9,.456,0.1,0.3,.389,1.7,3.6,.462,.472,0.3,0.4,.864,0.2,0.9,1.2,3.6,0.7,0.0,0.7,1.3,4.1
1993,23.0,1081,PHI,Philadelphia 76Ers,26.0,NBA,PG,72,0,13.8,1.1,3.1,.350,0.3,0.9,.294,0.8,2.1,.375,.395,0.3,0.4,.645,0.3,0.6,0.9,2.9,0.6,0.0,0.8,1.0,2.7
1995,8.0,1081,DEN,Denver Nuggets,28.0,NBA,PG,14,0,10.8,0.7,2.4,.303,0.1,0.5,.286,0.6,1.9,.308,.333,0.6,0.9,.750,0.1,0.5,0.6,3.1,0.4,0.1,1.0,1.4,2.2
1996,31.0,1081,TOT,Total After Trade,29.0,NBA,PG,31,2,17.0,1.1,3.2,.354,0.3,1.1,.235,0.9,2.1,.415,.394,0.2,0.2,.833,0.2,0.9,1.1,3.1,0.7,0.1,1.0,1.4,2.7
1996,23.0,1081,PHI,Philadelphia 76Ers,29.0,NBA,PG,11,2,25.5,1.6,4.4,.375,0.4,1.6,.222,1.3,2.7,.467,.417,0.5,0.5,.833,0.3,1.6,1.9,5.5,1.1,0.2,1.4,2.5,4.1
1996,,1081,WSB,None,29.0,NBA,PG,10,0,13.8,1.1,2.8,.393,0.2,1.0,.200,0.9,1.8,.500,.429,0.0,0.0,,0.1,0.5,0.6,2.3,0.8,0.0,1.0,0.8,2.4
1996,8.0,1081,DEN,Denver Nuggets,29.0,NBA,PG,10,0,10.9,0.6,2.3,.261,0.2,0.6,.333,0.4,1.7,.235,.304,0.0,0.0,,0.3,0.4,0.7,1.4,0.2,0.0,0.5,0.7,1.4
