Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,10,GSW,Golden State Warriors,Erick Dampier,22,82,82,2656,4.8,10.7,0.44,0.0,0.0,0.0,4.8,10.7,0.45,3.6,5.4,0.67,3.7,6.0,9.7,1.3,0.5,1.9,2.4,3.8,13.2
1998,10,GSW,Golden State Warriors,Donyell Marshall,24,73,73,2611,6.2,15.0,0.41,0.9,2.8,0.31,5.3,12.3,0.44,2.2,3.0,0.73,2.9,5.8,8.7,2.2,1.3,1.0,2.0,3.1,15.5
1998,10,GSW,Golden State Warriors,Tony Delk,24,74,9,1647,6.8,17.4,0.39,0.9,3.4,0.26,5.9,13.9,0.42,2.4,3.3,0.74,0.8,2.9,3.7,3.7,1.6,0.3,2.3,1.9,16.9
1998,10,GSW,Golden State Warriors,Joe Smith,22,49,49,1645,7.5,17.5,0.43,0.0,0.2,0.0,7.5,17.4,0.43,3.5,4.6,0.77,3.1,4.3,7.4,1.5,1.0,0.8,2.3,3.7,18.5
1998,10,GSW,Golden State Warriors,Muggsy Bogues,33,59,31,1554,3.2,7.4,0.44,0.1,0.4,0.25,3.1,7.0,0.45,1.4,1.5,0.89,0.7,2.3,3.0,7.6,1.5,0.1,2.4,1.3,7.9
1998,10,GSW,Golden State Warriors,Bimbo Coles,29,53,44,1471,4.1,10.7,0.38,0.3,1.4,0.23,3.7,9.3,0.4,1.9,2.2,0.89,0.4,2.6,3.0,6.1,1.2,0.3,2.2,3.3,10.4
1998,10,GSW,Golden State Warriors,Jim Jackson,27,31,31,1258,6.6,16.4,0.4,0.6,2.3,0.28,6.0,14.1,0.42,2.9,3.7,0.8,1.7,3.2,5.0,4.5,1.1,0.1,3.4,2.1,16.7
1998,10,GSW,Golden State Warriors,Clarence Weatherspoon,27,31,31,1035,4.4,9.6,0.46,0.0,0.0,,4.4,9.6,0.46,2.7,3.6,0.75,3.1,5.9,9.0,1.7,1.5,0.8,1.7,3.0,11.5
1998,10,GSW,Golden State Warriors,Brian Shaw,31,39,32,1028,3.6,10.8,0.34,0.7,2.3,0.31,2.9,8.4,0.34,0.8,1.2,0.73,0.7,4.6,5.3,6.1,1.2,0.5,2.6,3.3,8.8
1998,10,GSW,Golden State Warriors,Felton Spencer,30,68,0,813,2.6,5.7,0.46,0.0,0.0,,2.6,5.7,0.46,1.9,3.5,0.56,4.1,5.9,10.0,0.8,1.0,1.6,2.2,7.7,7.2
1998,10,GSW,Golden State Warriors,Jason Caffey,24,29,6,713,6.4,13.5,0.47,0.0,0.1,0.0,6.4,13.4,0.47,3.2,4.9,0.65,4.2,4.4,8.6,1.6,0.6,0.2,2.9,4.5,15.9
1998,10,GSW,Golden State Warriors,Adonal Foyle,22,55,1,656,3.8,9.3,0.41,0.0,0.1,0.0,3.8,9.3,0.41,1.5,3.4,0.44,4.0,6.1,10.1,0.8,0.7,2.9,2.7,5.2,9.1
1998,10,GSW,Golden State Warriors,Todd Fuller,23,57,1,613,5.1,12.0,0.42,0.0,0.2,0.0,5.1,11.8,0.43,3.2,4.7,0.69,3.6,7.9,11.5,0.6,0.4,0.9,2.2,5.2,13.3
1998,10,GSW,Golden State Warriors,Latrell Sprewell,27,14,13,547,7.2,18.2,0.4,0.6,3.2,0.19,6.6,15.1,0.44,4.6,6.2,0.74,0.5,2.9,3.4,4.5,1.3,0.3,2.9,1.7,19.7
1998,10,GSW,Golden State Warriors,Duane Ferrell,32,50,5,461,3.2,8.7,0.37,0.0,0.5,0.0,3.2,8.2,0.39,0.9,1.7,0.55,2.0,1.7,3.7,2.0,1.6,0.5,1.4,3.9,7.3
1998,10,GSW,Golden State Warriors,David Vaughn,24,22,0,322,5.1,12.7,0.4,0.0,0.1,0.0,5.1,12.6,0.41,2.5,3.8,0.65,3.8,7.6,11.4,2.0,1.1,0.7,3.5,5.4,12.7
1998,10,GSW,Golden State Warriors,Gerald Madkins,28,19,0,243,1.9,5.0,0.38,0.9,2.2,0.4,1.0,2.8,0.37,0.7,1.0,0.71,0.3,1.9,2.2,6.7,1.9,0.1,1.9,2.7,5.5
1998,10,GSW,Golden State Warriors,Dickey Simpkins,25,19,0,196,4.0,8.8,0.46,0.0,0.2,0.0,4.0,8.6,0.47,1.8,4.8,0.38,3.5,5.0,8.4,2.9,0.9,0.4,3.5,3.5,9.9
1998,10,GSW,Golden State Warriors,Brandon Williams,22,9,2,140,4.1,12.9,0.32,0.8,2.3,0.33,3.3,10.5,0.32,0.5,1.0,0.5,1.0,2.8,3.9,0.8,1.5,0.8,2.3,4.6,9.5
1998,10,GSW,Golden State Warriors,Carl Thomas,28,10,0,139,6.5,16.8,0.38,1.3,5.4,0.24,5.2,11.4,0.46,1.8,2.6,0.7,1.0,1.6,2.6,2.3,1.3,0.3,1.6,3.1,16.1
1998,10,GSW,Golden State Warriors,B.J. Armstrong,30,4,0,59,3.7,11.6,0.32,0.0,0.6,0.0,3.7,11.0,0.33,3.1,4.3,0.71,2.4,1.8,4.3,3.7,2.4,0.0,4.3,3.7,10.4
1998,10,GSW,Golden State Warriors,Jeff Grayer,32,4,0,23,6.3,11.0,0.57,3.1,4.7,0.67,3.1,6.3,0.5,0.0,0.0,,0.0,6.3,6.3,1.6,3.1,0.0,3.1,11.0,15.7
