Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,1,2095,ATL,Atlanta Hawks,22.0,NBA,PF,20.0,0.0,215.0,5.2,12.2,0.42,0.0,0.5,0.0,5.2,11.7,0.44,2.3,2.3,1.0,2.8,5.9,8.7,1.2,0.5,1.7,2.0,4.9,12.7
2015,1,2095,ATL,Atlanta Hawks,23.0,NBA,PF,40.0,8.0,502.0,6.0,10.8,0.55,0.6,1.6,0.41,5.3,9.3,0.57,1.6,1.8,0.88,3.7,4.8,8.5,1.8,1.1,1.4,1.5,3.7,14.1
2016,1,2095,ATL,Atlanta Hawks,24.0,NBA,C,60.0,0.0,565.0,4.8,9.7,0.5,0.8,2.5,0.31,4.1,7.2,0.57,2.0,2.5,0.8,2.4,5.0,7.5,2.2,0.8,1.7,1.7,4.6,12.4
2017,1,2095,ATL,Atlanta Hawks,25.0,NBA,C,70.0,3.0,1237.0,4.9,9.8,0.5,1.3,3.2,0.42,3.6,6.6,0.55,1.4,1.9,0.77,2.2,4.8,7.0,2.8,0.9,1.2,1.6,2.8,12.7
2018,1,2095,ATL,Atlanta Hawks,26.0,NBA,C,53.0,7.0,1060.0,4.9,10.6,0.46,2.1,5.7,0.37,2.8,4.9,0.56,1.9,2.1,0.92,1.9,5.9,7.8,1.7,1.1,0.9,1.4,2.7,13.8
2019,31,2095,TOT,Total After Trade,27.0,NBA,PF,64.0,10.0,1306.0,4.0,10.0,0.4,2.5,7.1,0.35,1.5,2.9,0.53,1.9,2.3,0.82,1.6,5.2,6.7,2.1,0.6,1.0,1.3,3.6,12.4
2019,23,2095,PHI,Philadelphia 76Ers,27.0,NBA,PF,47.0,6.0,1041.0,3.8,9.6,0.39,2.4,6.9,0.34,1.4,2.7,0.52,2.2,2.7,0.82,1.8,5.2,6.9,2.1,0.6,0.9,1.5,3.9,12.1
2019,14,2095,LAL,Los Angeles Lakers,27.0,NBA,PF,17.0,4.0,265.0,4.9,11.3,0.43,2.9,7.7,0.37,2.0,3.5,0.58,1.0,1.1,0.88,0.8,5.2,6.0,1.9,0.5,1.5,0.7,2.4,13.6
2020,21,2095,OKC,Oklahoma City Thunder,28.0,NBA,C,47.0,2.0,572.0,4.8,11.9,0.41,3.4,9.0,0.38,1.4,2.9,0.5,1.1,1.4,0.82,1.0,5.8,6.8,2.5,0.6,0.8,1.1,3.7,14.2
2021,21,2095,OKC,Oklahoma City Thunder,29.0,NBA,C,19.0,0.0,335.0,6.2,14.6,0.43,4.2,10.9,0.39,2.0,3.8,0.54,1.5,1.7,0.88,1.1,5.6,6.7,1.3,0.6,0.6,1.3,2.9,18.2
