Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2006,18.0,DET,NBA,SF,3.0,39.0,20.3,0.85,0.3,0.4,9.0,3.1,6.1,13.4,0.0,3.7,25.4,19.2,,0.1,0.0,0.2,0.208,,1.1,-0.7,0.4,0.0
2007,19.0,DET,NBA,PF,8.0,124.0,20.6,0.6,0.091,0.424,14.4,21.1,17.7,4.1,2.2,8.1,18.7,18.5,,0.2,0.3,0.5,0.183,,-2.0,2.2,0.2,0.1
2008,20.0,DET,NBA,PF,62.0,764.0,17.5,0.584,0.0,0.333,13.5,23.2,18.4,5.9,1.7,8.5,17.1,14.1,,1.1,1.9,3.0,0.19,,-2.4,3.7,1.3,0.6
2009,21.0,DET,NBA,PF,62.0,911.0,13.5,0.608,0.0,0.215,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,,1.4,1.3,2.7,0.142,,-3.0,1.6,-1.4,0.1
2010,22.0,TOR,NBA,PF,82.0,1453.0,16.7,0.639,0.012,0.446,12.9,19.1,16.1,5.0,1.6,3.5,13.6,14.5,,3.4,1.1,4.5,0.15,,-0.6,0.0,-0.6,0.5
2011,23.0,TOR,NBA,PF,72.0,1853.0,17.6,0.608,0.002,0.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,,4.4,1.2,5.6,0.146,,0.3,0.0,0.3,1.1
2012,24.0,TOR,NBA,PF,64.0,1553.0,14.4,0.6,0.015,0.247,11.4,19.4,15.4,8.7,1.1,3.6,20.0,14.3,,1.9,2.0,4.0,0.122,,-1.4,0.9,-0.5,0.6
2013,25.0,TOR,NBA,PF,81.0,2325.0,17.3,0.591,0.021,0.309,11.4,20.0,15.6,8.7,1.9,3.8,14.5,16.1,,4.4,2.9,7.3,0.151,,0.0,1.0,1.0,1.8
2014,26.0,TOR,NBA,PF,77.0,2214.0,15.4,0.592,0.108,0.234,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,,3.2,3.1,6.3,0.136,,-0.4,1.1,0.7,1.5
2015,27.0,TOR,NBA,PF,75.0,1979.0,15.4,0.603,0.089,0.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,,3.5,1.6,5.1,0.124,,0.0,-0.1,-0.1,0.9
2016,28.0,BOS,NBA,PF,79.0,1800.0,16.0,0.602,0.101,0.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,,3.0,2.9,5.9,0.158,,-0.4,1.6,1.2,1.4
2017,29.0,BOS,NBA,PF,80.0,1608.0,15.0,0.628,0.178,0.27,8.3,17.0,12.7,13.0,1.6,3.2,15.7,13.6,,2.9,2.1,5.0,0.149,,-0.7,1.3,0.6,1.1
2018,30.0,PHI,NBA,C,74.0,1171.0,14.9,0.575,0.123,0.327,11.8,18.3,15.2,13.9,1.8,3.1,15.6,12.8,,2.1,2.0,4.1,0.169,,-1.2,2.2,1.0,0.9
2019,31.0,PHI,NBA,C,51.0,529.0,13.1,0.574,0.255,0.261,9.7,19.5,14.7,16.0,1.4,1.9,20.5,17.4,,0.4,0.7,1.1,0.098,,-2.9,0.6,-2.3,0.0
