Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,25,409,POR,Portland Trail Blazers,2,Mark Bryant,PF,6-9,245,1965-04-25,US,1,Seton Hall
1990,25,604,POR,Portland Trail Blazers,42,Wayne Cooper,C,6-10,220,1956-11-16,US,11,New Orleans
1990,25,788,POR,Portland Trail Blazers,22,Clyde Drexler,SG,6-7,210,1962-06-22,US,6,Houston
1990,25,793,POR,Portland Trail Blazers,0,Kevin Duckworth,C,7-0,275,1964-04-01,US,3,Eastern Illinois University
1990,25,1388,POR,Portland Trail Blazers,23,Byron Irvin,SG,6-5,190,1966-12-02,US,R,"Arkansas, Missouri"
1990,25,1522,POR,Portland Trail Blazers,33,Nate Johnston,PF,6-8,210,1966-12-18,US,R,University of Tampa
1990,25,1602,POR,Portland Trail Blazers,25,Jerome Kersey,SF,6-7,215,1962-06-26,US,5,Longwood University
1990,25,2302,POR,Portland Trail Blazers,44,Drazen Petrovic,SG,6-5,195,1964-10-22,HR,R,
1990,25,2348,POR,Portland Trail Blazers,30,Terry Porter,PG,6-3,195,1963-04-08,US,4,University of Wisconsin-Stevens Point
1990,25,2430,POR,Portland Trail Blazers,50,Robert Reid,SF,6-8,205,1955-08-30,US,11,St. Mary's University
1990,25,2477,POR,Portland Trail Blazers,3,Clifford Robinson,PF,6-10,225,1966-12-16,US,R,UConn
1990,25,3138,POR,Portland Trail Blazers,52,Buck Williams,PF,6-8,215,1960-03-08,US,8,Maryland
1990,25,3263,POR,Portland Trail Blazers,21,Danny Young,PG,6-3,175,1962-07-26,US,5,Wake Forest
