PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
David Robinson,25,82,81,3095,11.9,21.5,0.552,0.0,0.1,0.14300000000000002,11.8,21.4,0.5539999999999999,9.3,12.2,0.762,5.3,11.5,16.7,3.3,2.0,5.0,4.2,4.2,33.1,,119,96
Sean Elliott,22,82,82,3044,7.6,15.6,0.49,0.3,1.0,0.313,7.3,14.6,0.502,5.2,6.4,0.8079999999999999,2.3,5.0,7.3,3.8,1.1,0.5,2.4,3.0,20.8,,115,107
Willie Anderson,24,75,75,2592,8.5,18.6,0.457,0.1,0.7,0.2,8.4,18.0,0.467,3.2,4.0,0.7979999999999999,1.3,5.3,6.6,6.7,1.5,0.9,3.1,4.2,20.3,,103,105
Terry Cummings,29,67,62,2195,11.2,23.1,0.484,0.2,0.7,0.212,11.0,22.3,0.493,3.6,5.3,0.6829999999999999,4.3,7.3,11.6,3.5,1.4,0.7,2.9,5.0,26.1,,107,104
Rod Strickland,24,58,56,2076,7.4,15.3,0.48200000000000004,0.3,0.8,0.33299999999999996,7.1,14.5,0.49,3.8,4.9,0.763,1.3,3.8,5.1,10.9,2.7,0.3,3.7,2.9,18.8,,110,104
Paul Pressey,32,70,18,1683,5.8,12.3,0.47200000000000003,0.5,1.6,0.281,5.4,10.7,0.501,3.2,3.8,0.8270000000000001,1.4,3.6,5.1,7.8,1.8,0.9,3.8,5.0,15.3,,105,106
Sidney Green,30,66,7,1099,7.8,17.0,0.461,0.0,0.1,0.0,7.8,16.9,0.465,3.9,4.7,0.848,4.3,9.5,13.9,2.3,1.4,0.6,3.9,7.6,19.6,,100,102
Dave Greenwood,33,63,11,1018,4.1,8.1,0.503,0.0,0.1,0.0,4.1,8.0,0.509,3.3,4.5,0.7340000000000001,2.9,7.7,10.6,2.5,1.4,1.2,3.4,8.2,11.4,,100,103
Avery Johnson,25,47,10,742,6.6,13.7,0.483,0.1,0.3,0.2,6.6,13.4,0.49,2.5,3.6,0.691,0.9,2.8,3.7,10.0,2.2,0.1,3.1,2.6,15.8,,108,106
David Wingate,27,25,0,563,4.6,11.9,0.384,0.1,0.8,0.111,4.5,11.2,0.40299999999999997,2.5,3.5,0.7070000000000001,2.1,4.4,6.5,4.0,1.6,0.4,3.6,5.7,11.8,,87,106
Sean Higgins,22,50,0,464,10.2,22.2,0.45799999999999996,0.3,2.0,0.158,9.9,20.3,0.48700000000000004,2.9,3.5,0.848,1.9,4.7,6.6,3.7,0.8,0.1,5.1,5.6,23.6,,92,108
Dwayne Schintzius,22,42,7,398,8.3,19.0,0.439,0.0,0.2,0.0,8.3,18.7,0.444,2.7,4.9,0.55,3.4,11.4,14.8,2.1,0.2,3.5,4.2,7.8,19.3,,89,101
Reggie Williams,26,22,0,354,8.4,17.5,0.48,1.9,3.6,0.5379999999999999,6.5,13.9,0.465,4.8,5.6,0.8540000000000001,2.3,5.8,8.1,6.3,2.8,1.5,5.0,8.8,23.5,,108,101
Tony Massenburg,23,35,0,161,8.2,18.1,0.45,0.0,0.0,,8.2,18.1,0.45,8.5,13.6,0.622,7.0,10.6,17.5,1.2,1.2,2.7,3.9,7.9,24.8,,104,100
Byron Dinkins,23,10,0,144,4.4,11.2,0.39399999999999996,0.0,0.0,,4.4,11.2,0.39399999999999996,2.7,3.0,0.889,0.0,3.7,3.7,6.4,0.7,0.0,4.4,4.1,11.5,,85,109
Pete Myers,27,8,1,103,4.7,10.9,0.435,0.0,0.5,0.0,4.7,10.4,0.455,4.3,5.2,0.818,0.9,7.6,8.5,6.6,1.4,1.4,6.6,6.6,13.7,,84,103
Clifford Lett,25,7,0,99,6.9,14.3,0.483,0.0,0.5,0.0,6.9,13.8,0.5,3.0,4.4,0.667,0.5,3.0,3.4,3.4,1.0,0.5,3.9,4.4,16.7,,92,108
