Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1983,12,IND,Indiana Pacers,52,Brad Branson,PF,6-10,220,1958-09-24,US,1,SMU
1983,12,IND,Indiana Pacers,11,Marty Byrnes,SF,6-7,215,1956-04-30,US,3,Syracuse
1983,12,IND,Indiana Pacers,12,Butch Carter,SG,6-5,180,1958-06-11,US,2,Indiana
1983,12,IND,Indiana Pacers,44,John Duren,PG,6-3,195,1958-10-30,US,2,Georgetown
1983,12,IND,Indiana Pacers,45,Clemon Johnson,C,6-10,240,1956-09-12,US,4,Florida A&M
1983,12,IND,Indiana Pacers,24,George Johnson,SF,6-7,210,1956-12-08,US,4,St. John's
1983,12,IND,Indiana Pacers,33,Clark Kellogg,PF,6-7,225,1961-07-02,US,R,Ohio State
1983,12,IND,Indiana Pacers,25,Billy Knight,SG,6-6,195,1952-06-09,US,8,Pitt
1983,12,IND,Indiana Pacers,35,Guy Morgan,SG,6-8,205,1960-08-23,US,R,Wake Forest
1983,12,IND,Indiana Pacers,40,Russ Schoene,PF,6-10,210,1960-04-16,US,R,Chattanooga
1983,12,IND,Indiana Pacers,14,Jerry Sichting,PG,6-1,168,1956-11-29,US,2,Purdue
1983,12,IND,Indiana Pacers,21,Jose Slaughter,SG,6-5,205,1960-09-09,US,R,University of Portland
1983,12,IND,Indiana Pacers,32,Herb Williams,C,6-10,242,1958-02-16,US,1,Ohio State
