PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jack Sikma,32.0,82,82.0,2923,514,1058,0.486,3,14,0.214,511,1044,0.489,0.48700000000000004,321,348,0.922,195,514,709,279,93,80,157,316,1352
Terry Cummings,26.0,76,76.0,2629,675,1392,0.485,1,3,0.33299999999999996,674,1389,0.485,0.485,270,406,0.665,184,369,553,181,78,46,170,274,1621
Paul Pressey,29.0,75,75.0,2484,345,702,0.491,8,39,0.205,337,663,0.508,0.49700000000000005,285,357,0.7979999999999999,130,245,375,523,112,34,198,233,983
Randy Breuer,27.0,81,73.0,2258,390,788,0.495,0,0,,390,788,0.495,0.495,188,286,0.657,191,360,551,103,46,107,107,198,968
John Lucas,34.0,81,22.0,1766,281,631,0.445,51,151,0.33799999999999997,230,480,0.479,0.486,130,162,0.802,29,130,159,392,88,3,125,102,743
Sidney Moncrief,30.0,56,51.0,1428,217,444,0.489,5,31,0.161,212,413,0.513,0.494,164,196,0.8370000000000001,58,122,180,204,41,14,86,109,603
Jerry Reynolds,25.0,62,21.0,1161,188,419,0.449,3,7,0.429,185,412,0.449,0.452,119,154,0.773,70,90,160,104,74,32,104,97,498
Larry Krystkowiak,23.0,50,7.0,1050,128,266,0.48100000000000004,0,3,0.0,128,263,0.48700000000000004,0.48100000000000004,103,127,0.8109999999999999,88,143,231,50,18,8,57,137,359
Craig Hodges,27.0,43,0.0,983,155,345,0.449,55,118,0.466,100,227,0.441,0.529,32,39,0.821,12,34,46,109,30,0,49,80,397
Ricky Pierce,28.0,37,0.0,965,248,486,0.51,3,14,0.214,245,472,0.519,0.513,107,122,0.877,30,53,83,73,21,7,57,94,606
Paul Mokeski,31.0,60,0.0,848,100,210,0.47600000000000003,0,4,0.0,100,206,0.485,0.47600000000000003,51,72,0.708,70,151,221,22,27,27,49,194,251
Pace Mannion,27.0,35,1.0,477,48,118,0.40700000000000003,2,12,0.16699999999999998,46,106,0.434,0.415,25,37,0.6759999999999999,17,34,51,55,13,7,24,53,123
John Stroeder,29.0,41,0.0,271,29,79,0.36700000000000005,0,2,0.0,29,77,0.377,0.36700000000000005,20,30,0.667,24,47,71,20,3,12,24,48,78
Jay Humphries,25.0,18,0.0,252,20,54,0.37,0,2,0.0,20,52,0.385,0.37,9,14,0.643,5,18,23,41,20,1,19,23,49
Conner Henry,24.0,14,2.0,145,13,41,0.317,2,6,0.33299999999999996,11,35,0.314,0.341,4,7,0.5710000000000001,5,14,19,29,4,1,14,11,32
Rickie Winslow,23.0,7,0.0,45,3,13,0.231,0,1,0.0,3,12,0.25,0.231,1,2,0.5,3,4,7,2,1,0,4,9,7
Charles Davis,29.0,5,0.0,39,6,18,0.33299999999999996,0,2,0.0,6,16,0.375,0.33299999999999996,0,0,,1,2,3,3,2,1,5,4,12
Dave Hoppen,23.0,3,0.0,35,4,11,0.364,0,0,,4,11,0.364,0.364,3,3,1.0,4,3,7,2,0,0,2,3,11
Andre Moore,23.0,3,0.0,16,2,3,0.667,0,0,,2,3,0.667,0.667,0,2,0.0,1,1,2,1,0,0,1,2,4
Dudley Bradley,30.0,2,0.0,5,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,1,0,0,0,2,0
Team Totals,,82,,19780,3366,7079,0.475,133,410,0.324,3233,6669,0.485,0.485,1832,2364,0.775,1117,2335,3452,2194,671,380,1275,1989,8697
