PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Isiah Thomas,26.0,81,81.0,2927,621,1341,0.46299999999999997,30,97,0.309,591,1244,0.475,0.474,305,394,0.774,64,214,278,678,141,17,273,217,1577
Bill Laimbeer,30.0,82,82.0,2897,455,923,0.493,13,39,0.33299999999999996,442,884,0.5,0.5,187,214,0.8740000000000001,165,667,832,199,66,78,136,284,1110
Joe Dumars,24.0,82,82.0,2732,453,960,0.47200000000000003,4,19,0.21100000000000002,449,941,0.47700000000000004,0.474,251,308,0.815,63,137,200,387,87,15,172,155,1161
Dennis Rodman,26.0,82,32.0,2147,398,709,0.561,5,17,0.294,393,692,0.568,0.565,152,284,0.535,318,397,715,110,75,45,156,273,953
Adrian Dantley,32.0,69,50.0,2144,444,863,0.514,0,2,0.0,444,861,0.516,0.514,492,572,0.86,84,143,227,171,39,10,135,144,1380
John Salley,23.0,82,16.0,2003,258,456,0.5660000000000001,0,0,,258,456,0.5660000000000001,0.5660000000000001,185,261,0.7090000000000001,166,236,402,113,53,137,120,294,701
Rick Mahorn,29.0,67,64.0,1963,276,481,0.574,1,2,0.5,275,479,0.574,0.575,164,217,0.7559999999999999,159,406,565,60,43,42,119,262,717
Vinnie Johnson,31.0,82,1.0,1935,425,959,0.44299999999999995,5,24,0.20800000000000002,420,935,0.449,0.446,147,217,0.677,90,141,231,267,58,18,152,164,1002
James Edwards,32.0,26,2.0,328,48,101,0.475,0,0,,48,101,0.475,0.475,45,61,0.738,22,55,77,5,2,5,22,57,141
Ralph Lewis,24.0,50,0.0,310,27,87,0.31,0,1,0.0,27,86,0.314,0.31,29,48,0.604,17,34,51,14,13,4,19,36,83
William Bedford,24.0,38,0.0,298,44,101,0.436,0,0,,44,101,0.436,0.436,13,23,0.565,27,38,65,4,8,17,19,47,101
Chuck Nevitt,28.0,17,0.0,63,7,21,0.33299999999999996,0,0,,7,21,0.33299999999999996,0.33299999999999996,3,6,0.5,4,14,18,0,1,5,2,12,17
Ron Moore,26.0,9,0.0,25,4,13,0.308,0,0,,4,13,0.308,0.308,2,4,0.5,2,0,2,1,2,0,3,8,10
Darryl Dawkins,31.0,2,0.0,7,1,2,0.5,0,0,,1,2,0.5,0.5,2,3,0.667,0,0,0,1,0,1,3,4,4
Walker Russell,27.0,1,0.0,1,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,,82,,19780,3461,7018,0.493,58,202,0.287,3403,6816,0.499,0.49700000000000005,1977,2612,0.757,1181,2482,3663,2011,588,394,1348,1957,8957
