PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Draymond Green,25.0,81,81.0,2808,401,819,0.49,100,258,0.38799999999999996,301,561,0.537,0.551,229,329,0.696,134,635,769,598,119,113,259,240,1131
Stephen Curry,27.0,79,79.0,2700,805,1598,0.504,402,886,0.45399999999999996,403,712,0.5660000000000001,0.63,363,400,0.9079999999999999,68,362,430,527,169,15,262,161,2375
Klay Thompson,25.0,80,80.0,2666,651,1386,0.47,276,650,0.425,375,736,0.51,0.569,193,221,0.873,35,271,306,166,60,49,138,152,1771
Harrison Barnes,23.0,66,59.0,2042,295,633,0.466,82,214,0.38299999999999995,213,419,0.508,0.531,102,134,0.7609999999999999,77,248,325,117,41,10,57,136,774
Andre Iguodala,32.0,65,1.0,1732,176,368,0.478,54,154,0.35100000000000003,122,214,0.57,0.552,51,83,0.614,52,211,263,219,73,19,79,102,457
Shaun Livingston,30.0,78,3.0,1520,203,379,0.536,2,12,0.16699999999999998,201,367,0.5479999999999999,0.5379999999999999,80,93,0.86,42,127,169,237,57,27,78,140,488
Andrew Bogut,31.0,70,66.0,1451,175,279,0.627,1,1,1.0,174,278,0.626,0.629,24,50,0.48,121,371,492,162,33,114,83,221,375
Leandro Barbosa,33.0,68,0.0,1079,171,370,0.462,39,110,0.355,132,260,0.508,0.515,52,62,0.8390000000000001,28,89,117,82,44,10,53,107,433
Brandon Rush,30.0,72,25.0,1055,111,260,0.42700000000000005,65,157,0.414,46,103,0.447,0.552,18,28,0.643,21,160,181,57,20,23,33,57,305
Marreese Speights,28.0,72,0.0,832,197,456,0.43200000000000005,24,62,0.387,173,394,0.439,0.45799999999999996,94,114,0.825,77,162,239,61,19,34,66,117,512
Festus Ezeli,26.0,46,13.0,770,125,228,0.5479999999999999,0,0,,125,228,0.5479999999999999,0.5479999999999999,70,132,0.53,91,166,257,32,18,50,38,94,320
Ian Clark,24.0,66,1.0,578,89,202,0.441,30,84,0.35700000000000004,59,118,0.5,0.515,28,34,0.8240000000000001,13,55,68,64,17,13,43,58,236
James Michael McAdoo,23.0,41,1.0,262,45,84,0.536,1,2,0.5,44,82,0.537,0.542,26,49,0.531,30,28,58,17,10,8,16,39,117
Anderson Varejão,33.0,22,0.0,186,21,48,0.43799999999999994,0,0,,21,48,0.43799999999999994,0.43799999999999994,16,29,0.552,13,37,50,15,5,5,6,35,58
Jason Thompson,29.0,28,1.0,179,20,42,0.47600000000000003,0,0,,20,42,0.47600000000000003,0.47600000000000003,20,32,0.625,10,44,54,19,4,8,7,40,60
Kevon Looney,19.0,5,0.0,21,4,7,0.5710000000000001,1,2,0.5,3,5,0.6,0.643,0,0,,4,6,10,0,0,0,1,2,9
Team Totals,,82,,19880,3489,7159,0.48700000000000004,1077,2592,0.41600000000000004,2412,4567,0.528,0.563,1366,1790,0.763,816,2972,3788,2373,689,498,1245,1701,9421
