Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,26,394,SAC,Sacramento Kings,23.0,NBA,PG,56.0,0.0,535.0,5.2,11.4,0.46,0.0,0.4,0.0,5.2,11.0,0.47,2.6,3.9,0.66,1.7,2.9,4.6,4.0,2.4,0.8,2.8,4.6,12.9
1993,26,394,SAC,Sacramento Kings,24.0,NBA,PG,75.0,34.0,1726.0,4.7,10.1,0.46,0.0,0.1,0.33,4.7,10.0,0.46,2.4,3.3,0.73,1.6,2.9,4.4,4.1,2.3,0.7,2.5,4.3,11.8
1994,26,394,SAC,Sacramento Kings,25.0,NBA,PG,61.0,2.0,1041.0,3.8,8.7,0.44,0.0,0.1,0.0,3.8,8.5,0.44,1.8,3.0,0.61,1.4,2.5,3.9,4.6,2.2,0.5,2.6,4.6,9.4
1995,26,394,SAC,Sacramento Kings,26.0,NBA,PG,67.0,2.0,1086.0,4.1,9.5,0.43,0.5,1.6,0.3,3.6,8.0,0.46,1.8,2.7,0.67,0.8,2.8,3.6,4.4,3.3,0.6,2.6,5.1,10.5
1996,5,394,CHI,Charlotte Bobcats,27.0,NBA,PG,68.0,0.0,671.0,4.2,10.3,0.41,0.1,0.6,0.09,4.1,9.7,0.42,1.5,2.5,0.61,0.9,2.6,3.5,3.9,3.1,0.6,1.7,4.7,9.9
1997,5,394,CHI,Charlotte Bobcats,28.0,NBA,PG,72.0,3.0,1057.0,4.8,11.3,0.42,0.1,0.7,0.18,4.6,10.6,0.44,1.9,2.9,0.68,1.2,2.6,3.8,4.5,2.8,0.6,2.0,4.0,11.6
1998,5,394,CHI,Charlotte Bobcats,29.0,NBA,PG,71.0,6.0,1147.0,3.6,9.5,0.38,0.0,0.2,0.0,3.6,9.3,0.39,1.8,2.4,0.72,1.1,1.9,3.0,4.7,2.2,0.4,2.0,3.7,9.0
1999,5,394,CHI,Charlotte Bobcats,30.0,NBA,PG,39.0,32.0,1139.0,4.2,10.1,0.41,0.0,0.3,0.0,4.2,9.8,0.43,2.5,3.3,0.76,0.9,3.3,4.2,4.7,2.1,0.3,2.5,2.9,10.8
2001,2,394,BOS,Boston Celtics,32.0,NBA,PG,54.0,35.0,1238.0,2.9,6.9,0.42,0.0,0.1,0.0,2.9,6.8,0.43,0.7,1.2,0.57,0.7,2.2,2.9,4.5,1.8,0.3,1.6,3.8,6.5
2002,2,394,BOS,Boston Celtics,33.0,NBA,PG,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0
2003,24,394,PHO,Phoenix Suns,34.0,NBA,PG,32.0,0.0,262.0,2.2,5.9,0.37,0.0,0.0,,2.2,5.9,0.37,1.2,1.6,0.75,0.4,3.2,3.6,4.8,2.3,0.3,2.3,4.9,5.6
