Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,8,863,DEN,Denver Nuggets,Alex English,31,14,14,38.3,11.6,21.7,0.54,0.0,0.1,0.0,11.6,21.6,0.54,0.54,6.9,7.8,0.89,2.6,4.0,6.6,4.5,1.2,0.4,2.1,2.9,30.2
1985,8,2115,DEN,Denver Nuggets,Calvin Natt,28,15,15,33.9,8.7,15.9,0.55,0.0,0.0,,8.7,15.9,0.55,0.55,4.8,5.9,0.81,2.1,4.5,6.6,3.8,0.5,0.3,2.1,2.3,22.3
1985,8,1740,DEN,Denver Nuggets,Fat Lever,24,11,8,31.1,4.5,11.1,0.4,0.0,0.2,0.0,4.5,10.9,0.41,0.4,4.4,5.7,0.76,2.1,4.4,6.5,8.5,2.4,0.2,3.1,3.0,13.3
1985,8,804,DEN,Denver Nuggets,T.R. Dunn,29,15,15,24.7,1.8,4.3,0.42,0.0,0.0,,1.8,4.3,0.42,0.42,0.9,1.3,0.74,1.8,2.2,4.0,2.3,1.6,0.2,0.7,3.0,4.5
1985,8,2923,DEN,Denver Nuggets,Elston Turner,25,15,4,23.9,3.3,6.8,0.49,0.1,0.1,1.0,3.2,6.7,0.48,0.5,0.8,1.3,0.63,2.0,2.9,4.9,3.1,1.1,0.1,1.7,2.8,7.6
1985,8,1388,DEN,Denver Nuggets,Dan Issel,36,15,4,21.7,4.9,10.6,0.46,0.1,0.1,1.0,4.8,10.5,0.46,0.46,2.6,3.2,0.81,0.9,2.7,3.6,1.8,0.8,0.3,0.9,2.4,12.4
1985,8,604,DEN,Denver Nuggets,Wayne Cooper,28,15,12,21.4,4.5,9.5,0.47,0.0,0.0,,4.5,9.5,0.47,0.47,2.0,2.7,0.75,2.3,3.9,6.2,1.3,0.5,2.4,1.3,3.5,10.9
1985,8,1177,DEN,Denver Nuggets,Bill Hanzlik,27,15,0,20.7,3.0,6.1,0.49,0.0,0.1,0.0,3.0,6.1,0.5,0.49,2.0,2.7,0.73,1.6,1.5,3.1,2.2,0.9,0.4,1.5,3.8,8.0
1985,8,879,DEN,Denver Nuggets,Mike Evans,29,15,0,18.7,4.1,9.5,0.43,1.1,3.4,0.33,3.0,6.1,0.49,0.49,0.9,1.1,0.82,0.2,1.9,2.1,3.1,0.9,0.2,2.4,2.6,10.3
1985,8,2568,DEN,Denver Nuggets,Danny Schayes,25,9,0,13.1,1.2,2.9,0.42,0.0,0.0,,1.2,2.9,0.42,0.42,1.6,2.2,0.7,0.9,2.4,3.3,1.3,0.3,0.4,0.6,2.4,4.0
1985,8,3098,DEN,Denver Nuggets,Willie White,22,10,3,12.3,2.7,5.7,0.47,0.2,0.3,0.67,2.5,5.4,0.46,0.49,0.7,1.2,0.58,0.9,0.8,1.7,1.7,0.5,0.0,1.6,0.6,6.3
1985,8,1646,DEN,Denver Nuggets,Joe Kopicki,24,7,0,4.6,0.9,2.3,0.38,0.0,0.0,,0.9,2.3,0.38,0.38,1.3,2.4,0.53,0.3,1.6,1.9,0.4,0.1,0.1,0.1,0.7,3.0
