Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,21.0,NBA,C,3.0,3.0,126.0,23.0,45.0,0.51,0.0,0.0,,23.0,45.0,0.51,0.51,16.0,34.0,0.47,17.0,23.0,40.0,7.0,2.0,9.0,10.0,13.0,62.0
1995,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,22.0,NBA,C,21.0,21.0,805.0,195.0,338.0,0.58,0.0,0.0,,195.0,338.0,0.58,0.58,149.0,261.0,0.57,95.0,155.0,250.0,70.0,18.0,40.0,73.0,84.0,539.0
1996,22,2182,ORL,Orlando Magic,Shaquille O'Neal,1972-03-06,23.0,NBA,C,12.0,12.0,459.0,131.0,216.0,0.61,0.0,0.0,,131.0,216.0,0.61,0.61,48.0,122.0,0.39,49.0,71.0,120.0,55.0,9.0,15.0,44.0,40.0,310.0
1997,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,24.0,NBA,C,9.0,9.0,326.0,89.0,173.0,0.51,0.0,0.0,,89.0,173.0,0.51,0.51,64.0,105.0,0.61,38.0,57.0,95.0,29.0,5.0,17.0,22.0,37.0,242.0
1998,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,25.0,NBA,C,13.0,13.0,501.0,158.0,258.0,0.61,0.0,0.0,,158.0,258.0,0.61,0.61,80.0,159.0,0.5,48.0,84.0,132.0,38.0,7.0,34.0,43.0,41.0,396.0
1999,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,26.0,NBA,C,8.0,8.0,315.0,79.0,155.0,0.51,0.0,0.0,,79.0,155.0,0.51,0.51,55.0,118.0,0.47,44.0,49.0,93.0,18.0,7.0,23.0,18.0,29.0,213.0
2000,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,27.0,NBA,C,23.0,23.0,1000.0,286.0,505.0,0.57,0.0,0.0,,286.0,505.0,0.57,0.57,135.0,296.0,0.46,119.0,236.0,355.0,71.0,13.0,55.0,56.0,67.0,707.0
2001,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,28.0,NBA,C,16.0,16.0,676.0,191.0,344.0,0.56,0.0,0.0,,191.0,344.0,0.56,0.56,105.0,200.0,0.52,91.0,156.0,247.0,51.0,7.0,38.0,57.0,55.0,487.0
2002,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,29.0,NBA,C,19.0,19.0,776.0,203.0,384.0,0.53,0.0,0.0,,203.0,384.0,0.53,0.53,135.0,208.0,0.65,67.0,172.0,239.0,54.0,10.0,48.0,62.0,62.0,541.0
2003,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,30.0,NBA,C,12.0,12.0,481.0,121.0,226.0,0.54,0.0,0.0,,121.0,226.0,0.54,0.54,82.0,132.0,0.62,63.0,115.0,178.0,44.0,7.0,34.0,35.0,34.0,324.0
2004,14,2182,LAL,Los Angeles Lakers,Shaquille O'Neal,1972-03-06,31.0,NBA,C,22.0,22.0,917.0,182.0,307.0,0.59,0.0,0.0,,182.0,307.0,0.59,0.59,109.0,254.0,0.43,91.0,200.0,291.0,55.0,7.0,61.0,55.0,90.0,473.0
2005,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,32.0,NBA,C,13.0,13.0,431.0,101.0,181.0,0.56,0.0,0.0,,101.0,181.0,0.56,0.56,50.0,106.0,0.47,19.0,83.0,102.0,25.0,5.0,19.0,42.0,52.0,252.0
2006,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,33.0,NBA,C,23.0,23.0,759.0,178.0,291.0,0.61,0.0,0.0,,178.0,291.0,0.61,0.61,68.0,182.0,0.37,75.0,150.0,225.0,39.0,11.0,34.0,85.0,84.0,424.0
2007,16,2182,MIA,Miami Heat,Shaquille O'Neal,1972-03-06,34.0,NBA,C,4.0,4.0,121.0,33.0,59.0,0.56,0.0,0.0,,33.0,59.0,0.56,0.56,9.0,27.0,0.33,16.0,18.0,34.0,5.0,1.0,6.0,14.0,15.0,75.0
2008,24,2182,PHO,Phoenix Suns,Shaquille O'Neal,1972-03-06,35.0,NBA,C,5.0,5.0,150.0,22.0,50.0,0.44,0.0,0.0,,22.0,50.0,0.44,0.44,32.0,64.0,0.5,13.0,33.0,46.0,5.0,5.0,13.0,9.0,21.0,76.0
2010,6,2182,CLE,Cleveland Cavaliers,Shaquille O'Neal,1972-03-06,37.0,NBA,C,11.0,11.0,243.0,48.0,93.0,0.52,0.0,0.0,,48.0,93.0,0.52,0.52,31.0,47.0,0.66,21.0,40.0,61.0,15.0,2.0,13.0,24.0,41.0,127.0
2011,2,2182,BOS,Boston Celtics,Shaquille O'Neal,1972-03-06,38.0,NBA,C,2.0,0.0,12.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
