Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1981,24.0,NJN,NBA,PF,60.0,950.0,17.6,0.578,0.011,0.611,10.7,20.8,15.6,6.7,1.7,4.8,18.2,23.0,,0.9,1.4,2.3,0.116,,-1.5,1.2,-0.3,0.4
1982,25.0,DET,NBA,PF,48.0,802.0,17.5,0.594,0.008,0.498,9.3,19.3,14.1,6.9,1.6,6.3,17.3,18.6,,1.1,1.3,2.4,0.143,,-1.1,2.7,1.6,0.7
1983,26.0,TOT,NBA,PF,77.0,1658.0,13.9,0.56,0.019,0.597,8.7,19.9,14.3,6.9,1.2,3.5,19.4,17.7,,1.4,2.0,3.4,0.098,,-1.9,0.7,-1.3,0.3
1983,26.0,DET,NBA,PF,49.0,1036.0,13.5,0.553,0.02,0.585,7.9,19.6,13.6,8.6,1.2,3.9,21.8,17.6,,0.4,1.3,1.7,0.079,,-2.3,1.2,-1.0,0.3
1983,26.0,SAS,NBA,PF,28.0,622.0,14.7,0.57,0.016,0.616,10.2,20.5,15.5,4.1,1.0,2.7,15.5,17.8,,1.0,0.7,1.7,0.129,,-1.4,-0.3,-1.7,0.1
1984,27.0,SAS,NBA,PF,81.0,1770.0,14.9,0.55,0.03,0.376,8.8,18.1,13.5,6.0,1.6,3.1,14.3,19.2,,1.7,1.7,3.4,0.093,,-1.4,0.4,-1.1,0.4
1985,28.0,TOT,NBA,PF,44.0,769.0,11.7,0.528,0.015,0.404,7.2,17.1,12.2,5.0,1.2,2.1,15.9,20.1,,0.1,0.8,0.9,0.057,,-3.1,-0.3,-3.4,-0.3
1985,28.0,SAS,NBA,PF,18.0,322.0,11.5,0.569,0.011,0.56,5.8,15.7,10.9,7.0,1.3,3.1,19.8,17.6,,0.1,0.3,0.5,0.072,,-2.7,0.6,-2.1,0.0
1985,28.0,CLE,NBA,PF,26.0,447.0,11.8,0.506,0.016,0.326,8.2,18.2,13.2,3.6,1.2,1.4,13.6,21.9,,0.0,0.5,0.4,0.046,,-3.4,-1.0,-4.4,-0.3
1986,29.0,CLE,NBA,PF,53.0,1011.0,15.8,0.572,0.062,0.481,7.8,14.8,11.3,6.4,1.4,2.1,12.5,20.7,,1.6,1.0,2.6,0.122,,0.0,0.5,0.5,0.6
