Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1998,11,165,HOU,Houston Rockets,4,Charles Barkley,PF,6-6,252,1963-02-20,US,13,Auburn
1998,11,419,HOU,Houston Rockets,50,Matt Bullard,SF,6-10,215,1967-06-05,US,6,"Colorado, Iowa"
1998,11,687,HOU,Houston Rockets,15,Emanual Davis,PG,6-4,195,1968-08-27,US,1,Delaware State University
1998,11,788,HOU,Houston Rockets,22,Clyde Drexler,SG,6-7,210,1962-06-22,US,14,Houston
1998,11,844,HOU,Houston Rockets,17,Mario Elie,SF,6-5,210,1963-11-26,US,7,American International College
1998,11,1201,HOU,Houston Rockets,32,Othella Harrington,PF,6-9,235,1974-01-31,US,1,Georgetown
1998,11,1487,HOU,Houston Rockets,8,Eddie Johnson,SF,6-7,215,1959-05-01,US,15,Illinois
1998,11,1534,HOU,Houston Rockets,27,Charles Jones,PF,6-9,215,1957-04-03,US,14,Albany State University
1998,11,1828,HOU,Houston Rockets,12,Matt Maloney,PG,6-3,192,1971-12-06,US,1,"Vanderbilt, Penn"
1998,11,2204,HOU,Houston Rockets,34,Hakeem Olajuwon,C,7-0,255,1963-01-21,NG,13,Houston
1998,11,2366,HOU,Houston Rockets,20,Brent Price,PG,6-1,165,1968-12-09,US,4,"South Carolina, Oklahoma"
1998,11,2440,HOU,Houston Rockets,1,Rodrick Rhodes,SF,6-6,225,1973-09-24,US,R,"Kentucky, USC"
1998,11,2751,HOU,Houston Rockets,41,Joe Stephens,SF,6-7,210,1973-01-28,US,1,"Colorado, Little Rock"
1998,11,3198,HOU,Houston Rockets,42,Kevin Willis,PF,7-0,220,1962-09-06,US,12,Michigan State
