PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Patrick Ewing,32.0,79,79.0,2920,730,1452,0.503,6,21,0.28600000000000003,724,1431,0.506,0.505,420,560,0.75,157,710,867,212,68,159,256,272,1886
John Starks,29.0,80,78.0,2725,419,1062,0.395,217,611,0.355,202,451,0.44799999999999995,0.49700000000000005,168,228,0.737,34,185,219,411,92,4,160,257,1223
Derek Harper,33.0,80,80.0,2716,337,756,0.446,106,292,0.363,231,464,0.498,0.516,139,192,0.7240000000000001,31,163,194,458,79,10,151,219,919
Anthony Mason,28.0,77,11.0,2496,287,507,0.5660000000000001,0,1,0.0,287,506,0.5670000000000001,0.5660000000000001,191,298,0.6409999999999999,182,468,650,240,69,21,123,253,765
Charles Smith,29.0,76,58.0,2150,352,747,0.47100000000000003,7,31,0.226,345,716,0.48200000000000004,0.47600000000000003,255,322,0.792,144,180,324,120,49,95,147,286,966
Hubert Davis,24.0,82,4.0,1697,296,617,0.48,131,288,0.455,165,329,0.502,0.586,97,120,0.8079999999999999,30,80,110,150,35,11,87,146,820
Charles Oakley,31.0,50,49.0,1567,192,393,0.489,3,12,0.25,189,381,0.496,0.49200000000000005,119,150,0.7929999999999999,155,290,445,126,60,7,103,179,506
Anthony Bonner,26.0,58,23.0,1126,88,193,0.456,1,5,0.2,87,188,0.46299999999999997,0.45899999999999996,44,67,0.657,113,149,262,80,48,23,79,159,221
Greg Anthony,27.0,61,2.0,943,128,293,0.43700000000000006,56,155,0.361,72,138,0.522,0.532,60,76,0.789,7,57,64,160,50,7,57,99,372
Herb Williams,36.0,56,3.0,743,82,180,0.456,0,0,,82,180,0.456,0.456,23,37,0.622,23,109,132,27,13,45,40,108,187
Monty Williams,23.0,41,23.0,503,60,133,0.451,0,8,0.0,60,125,0.48,0.451,17,38,0.447,42,56,98,49,20,4,41,87,137
Doug Christie,24.0,12,0.0,79,5,22,0.22699999999999998,1,7,0.14300000000000002,4,15,0.267,0.25,4,5,0.8,3,10,13,8,2,1,13,18,15
Doc Rivers,33.0,3,0.0,47,4,13,0.308,3,5,0.6,1,8,0.125,0.423,8,11,0.727,2,7,9,8,4,0,4,8,19
Charlie Ward,24.0,10,0.0,44,4,19,0.21100000000000002,1,10,0.1,3,9,0.33299999999999996,0.237,7,10,0.7,1,5,6,4,2,0,8,7,16
Greg Kite,33.0,2,0.0,16,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,2,2,4,0,0,0,1,2,0
Ron Grandison,30.0,2,0.0,8,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,3,2,5,2,0,0,0,2,2
Team Totals,,82,,19780,2985,6394,0.467,532,1446,0.368,2453,4948,0.496,0.508,1552,2114,0.7340000000000001,929,2473,3402,2055,591,387,1305,2102,8054
