PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dee Brown,26.0,79,69.0,2792,437,977,0.447,126,327,0.385,311,650,0.478,0.512,236,277,0.852,63,186,249,301,110,49,146,181,1236
Dominique Wilkins,35.0,77,64.0,2423,496,1169,0.424,112,289,0.38799999999999996,384,880,0.436,0.47200000000000003,266,340,0.782,157,244,401,166,61,14,173,130,1370
Eric Montross,23.0,78,75.0,2315,307,575,0.534,0,1,0.0,307,574,0.535,0.534,167,263,0.635,196,370,566,36,29,61,112,299,781
Dino Radja,27.0,66,48.0,2147,450,919,0.49,0,1,0.0,450,918,0.49,0.49,233,307,0.759,149,424,573,111,60,86,159,232,1133
Sherman Douglas,28.0,65,43.0,2048,365,769,0.475,20,82,0.244,345,687,0.502,0.488,204,296,0.6890000000000001,48,122,170,446,80,2,162,152,954
Xavier McDaniel,31.0,68,15.0,1430,246,546,0.451,6,21,0.28600000000000003,240,525,0.457,0.456,89,125,0.7120000000000001,94,206,300,108,30,20,89,146,587
David Wesley,24.0,51,36.0,1380,128,313,0.409,51,119,0.429,77,194,0.397,0.49,71,94,0.755,31,86,117,266,82,9,87,144,378
Derek Strong,26.0,70,24.0,1344,149,329,0.45299999999999996,2,7,0.28600000000000003,147,322,0.457,0.456,141,172,0.82,136,239,375,44,24,13,79,143,441
Pervis Ellison,27.0,55,11.0,1083,152,300,0.507,0,2,0.0,152,298,0.51,0.507,71,99,0.7170000000000001,124,185,309,34,22,54,76,179,375
Rick Fox,25.0,53,7.0,1039,169,351,0.48100000000000004,31,75,0.413,138,276,0.5,0.526,95,123,0.772,61,94,155,139,52,19,78,154,464
Greg Minor,23.0,63,8.0,945,155,301,0.515,2,12,0.16699999999999998,153,289,0.529,0.518,65,78,0.833,49,88,137,66,32,16,44,89,377
Blue Edwards,29.0,31,7.0,507,83,195,0.426,11,43,0.256,72,152,0.474,0.45399999999999996,43,48,0.8959999999999999,25,40,65,47,19,10,39,64,220
Acie Earl,24.0,30,3.0,208,26,68,0.382,0,0,,26,68,0.382,0.382,14,29,0.483,19,26,45,2,6,8,14,39,66
James Blackwell,26.0,9,0.0,61,6,10,0.6,0,0,,6,10,0.6,0.6,2,3,0.667,2,6,8,6,3,0,3,7,14
Jay Humphries,32.0,6,0.0,52,4,9,0.444,0,1,0.0,4,8,0.5,0.444,2,4,0.5,2,1,3,10,2,0,5,10,10
Tony Harris,27.0,3,0.0,18,3,8,0.375,0,1,0.0,3,7,0.429,0.375,8,9,0.889,0,0,0,0,0,0,1,2,14
Tony Dawson,27.0,2,0.0,13,3,8,0.375,1,3,0.33299999999999996,2,5,0.4,0.43799999999999994,1,1,1.0,0,3,3,1,0,0,2,4,8
Team Totals,,82,,19805,3179,6847,0.46399999999999997,362,984,0.368,2817,5863,0.48,0.491,1708,2268,0.753,1156,2320,3476,1783,612,361,1305,1975,8428
