Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012.0,20.0,2770,NYK,New York Knicks,Amar'e Stoudemire,29.0,4.0,139.0,16.9,0.63,0.0,0.78,6.7,16.4,11.4,4.4,2.0,0.7,19.9,20.5,0.3,0.0,0.3,0.1,0.8,1.0,1.8,0.1
2012.0,20.0,678,NYK,New York Knicks,Baron Davis,32.0,4.0,97.0,6.0,0.62,0.61,0.22,0.0,3.9,1.9,25.6,0.0,0.0,34.0,18.6,0.0,-0.1,-0.1,-0.05,-2.3,-1.7,-4.0,-0.1
2012.0,20.0,93,NYK,New York Knicks,Carmelo Anthony,27.0,5.0,204.0,21.5,0.49,0.14,0.33,7.4,17.4,12.2,14.1,1.6,0.5,9.0,36.2,0.3,0.0,0.4,0.09,4.8,-0.1,4.7,0.3
2012.0,20.0,2620,NYK,New York Knicks,Iman Shumpert,21.0,1.0,19.0,-5.9,0.0,0.5,0.0,0.0,6.7,3.2,0.0,2.9,0.0,33.3,7.5,-0.1,0.0,-0.1,-0.19,-9.8,-0.3,-10.2,0.0
2012.0,20.0,2679,NYK,New York Knicks,J.R. Smith,26.0,5.0,175.0,5.4,0.38,0.37,0.1,1.3,8.0,4.5,12.6,1.9,0.5,12.2,24.5,-0.3,0.0,-0.4,-0.1,-2.9,-0.4,-3.3,-0.1
2012.0,20.0,1446,NYK,New York Knicks,Jared Jeffries,30.0,5.0,34.0,3.9,0.17,0.0,0.0,20.6,22.4,21.4,0.0,1.6,0.0,14.3,9.7,-0.1,0.0,0.0,-0.06,-4.4,-1.6,-6.0,0.0
2012.0,20.0,1566,NYK,New York Knicks,Jerome Jordan,25.0,1.0,4.0,36.1,0.5,0.0,0.0,58.3,0.0,30.4,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.24,18.6,-10.0,8.6,0.0
2012.0,20.0,1194,NYK,New York Knicks,Josh Harrellson,22.0,4.0,25.0,10.6,0.51,0.11,0.22,14.0,25.4,19.4,0.0,0.0,0.0,16.8,22.5,0.0,0.0,0.0,0.02,-3.2,-0.7,-3.8,0.0
2012.0,20.0,915,NYK,New York Knicks,Landry Fields,23.0,5.0,115.0,11.0,0.53,0.16,0.23,4.1,12.1,7.9,12.0,1.4,0.0,20.9,17.7,0.0,0.0,0.0,-0.0,0.0,0.8,0.8,0.1
2012.0,20.0,240,NYK,New York Knicks,Mike Bibby,33.0,5.0,118.0,11.7,0.56,0.74,0.13,3.0,19.4,10.8,19.6,0.5,0.0,14.1,11.4,0.2,0.0,0.2,0.08,1.7,1.5,3.2,0.2
2012.0,20.0,2159,NYK,New York Knicks,Steve Novak,28.0,5.0,95.0,4.8,0.67,0.78,0.0,3.7,16.0,9.6,0.0,0.0,1.0,25.0,6.0,0.0,0.0,0.0,0.01,-1.1,-0.7,-1.8,0.0
2012.0,20.0,772,NYK,New York Knicks,Toney Douglas,25.0,1.0,8.0,17.5,1.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.18,5.3,-0.2,5.1,0.0
2012.0,20.0,514,NYK,New York Knicks,Tyson Chandler,29.0,5.0,167.0,10.0,0.49,0.0,0.6,12.6,20.5,16.4,4.2,2.3,4.0,32.2,13.2,-0.2,0.1,0.0,-0.01,-2.4,1.2,-1.2,0.0
