Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,22.0,CHI,NBA,SG,71.0,4.0,12.2,1.5,3.6,0.426,0.2,0.6,0.357,1.3,3.0,0.439,0.455,0.3,0.6,0.511,0.5,1.7,2.2,0.8,0.5,0.2,0.8,1.4,3.6
2007-08,23.0,CHI,NBA,SG,69.0,22.0,20.8,2.6,6.1,0.428,0.4,1.3,0.33,2.2,4.8,0.453,0.462,1.1,1.5,0.721,0.7,3.0,3.7,1.9,0.9,0.4,1.3,1.9,6.7
2008-09,24.0,TOT,NBA,"SF,SG",66.0,36.0,22.0,2.3,5.4,0.426,0.4,1.3,0.276,1.9,4.1,0.474,0.459,0.9,1.1,0.836,0.8,2.8,3.7,1.7,1.1,0.7,1.0,1.6,5.9
2008-09,24.0,CHI,NBA,SF,43.0,14.0,17.1,1.8,4.2,0.434,0.3,1.2,0.3,1.5,3.1,0.485,0.475,0.5,0.6,0.84,0.6,2.3,2.9,1.5,0.8,0.4,0.9,1.2,4.5
2008-09,24.0,OKC,NBA,SG,23.0,22.0,31.2,3.2,7.6,0.417,0.4,1.6,0.243,2.8,6.0,0.464,0.443,1.7,2.1,0.833,1.2,4.0,5.2,2.0,1.7,1.1,1.2,2.3,8.5
2009-10,25.0,OKC,NBA,SG,82.0,82.0,28.6,2.4,5.4,0.44,0.5,1.6,0.313,1.9,3.8,0.494,0.486,0.7,1.1,0.674,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6.0
2010-11,26.0,OKC,NBA,SG,79.0,79.0,25.9,2.0,4.2,0.471,0.4,1.3,0.275,1.6,2.9,0.558,0.514,0.7,1.0,0.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,5.1
2011-12,27.0,OKC,NBA,SG,42.0,42.0,21.8,1.6,3.7,0.432,0.7,1.7,0.437,0.9,2.0,0.429,0.532,0.9,1.0,0.884,0.5,2.5,3.0,1.1,0.9,0.4,1.0,1.9,4.8
2012-13,28.0,OKC,NBA,SG,81.0,81.0,27.5,2.8,5.8,0.481,1.3,3.2,0.419,1.4,2.6,0.558,0.597,0.7,0.9,0.826,0.7,3.2,3.9,1.5,1.3,0.5,0.8,2.2,7.6
2013-14,29.0,OKC,NBA,SG,61.0,61.0,26.0,2.3,5.6,0.415,0.8,2.5,0.316,1.5,3.1,0.495,0.485,0.9,1.1,0.768,0.8,2.8,3.6,1.5,1.3,0.3,0.9,1.5,6.3
2014-15,30.0,ATL,NBA,SF,52.0,7.0,18.8,2.0,4.8,0.418,0.5,1.5,0.321,1.5,3.3,0.462,0.468,0.9,1.1,0.776,1.0,3.3,4.3,1.4,1.0,0.4,0.7,1.3,5.3
2015-16,31.0,ATL,NBA,SF,75.0,11.0,23.4,2.5,5.0,0.505,0.6,1.7,0.339,1.9,3.3,0.589,0.562,0.8,1.3,0.626,0.7,3.8,4.5,1.4,1.1,0.5,0.9,1.5,6.4
2016-17,32.0,ATL,NBA,SF,62.0,42.0,25.7,2.8,6.4,0.441,0.7,1.9,0.342,2.1,4.4,0.484,0.492,0.9,1.2,0.733,0.9,3.5,4.4,1.7,1.5,0.5,0.9,1.6,7.2
2017-18,33.0,UTA,NBA,SF,38.0,6.0,21.2,3.1,6.3,0.492,0.8,2.2,0.381,2.3,4.1,0.551,0.558,1.2,1.4,0.815,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6,8.2
2018-19,34.0,UTA,NBA,SF,50.0,2.0,12.2,1.4,3.0,0.477,0.7,1.6,0.436,0.7,1.4,0.521,0.591,0.3,0.4,0.636,0.2,2.3,2.5,0.5,0.9,0.1,0.5,0.8,3.8
2019-20,35.0,HOU,NBA,PF,41.0,0.0,10.6,0.9,2.2,0.407,0.4,1.3,0.278,0.5,0.9,0.595,0.489,0.1,0.2,0.375,0.5,1.8,2.3,0.6,0.6,0.3,0.4,1.0,2.2
