Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,23.0,POR,NBA,C,74.0,8.0,1007.0,98.0,229.0,0.428,0.0,3.0,0.0,98.0,226.0,0.434,0.428,86.0,125.0,0.688,91.0,161.0,252.0,23.0,29.0,94.0,44.0,164.0,282.0
1999,24.0,POR,NBA,C,43.0,0.0,545.0,58.0,129.0,0.45,1.0,1.0,1.0,57.0,128.0,0.445,0.453,34.0,67.0,0.507,49.0,101.0,150.0,19.0,23.0,56.0,27.0,100.0,151.0
2001,26.0,HOU,NBA,C,35.0,13.0,624.0,64.0,111.0,0.577,0.0,0.0,,64.0,111.0,0.577,0.577,37.0,57.0,0.649,47.0,94.0,141.0,11.0,13.0,31.0,25.0,89.0,165.0
2002,27.0,HOU,NBA,C,75.0,73.0,1917.0,190.0,326.0,0.583,0.0,1.0,0.0,190.0,325.0,0.585,0.583,113.0,194.0,0.582,176.0,349.0,525.0,29.0,40.0,95.0,53.0,208.0,493.0
2003,28.0,HOU,NBA,C,73.0,5.0,1247.0,133.0,256.0,0.52,0.0,4.0,0.0,133.0,252.0,0.528,0.52,66.0,124.0,0.532,132.0,296.0,428.0,20.0,38.0,85.0,56.0,176.0,332.0
2004,29.0,HOU,NBA,PF,69.0,67.0,1743.0,161.0,360.0,0.447,0.0,0.0,,161.0,360.0,0.447,0.447,96.0,142.0,0.676,153.0,319.0,472.0,72.0,52.0,96.0,84.0,203.0,418.0
2005,30.0,ORL,NBA,C,62.0,50.0,1525.0,160.0,297.0,0.539,0.0,0.0,,160.0,297.0,0.539,0.539,112.0,143.0,0.783,102.0,314.0,416.0,40.0,55.0,82.0,64.0,170.0,432.0
2006,31.0,TOT,NBA,C,27.0,0.0,333.0,36.0,84.0,0.429,0.0,0.0,,36.0,84.0,0.429,0.429,26.0,35.0,0.743,20.0,50.0,70.0,4.0,6.0,12.0,18.0,52.0,98.0
2006,31.0,ORL,NBA,C,23.0,0.0,299.0,31.0,72.0,0.431,0.0,0.0,,31.0,72.0,0.431,0.431,26.0,35.0,0.743,19.0,44.0,63.0,2.0,6.0,10.0,16.0,48.0,88.0
2006,31.0,DET,NBA,C,4.0,0.0,34.0,5.0,12.0,0.417,0.0,0.0,,5.0,12.0,0.417,0.417,0.0,0.0,,1.0,6.0,7.0,2.0,0.0,2.0,2.0,4.0,10.0
2007,32.0,NYK,NBA,C,18.0,0.0,95.0,7.0,22.0,0.318,0.0,0.0,,7.0,22.0,0.318,0.318,8.0,12.0,0.667,12.0,19.0,31.0,0.0,3.0,10.0,6.0,10.0,22.0
