PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Karl Malone,38,4,163,15.6,0.469,0.013999999999999999,0.384,2.0,19.6,10.3,21.9,1.7,1.6,11.4,26.3,,0.1,0.2,0.3,0.094,,1.7,1.2,3.0,0.2
John Stockton,39,4,141,22.2,0.547,0.175,0.325,2.3,10.9,6.4,50.7,4.2,0.6,14.9,17.0,,0.4,0.2,0.7,0.228,,4.0,4.6,8.6,0.4
Donyell Marshall,28,4,124,21.5,0.5,0.12,0.32,12.0,16.2,14.0,17.1,1.3,4.1,8.1,22.3,,0.3,0.2,0.5,0.177,,6.0,1.3,7.3,0.3
Andrei Kirilenko,20,4,122,13.4,0.499,0.14300000000000002,0.5710000000000001,3.5,10.7,6.9,5.5,3.1,7.0,14.6,15.0,,0.0,0.2,0.3,0.105,,-0.6,3.7,3.1,0.2
Bryon Russell,31,4,120,2.9,0.371,0.41700000000000004,0.111,5.3,10.9,7.9,9.5,1.8,0.0,19.2,17.3,,-0.2,0.1,-0.1,-0.046,,-4.5,-0.9,-5.4,-0.1
Greg Ostertag,28,4,87,17.7,0.531,0.0,0.47600000000000003,23.2,20.4,21.9,4.3,1.2,5.9,19.1,16.1,,0.0,0.2,0.2,0.107,,0.2,0.7,0.9,0.1
Quincy Lewis,24,4,56,0.3,0.34299999999999997,0.217,0.174,1.9,4.2,3.0,6.6,1.9,1.5,10.8,22.1,,-0.2,0.0,-0.1,-0.115,,-7.6,-0.4,-8.0,-0.1
Rusty LaRue,28,4,53,9.2,0.49,0.313,0.625,0.0,13.4,6.3,19.7,1.0,0.0,16.4,20.5,,0.0,0.0,0.0,0.045,,-2.0,0.1,-1.9,0.0
Jarron Collins,23,4,47,9.4,0.583,0.0,0.111,9.0,7.6,8.3,0.0,0.0,0.0,17.5,21.7,,0.0,0.0,0.0,0.039,,-3.8,-1.4,-5.2,0.0
Scott Padgett,25,4,47,12.8,0.526,0.231,0.385,15.8,17.7,16.7,7.6,1.1,1.8,24.8,19.1,,0.0,0.1,0.1,0.059000000000000004,,-0.8,0.0,-0.8,0.0
