Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,1.0,3189,ATL,Atlanta Hawks,22.0,NBA,PF,82,19,21.8,3.9,8.4,0.467,0.0,0.1,0.222,3.9,8.3,0.47,0.468,1.5,2.2,0.657,2.2,4.2,6.4,0.4,0.4,0.6,1.3,2.8,9.3
1986,1.0,3189,ATL,Atlanta Hawks,23.0,NBA,PF,82,59,28.0,5.1,9.9,0.517,0.0,0.1,0.0,5.1,9.8,0.52,0.517,2.1,3.2,0.654,3.0,5.6,8.6,0.5,0.8,0.5,2.2,3.6,12.3
1987,1.0,3189,ATL,Atlanta Hawks,24.0,NBA,PF,81,81,32.4,6.6,12.4,0.536,0.0,0.0,0.25,6.6,12.3,0.538,0.537,2.8,4.0,0.709,4.0,6.5,10.5,0.8,0.8,0.8,2.1,3.9,16.1
1988,1.0,3189,ATL,Atlanta Hawks,25.0,NBA,PF,75,55,27.9,4.7,9.2,0.518,0.0,0.0,0.0,4.7,9.1,0.52,0.518,2.1,3.3,0.649,3.1,4.2,7.3,0.4,0.9,0.5,1.8,3.2,11.6
1990,1.0,3189,ATL,Atlanta Hawks,27.0,NBA,PF,81,51,28.1,5.2,9.9,0.519,0.0,0.1,0.286,5.1,9.9,0.521,0.52,2.1,3.0,0.683,3.1,4.8,8.0,0.7,0.8,0.6,1.8,3.2,12.4
1991,1.0,3189,ATL,Atlanta Hawks,28.0,NBA,PF,80,80,29.7,5.6,11.0,0.504,0.1,0.1,0.4,5.5,10.9,0.505,0.506,2.0,3.0,0.668,3.2,5.6,8.8,1.2,0.8,0.5,1.9,2.9,13.1
1992,1.0,3189,ATL,Atlanta Hawks,29.0,NBA,PF,81,80,36.6,7.3,15.1,0.483,0.1,0.5,0.162,7.2,14.7,0.493,0.485,3.6,4.5,0.804,5.2,10.4,15.5,2.1,0.9,0.7,2.4,2.8,18.3
1993,1.0,3189,ATL,Atlanta Hawks,30.0,NBA,PF,80,80,36.0,7.7,15.2,0.506,0.1,0.4,0.241,7.6,14.9,0.512,0.509,2.5,3.8,0.653,4.2,8.7,12.9,2.1,0.9,0.5,2.7,3.3,17.9
1994,1.0,3189,ATL,Atlanta Hawks,31.0,NBA,PF,80,80,35.8,7.8,15.7,0.499,0.1,0.3,0.375,7.7,15.4,0.501,0.502,3.4,4.7,0.713,4.2,7.9,12.0,1.9,1.0,0.5,2.4,3.1,19.1
1995,31.0,3189,TOT,Total After Trade,32.0,NBA,PF,67,63,35.7,7.1,15.1,0.466,0.0,0.2,0.2,7.0,14.9,0.47,0.467,3.1,4.4,0.69,3.4,7.5,10.9,1.3,0.9,0.5,2.4,3.2,17.2
1995,1.0,3189,ATL,Atlanta Hawks,32.0,NBA,PF,2,2,44.5,8.0,20.5,0.39,0.0,0.5,0.0,8.0,20.0,0.4,0.39,5.0,7.5,0.667,5.0,13.0,18.0,1.5,0.5,1.5,3.5,3.5,21.0
1995,16.0,3189,MIA,Miami Heat,32.0,NBA,PF,65,61,35.4,7.0,15.0,0.469,0.0,0.2,0.214,7.0,14.8,0.473,0.471,3.0,4.3,0.691,3.3,7.4,10.7,1.3,0.9,0.5,2.4,3.2,17.1
1996,31.0,3189,TOT,Total After Trade,33.0,NBA,PF,75,60,28.5,4.3,9.5,0.456,0.0,0.1,0.111,4.3,9.4,0.461,0.457,1.9,2.7,0.708,2.8,5.7,8.5,0.7,0.4,0.5,2.1,3.4,10.6
